BookID,BookName,PageName,IDAnnot,DefinitionTranscription
b_7032836325,1.Zavorda,zavorda_8102_68r,89,φορ(εσ)(μένος) καλ(ῶς)
b_2802960295,2.XER093,Xer_069_518v,19,βασιλικῆ ῥάβδος
b_7032836325,1.Zavorda,zavorda_8101_66v,34,ἐσκύ<λευται>
b_7032836325,1.Zavorda,zavorda_8102_68r,41,ἕως τ(οῦ) παρόντ(ος)
b_5553899179,3.EBE1082,EBE1082_059_39v,25,στρωτηρίδια
b_7032836325,1.Zavorda,zavorda_8096_63r,72,μὴ φυγόν(τας)
b_7032836325,1.Zavorda,zavorda_8105_71r,167,λιθίν(ους)
b_2802960295,2.XER093,Xer_040_461r,13,νοσσιὰ
b_7032836325,1.Zavorda,zavorda_8102_68r,134,ὁ πραῢς
b_2802960295,2.XER093,Xer_006_392v,24,ἀνταποδίδων · (καὶ) μεταλλάτων
b_7032836325,1.Zavorda,zavorda_8105_71r,108,"βάθ(ος)
ἥ πλά<τ(ος)>"
b_7032836325,1.Zavorda,zavorda_8106_72r,63,κιθαρίζον(τα)
b_7032836325,1.Zavorda,zavorda_8091_57v,121,θρόνω
b_7032836325,1.Zavorda,zavorda_8099_66r,122,χειρωσα(μένου)
b_2802960295,2.XER093,Xer_073_527r,22,"στόχασμα 
(καὶ) σημεῖον ἀληθιν(ὸν)"
b_2802960295,2.XER093,Xer_041_463r,9,καταδιώκει
b_2802960295,2.XER093,Xer_015_410v,22,διὰ τὸ βοἀντραχέ(ως)
b_7032836325,1.Zavorda,zavorda_8107_72v,56,σῶ
b_7032836325,1.Zavorda,zavorda_8090_57r,41,"ὁ κιρν(ῶν)
ἀπλήστ(ως)"
b_7032836325,1.Zavorda,zavorda_8102_67v,120,ἐπεθύμει
b_2802960295,2.XER093,Xer_070_521r,8,συνστρεφομ(ένους) κ(αὶ) ταραττομένους
b_2802960295,2.XER093,Xer_029_438v,14,κολακαύει
b_7032836325,1.Zavorda,zavorda_8091_58r,15,μὴ θέλουσι
b_2802960295,2.XER093,Xer_079_539r,6,ταπεινὰ
b_2802960295,2.XER093,Xer_038_457r,2,πορέβεται
b_7032836325,1.Zavorda,zavorda_8105_70v,98,βαρυνό(μενος)
b_7032836325,1.Zavorda,zavorda_8096_63r,5,ἀσήπτ(ως)
b_2802960295,2.XER093,Xer_056_492v,8,ἔρημον κατάπτωμα
b_7032836325,1.Zavorda,zavorda_8092_59r,90,"τὸ μά
ται(ον) (καὶ) ἄπρακτ(ον) ξίφ(ος) τι"
b_7032836325,1.Zavorda,zavorda_8099_66r,94,μικρ(όν)
b_7032836325,1.Zavorda,zavorda_8101_66v,137,ἐξέφερ(ον)
b_2802960295,2.XER093,Xer_063_506v,5,αἱ νεμόμεναι βοτάναι κ(αὶ) χλόες
b_5553899179,3.EBE1082,EBE1082_067_48r,10,δια παρακλήσεως
b_2802960295,2.XER093,Xer_050_480v,18,μεταλαμβανό(μενον)
b_7032836325,1.Zavorda,zavorda_8108_74r,35,ὁ πτωχ(ὸς) · ἢ (καὶ) (κατά)πτυστ(ος)
b_7032836325,1.Zavorda,zavorda_8099_65v,33,ἐπιάσθη
b_7032836325,1.Zavorda,zavorda_8104_70r,137,μεμιση(μένον)
b_2802960295,2.XER093,Xer_045_470v,7,τὸ ἄκρον τοῦ ἱματίου
b_2802960295,2.XER093,Xer_051_482v,7,"τοῦτο σημαίνει ἄρνησιν ·
κ(αὶ) ἀπαγόρευσιν · κ(αὶ) δισταγμὸν · κ(αὶ) συλλομὸν ·
κ(αὶ) ἀντὶ τοῦ εἴθε"
b_2802960295,2.XER093,Xer_018_417r,26,ὦδε κ(αὶ) νῦν
b_2802960295,2.XER093,Xer_019_418v,6,"ὁ τ(ὸν) ἐν τοῖς προπαιδεύμασι
γυμνασθέντ(ι) διδάσκων"
b_2802960295,2.XER093,Xer_020_420v,9,διατυπῶσας
b_7032836325,1.Zavorda,zavorda_8091_57v,71,τ(ῶν) ἐντ(ὸς) ἁγίων
b_2802960295,2.XER093,Xer_071_523r,23,"γινώσκειν 
κ(αὶ) προσέχειν"
b_7032836325,1.Zavorda,zavorda_8092_58v,87,ἀιδοῦς ἀξία
b_7032836325,1.Zavorda,zavorda_8101_66v,10,ἔξηχ(ος)
b_2802960295,2.XER093,Xer_073_526v,10,ἡ πυτία
b_7032836325,1.Zavorda,zavorda_8104_69v,31,ἐμπαθ(ὴς) ζωή
b_7032836325,1.Zavorda,zavorda_8094_60v,55,ἀθρό(ως) τρώγ(ων)
b_2802960295,2.XER093,Xer_082_544v,24,"μολυνθῆναι ·
μιανθῆναι"
b_7032836325,1.Zavorda,zavorda_8105_70v,138,κλέπται · ληστάδ(ες)
b_7032836325,1.Zavorda,zavorda_8106_71v,56,κ(όσ)κιν(ον)
b_2802960295,2.XER093,Xer_048_476v,20,παυσάμ(ενος)
b_7032836325,1.Zavorda,zavorda_8095_61v,23,ἀπέδωκ(εν)
b_7032836325,1.Zavorda,zavorda_8110_74v,171,ὑπεισέρχῃ
b_7032836325,1.Zavorda,zavorda_8095_61v,35,ἀποσμιξό(μενον)
b_7032836325,1.Zavorda,zavorda_8102_68r,125,πλατύτερ(ον)
b_7032836325,1.Zavorda,zavorda_8098_65r,14,ζητ(οῦ)σαι
b_7032836325,1.Zavorda,zavorda_8107_73r,121,δυνατ(όν)
b_7032836325,1.Zavorda,zavorda_8105_71r,63,ἡ πρ(ώ)τ<η> τ(ῶν) τριχ(ῶν)
b_2802960295,2.XER093,Xer_053_486v,12,κολυμβᾶ
b_2802960295,2.XER093,Xer_046_473r,23,δωρημάτ(ων)
b_2802960295,2.XER093,Xer_041_462v,17,νικάν
b_5553899179,3.EBE1082,EBE1082_058_39r,3,ὁ ἐπὶ τρεπὲς βλέπ(ων)
b_2802960295,2.XER093,Xer_076_532v,1,ἀπόκοτον
b_2802960295,2.XER093,Xer_035_451r,12,"ἡμίθεοι κ(αὶ) ἀνδρεῖοι ὡς
ὁ ἀχιλεὺς κ(αὶ) ὁ αἴας · κ(αὶ) πάντ(ες) οἱ ἀριστεῖς"
b_5553899179,3.EBE1082,EBE1082_062_42v,5,προσφωνῶ
b_2802960295,2.XER093,Xer_032_445r,2,ἰσχὺς · δύναμις
b_5553899179,3.EBE1082,EBE1082_062_43r,11,τὸ χωρῶ
b_7032836325,1.Zavorda,zavorda_8094_61r,29,ἀνάκειται
b_7032836325,1.Zavorda,zavorda_8108_73v,103,δυσχεραίνον(τες)
b_2802960295,2.XER093,Xer_043_467r,19,αἰ δίπτυχαι θύραι
b_7032836325,1.Zavorda,zavorda_8104_69v,158,βοή
b_2802960295,2.XER093,Xer_030_440v,21,μαλὶν κόκκινον
b_7032836325,1.Zavorda,zavorda_8110_75r,93,ἐμπόδιζε
b_5553899179,3.EBE1082,EBE1082_067_48r,4,διέρχεται
b_5553899179,3.EBE1082,EBE1082_061_41v,1,ἡ ἀδελφή
b_2802960295,2.XER093,Xer_022_424v,20,ὅπλον πολεμικὸν
b_7032836325,1.Zavorda,zavorda_8107_72v,9,πορεύεσ(θαι)
b_7032836325,1.Zavorda,zavorda_8096_62v,104,ἀνέθρεψα (καὶ) ἠγάπησ<α>
b_7032836325,1.Zavorda,zavorda_8099_65v,139,ἐαριν(οῖς)
b_2802960295,2.XER093,Xer_074_529r,9,τῇ ὑψηλότητι
b_2802960295,2.XER093,Xer_008_396v,17,"κατά
δεχόμ(ενος)"
b_7032836325,1.Zavorda,zavorda_8105_71r,6,ἡ ψῶρ<α>
b_7032836325,1.Zavorda,zavorda_8102_67v,71,φθείρ(ον)τ(ες)
b_2802960295,2.XER093,Xer_024_428v,8,γινώσκε
b_7032836325,1.Zavorda,zavorda_8097_63v,25,βῆμα · θρόνι(ον)
b_2802960295,2.XER093,Xer_055_491r,21,ὑπολαμβάνει τίς
b_7032836325,1.Zavorda,zavorda_8103_69r,108,τὸ ἐλλύχνι(ον)
b_7032836325,1.Zavorda,zavorda_8105_71r,170,πόρνοι
b_7032836325,1.Zavorda,zavorda_8105_70v,86,ἐρεθίζ(ειν) · ὑβρίζ(ειν)
b_5553899179,3.EBE1082,EBE1082_054_34v,23,ἀναβεβηκώς
b_7032836325,1.Zavorda,zavorda_8108_74r,127,ἐν σεβασμ<ῶ>
b_7032836325,1.Zavorda,zavorda_8104_70r,89,ἡ θήκη τ(οῦ) ῥόδ(ου)
b_7032836325,1.Zavorda,zavorda_8095_62r,21,ἀπεδήμησ(εν)
b_7032836325,1.Zavorda,zavorda_8096_63r,32,ὁ τράχηλ(ος)
b_7032836325,1.Zavorda,zavorda_8107_72v,184,στίχ(οις) ἀμπέλ(ων) · (καὶ) ὀρχα<΄>τ(οις) ὁ(μοίως)
b_7032836325,1.Zavorda,zavorda_8102_67v,121,ἡ φέρ(ου)<σα>
b_2802960295,2.XER093,Xer_006_392v,13,τὸ μὴ ἔχων μέψιν · (καὶ) καθαρόν
b_7032836325,1.Zavorda,zavorda_8103_68v,130,ἠρώτησ(εν)
b_5553899179,3.EBE1082,EBE1082_056_37r,16,ἄγρια λάχανα
b_7032836325,1.Zavorda,zavorda_8098_64v,13,ὁ φόβ(ος)
b_7032836325,1.Zavorda,zavorda_8090_57r,7,ἀπολύ(ων)
b_5553899179,3.EBE1082,EBE1082_063_43v,2,πλουσιότης
b_2802960295,2.XER093,Xer_064_508v,11,προφητεύοντα
b_7032836325,1.Zavorda,zavorda_8101_66v,14,ἐννοήσε(ως)
b_7032836325,1.Zavorda,zavorda_8091_58r,135,νείλου
b_2802960295,2.XER093,Xer_038_456v,13,"τὰ ὄπισθεν τῶν γονάτων μέρη · ἠ(γουν) τα κοῖλα · ἐν οἷς ἵγνυτ(αι)
κ(αὶ) ἐπικλᾶται ὁ ποῦς"
b_7032836325,1.Zavorda,zavorda_8104_70r,54,λιθοβολ(οῦν)(τες)
b_2802960295,2.XER093,Xer_023_427r,15,ὑπεχωρήσας
b_7032836325,1.Zavorda,zavorda_8097_64r,124,ξηραίνουσ(ιν)
b_7032836325,1.Zavorda,zavorda_8090_57r,103,ἡ συγγένει(α)
b_7032836325,1.Zavorda,zavorda_8105_70v,62,κελεύ(ων)
b_7032836325,1.Zavorda,zavorda_8101_67r,26,ὁμοιωθ(έν)τ(ες)
b_2802960295,2.XER093,Xer_040_460v,16,παντελῶς
b_7032836325,1.Zavorda,zavorda_8096_63r,124,ὑφαίνον(τες)
b_7032836325,1.Zavorda,zavorda_8106_72r,34,βρ<α>δύτ(ης) βλ<α>κεί<α>
b_2802960295,2.XER093,Xer_024_428v,30,ἄνομ(ον)
b_7032836325,1.Zavorda,zavorda_8101_67r,94,[[ἐπ]]εἰσελθ(ών)
b_7032836325,1.Zavorda,zavorda_8108_73v,83,πεποθημ(ένος) πάνυ
b_7032836325,1.Zavorda,zavorda_8102_67v,118,ἐπεράστ(ου)
b_7032836325,1.Zavorda,zavorda_8104_69v,118,αὐτόχθ(ων)
b_7032836325,1.Zavorda,zavorda_8092_58v,55,λαμπροί
b_7032836325,1.Zavorda,zavorda_8110_74v,123,σύμφυτ<α> ὄρη
b_7032836325,1.Zavorda,zavorda_8098_65r,4,διαπαντ(ός) · δι’ ὅλ(ου)
b_7032836325,1.Zavorda,zavorda_8095_61v,118,ἀπὸ τ(οῦ) ἐδάφους
b_2802960295,2.XER093,Xer_070_521r,25,συνβοηθεῖ · ζευγνύει
b_2802960295,2.XER093,Xer_068_516v,3,εἶδος ὀργάνου
b_7032836325,1.Zavorda,zavorda_8107_72v,181,φοβ(οῦν)(τες)
b_7032836325,1.Zavorda,zavorda_8107_72v,109,κυβερνᾶσ(θαι)
b_2802960295,2.XER093,Xer_009_398v,3,"ἠ(γουν) ἀπειρόγαμεῦς μὴ πείραν γάμου
γνωρίσασα"
b_2802960295,2.XER093,Xer_074_528v,20,κατεσκεύασθ(αι)
b_7032836325,1.Zavorda,zavorda_8104_70r,141,ωραΐζει · καλλ(ω)πίζει
b_2802960295,2.XER093,Xer_014_409r,2,παρεγένετο· (καὶ) διῆλθεν
b_2802960295,2.XER093,Xer_005_391r,21,πηδήματα λέγοντ(αι)
b_7032836325,1.Zavorda,zavorda_8103_69r,87,αἰγιάλ(ους)
b_2802960295,2.XER093,Xer_051_482v,23,τὸποις ἐνδοτάτοις · ὡς ὁ τῆς θαλασσης βυθὸς
b_2802960295,2.XER093,Xer_050_481r,14,κοινωνί(ας) · μετ’ οὐσί(ας)
b_7032836325,1.Zavorda,zavorda_8091_58r,94,ἐξαίφν(ης)
b_7032836325,1.Zavorda,zavorda_8105_71r,99,κτῆμα
b_7032836325,1.Zavorda,zavorda_8105_71r,19,ὁμοί(ως)
b_5553899179,3.EBE1082,EBE1082_064_44v,17,φοβηθείς
b_7032836325,1.Zavorda,zavorda_8091_57v,100,ἀρέσεις
b_7032836325,1.Zavorda,zavorda_8110_75r,84,ὁ ἐν ὕλη σκιρ(ῶν)
b_2802960295,2.XER093,Xer_057_495r,3,ὁμορφοῦντα
b_7032836325,1.Zavorda,zavorda_8105_70v,105,"θερ<α>πέυσ(ω) · ἢ
ἐπιμελήσο(μαι)"
b_7032836325,1.Zavorda,zavorda_8099_65v,22,ἐκλάσθη
b_7032836325,1.Zavorda,zavorda_8104_70r,98,(κατα)σημειοῦσθαι
b_2802960295,2.XER093,Xer_010_400v,25,κολύων κ(αὶ) κρατῶν κ(αὶ) χωρίζων
b_7032836325,1.Zavorda,zavorda_8103_68v,32,τ(ῶν) νέ(ων)
b_7032836325,1.Zavorda,zavorda_8104_69v,23,κ<α>θέζετ(αι)
b_5553899179,3.EBE1082,EBE1082_053_33v,15,ῥηγοῦν σφόδρα
b_7032836325,1.Zavorda,zavorda_8106_72r,141,νέ(ον)
b_7032836325,1.Zavorda,zavorda_8099_65v,48,πλησί(ον)
b_2802960295,2.XER093,Xer_047_474v,28,συγχωρεῖν
b_2802960295,2.XER093,Xer_068_517r,20,ἐπιπράκτορες
b_7032836325,1.Zavorda,zavorda_8098_65r,97,τοὺς καταράτ(ους)
b_7032836325,1.Zavorda,zavorda_8110_74v,159,ὑποστρέψαι
b_7032836325,1.Zavorda,zavorda_8101_67r,74,ἐλύπησ(εν)
b_7032836325,1.Zavorda,zavorda_8098_65r,91,κακο<θάνατοι>
b_7032836325,1.Zavorda,zavorda_8102_67v,103,ἔσχισ<α>
b_7032836325,1.Zavorda,zavorda_8108_73v,1,ἀπόμαγμ<α> μανδήλ(ιν)
b_2802960295,2.XER093,Xer_031_443r,27,μετᾶ ταῦτα
b_2802960295,2.XER093,Xer_021_423r,25,δύσπονος
b_2802960295,2.XER093,Xer_023_426v,11,"τὸ ὁμοιῶ · κ(αὶ) τὸ ὑποχωρῶ · κ(αὶ) τὸ
πρέπον"
b_7032836325,1.Zavorda,zavorda_8110_75r,147,διδασκαλί(ας)
b_7032836325,1.Zavorda,zavorda_8106_71v,80,λιβάν(ου)
b_7032836325,1.Zavorda,zavorda_8094_60v,63,ἀσθεν(ές)
b_7032836325,1.Zavorda,zavorda_8110_75r,97,ἀκροσπ<άθι<α>
b_7032836325,1.Zavorda,zavorda_8107_72v,67,φορητ(όν)
b_2802960295,2.XER093,Xer_017_415r,24,λαμπάδες
b_7032836325,1.Zavorda,zavorda_8101_67r,111,ἐπιξέσ(ας)
b_7032836325,1.Zavorda,zavorda_8096_63r,85,ἀποτεμόν(τες)
b_7032836325,1.Zavorda,zavorda_8094_60v,51,ἀνδροφόν(ος)
b_2802960295,2.XER093,Xer_002_384v,13,"διὰ τὸ · ἀγρί(ον) ἐν ἀγρώ
οἰκεῖν"
b_5553899179,3.EBE1082,EBE1082_057_37v,1,μεγάλα φρονεῖ
b_5553899179,3.EBE1082,EBE1082_069_49v,10,σκοτεινός| μέλας
b_2802960295,2.XER093,Xer_005_391r,6,πλανῶ ἀπατῶ
b_2802960295,2.XER093,Xer_041_463r,16,καθ’ ἑαυτοὺς
b_2802960295,2.XER093,Xer_046_472v,23,κομψὸν κ(αὶ) λαμπρὸν
b_7032836325,1.Zavorda,zavorda_8105_71r,109,οὐροδό<χ(ον)> μέλ(ος)
b_7032836325,1.Zavorda,zavorda_8101_66v,108,τελειότ(ης)
b_7032836325,1.Zavorda,zavorda_8096_63r,7,ἡ <αὔξησ(ις)>
b_5553899179,3.EBE1082,EBE1082_050_31r,20,ἀπόλυσις
b_7032836325,1.Zavorda,zavorda_8095_61v,14,ἀπήπει
b_7032836325,1.Zavorda,zavorda_8106_72r,41,ἡ γαστήρ
b_2802960295,2.XER093,Xer_030_440v,12,τὸ ἐξεβουλῆς κ(αὶ) ἐκ διαφόρ(ων) συναγόμ(ενον)
b_2802960295,2.XER093,Xer_065_510v,3,προπέμπειν
b_7032836325,1.Zavorda,zavorda_8106_72r,87,ἡ μάχη
b_2802960295,2.XER093,Xer_072_524v,26,ἐγκλεισθὲν · κρατηθἐν · ἢ πάσχων
b_2802960295,2.XER093,Xer_065_511r,25,ρέ(ων)
b_7032836325,1.Zavorda,zavorda_8110_75r,50,ὁ ἔξω τ(ῶν) ὀρί(ων)
b_2802960295,2.XER093,Xer_006_392v,15,κρεῖττον
b_7032836325,1.Zavorda,zavorda_8096_62v,66,μελετ(ῶν)
b_7032836325,1.Zavorda,zavorda_8107_73r,76,μαγειρευτ<ά>
b_5553899179,3.EBE1082,EBE1082_051_32r,3,ἀναποδράστης
b_2802960295,2.XER093,Xer_049_478v,21,μετέρχετ(αι) · τεχνάζεται
b_2802960295,2.XER093,Xer_066_513r,22,ἀνάπαυσις
b_2802960295,2.XER093,Xer_009_399r,22,προσάγγομεν κ(αὶ) προσκομήσμεν
b_2802960295,2.XER093,Xer_052_485r,5,νεκροὺς
b_7032836325,1.Zavorda,zavorda_8101_66v,94,ἐδημοσίευσ(αν)
b_2802960295,2.XER093,Xer_030_441r,3,πόθος
b_2802960295,2.XER093,Xer_028_436v,10,πορευτεύον
b_7032836325,1.Zavorda,zavorda_8092_59r,14,"ἐπίρρ(ημα) ·
(ἀντὶ) τ(οῦ) πολλά"
b_7032836325,1.Zavorda,zavorda_8106_71v,159,ὑψηλ(ός)
b_7032836325,1.Zavorda,zavorda_8095_62r,133,χαλεπή
b_7032836325,1.Zavorda,zavorda_8110_74v,2,ἠκολ(ού)θει
b_2802960295,2.XER093,Xer_023_426v,20,ὑπετάττετο · κ(αὶ) ὑπεχώρει
b_5553899179,3.EBE1082,EBE1082_061_42r,12,"οἱ ἔλληνες ἀπὸ κώμ(ης)
 τινός| ἢ ἀπο γραικοῦ τινός| καὶ γὰρ
 διὰ τὴν πολλὴν ἀνδρείαν| οὗτως οἱ ἔ
 λλ"
b_7032836325,1.Zavorda,zavorda_8104_70r,62,κα(τα)βλ<ά>πτει
b_2802960295,2.XER093,Xer_055_490v,13,ἀνοίγω
b_7032836325,1.Zavorda,zavorda_8096_62v,142,ἀνόητ(ον) · ἄδικ(ον)
b_7032836325,1.Zavorda,zavorda_8092_58v,12,αἰγιδοβοσκόν
b_7032836325,1.Zavorda,zavorda_8096_63r,42,πλήρεις ἀνδρ(ῶν)
b_7032836325,1.Zavorda,zavorda_8097_63v,62,τὸ βουκ(έν)τρι(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,106,ἀντιλαβέσθαι
b_7032836325,1.Zavorda,zavorda_8102_68r,83,χρόν(ω) · δοτ(ικης)
b_7032836325,1.Zavorda,zavorda_8093_59v,122,ἄδολα
b_2802960295,2.XER093,Xer_002_384v,31,
b_7032836325,1.Zavorda,zavorda_8104_69v,16,ἡδέ(ας)! φ(ω)ν(άς)
b_7032836325,1.Zavorda,zavorda_8095_62r,36,"ἀνόσι(ον) ·
(καὶ) μιαρ(ὸν)"
b_2802960295,2.XER093,Xer_068_517r,14,σπήλαιον
b_7032836325,1.Zavorda,zavorda_8090_57r,92,"ἀν(α)στροφ<ή> ·
(καὶ) τρόπ(ος)"
b_7032836325,1.Zavorda,zavorda_8099_66r,62,οἱ θόρυβοι
b_2802960295,2.XER093,Xer_069_519r,3,"κούρσοι τὰ ἀπὸ
τῶν νεκρῶν αἰχμαλωτιζόμενα"
b_2802960295,2.XER093,Xer_058_497r,16,ὑπερηφανεί(αν) · ἀλαζωνί(αν) κ(αὶ) ἔπαρσιν
b_2802960295,2.XER093,Xer_036_452v,10,τέρατα κ(αὶ) σημεῖα ποιεῖ
b_2802960295,2.XER093,Xer_063_507r,14,"! λυποῦμαι ·
στενάζω · δέομαι · κ(αὶ) ἀντιβολῶ κ(αὶ) ἱκετεύω"
b_7032836325,1.Zavorda,zavorda_8110_74v,103,λαμπρ(ὸν)
b_7032836325,1.Zavorda,zavorda_8104_70r,65,(κατα)σκότ(ος)
b_7032836325,1.Zavorda,zavorda_8110_75r,120,τάξ(εις)
b_7032836325,1.Zavorda,zavorda_8107_72v,144,γειτονί<α>
b_5553899179,3.EBE1082,EBE1082_056_36v,14,ἄνεμος ψυχρός
b_7032836325,1.Zavorda,zavorda_8110_75r,118,ἐφάνη
b_2802960295,2.XER093,Xer_040_461r,4,καταπονούμ(ενος)
b_2802960295,2.XER093,Xer_060_501r,12,ὑπῆρχεν · κ(αὶ) ἦλθεν
b_2802960295,2.XER093,Xer_010_401r,8,περινόητ(ος)
b_7032836325,1.Zavorda,zavorda_8096_62v,62,πολίτ(αις)
b_7032836325,1.Zavorda,zavorda_8092_59r,30,θεραπευτ(ῶν)
b_7032836325,1.Zavorda,zavorda_8101_67r,6,ἐξηκούετο
b_7032836325,1.Zavorda,zavorda_8103_69r,105,πηδᾶν
b_7032836325,1.Zavorda,zavorda_8090_57r,31,ὁ ἀσύνετ(ος)
b_7032836325,1.Zavorda,zavorda_8098_64v,77,πλ(ού)σι(ος)
b_7032836325,1.Zavorda,zavorda_8097_64r,144,λοίδορ(ος)
b_2802960295,2.XER093,Xer_032_445r,24,ὅρεξις κ(αὶ) ἐπιθυμία
b_7032836325,1.Zavorda,zavorda_8097_63v,120,"δεσμά ·
δεσμ(ω)τήρι<α>"
b_2802960295,2.XER093,Xer_037_454v,4,κοινήγιον
b_7032836325,1.Zavorda,zavorda_8107_72v,39,ἀγαγ(εῖν) ξέν(ους)
b_7032836325,1.Zavorda,zavorda_8108_73v,57,συνετ(ήν)
b_2802960295,2.XER093,Xer_005_390v,8,βοήθεια (καὶ) ὑπερμαχίαν (καὶ) ἀναγωγῆ
b_5553899179,3.EBE1082,EBE1082_061_42r,9,τοῖνυν
b_7032836325,1.Zavorda,zavorda_8091_58r,132,χρόν(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,53,"ἀτύπωτα · (καὶ) μὴ ῥηθέν(τα)
καλ(ῶς)"
b_7032836325,1.Zavorda,zavorda_8101_67r,56,ἐλπίζετε
b_7032836325,1.Zavorda,zavorda_8099_65v,162,γνώσομ<αι>
b_7032836325,1.Zavorda,zavorda_8107_72v,129,πλησιόχ(ω)ρ(ος)
b_7032836325,1.Zavorda,zavorda_8103_69r,92,<ʿ>η τροφή
b_7032836325,1.Zavorda,zavorda_8092_58v,49,"ὄρ(ος) σικελί(ας) · ὅ τὸ πὺρ
ῥέει ὡς ὕδω<ρ>"
b_7032836325,1.Zavorda,zavorda_8101_66v,54,προσταχθέν(τα)
b_7032836325,1.Zavorda,zavorda_8094_61r,127,ἀπολύτ(ως)
b_2802960295,2.XER093,Xer_080_541r,32,στραβὸς
b_2802960295,2.XER093,Xer_037_455r,10,μαλακίζεται
b_7032836325,1.Zavorda,zavorda_8107_72v,47,συν<ά>πτε(ται)
b_5553899179,3.EBE1082,EBE1082_053_34r,17,ἡ τοῦ βασιλέ(ως) γυνή
b_7032836325,1.Zavorda,zavorda_8102_68r,138,τὸ καλ(ῶς) κριθ(έν)
b_7032836325,1.Zavorda,zavorda_8104_70r,2,(κατα)λαγόν<α>
b_2802960295,2.XER093,Xer_016_412v,10,βαρύ
b_7032836325,1.Zavorda,zavorda_8093_60r,117,ἀνεκίνει · ἀνέχυν(εν)
b_7032836325,1.Zavorda,zavorda_8090_57r,10,παιδίσκαι
b_2802960295,2.XER093,Xer_059_499r,9,πάντ(ων) ἀρχῆ
b_5553899179,3.EBE1082,EBE1082_063_44r,9,παραφύλαξ
b_7032836325,1.Zavorda,zavorda_8108_73v,87,ἐκ τ(ῶν) δύο ἕν
b_2802960295,2.XER093,Xer_069_518v,21,ζώϊφιν
b_2802960295,2.XER093,Xer_065_510v,20,"ἀρμόζοντες κ(αὶ)
πρέποντ(ες)"
b_2802960295,2.XER093,Xer_042_464v,14,κατέρχετ(αι)
b_2802960295,2.XER093,Xer_063_507r,15,προκρινόμ(ενον)
b_2802960295,2.XER093,Xer_060_501r,25,ὑπάρχουσι
b_7032836325,1.Zavorda,zavorda_8104_70r,154,(θεῶ) ἀν<α>τίθη
b_2802960295,2.XER093,Xer_038_457r,28,πυλοὺ · ἢ βορβόρου
b_7032836325,1.Zavorda,zavorda_8103_68v,104,ὑψηλ(οῖς) κρημν(ώ)δεσ(ιν)
b_7032836325,1.Zavorda,zavorda_8092_58v,90,ἁμαρτήμα(τα)
b_2802960295,2.XER093,Xer_018_417r,25,βρεχόμ(ενον)
b_7032836325,1.Zavorda,zavorda_8105_71r,158,ὀστᾶ
b_7032836325,1.Zavorda,zavorda_8107_73r,131,ἡ κίνησ(ις)
b_7032836325,1.Zavorda,zavorda_8092_59r,59,τὸ ἐξάκρ(ας) ψαυ<σ>θ(έν)
b_2802960295,2.XER093,Xer_069_519r,9,"λέγοντ(αι) τῆς κα
λάμης γόνατα
λέγοντ(αι) τῆς κα
λάμης γόνατα"
b_7032836325,1.Zavorda,zavorda_8098_64v,94,δικόρυφ(ον)
b_2802960295,2.XER093,Xer_058_497r,19,θλιβερ(ὸν)
b_7032836325,1.Zavorda,zavorda_8104_69v,176,(κατα)βλ<ά>πτεσ(θαι)
b_7032836325,1.Zavorda,zavorda_8101_67r,16,κ<α>τεσκεύαζον
b_5553899179,3.EBE1082,EBE1082_064_44v,13,δεῖ δέχεσθαι
b_7032836325,1.Zavorda,zavorda_8093_59v,37,ληφθείς
b_7032836325,1.Zavorda,zavorda_8097_64r,94,τὸ ξύλ(ον) τ(οῦ) πηδάλε(ος)
b_2802960295,2.XER093,Xer_038_457r,11,"διοικεῖ · κατευθύνει · ἰσάζει κ(αὶ) 
ὁδηγεῖ"
b_2802960295,2.XER093,Xer_032_444v,12,καλογνωμί(ας)
b_7032836325,1.Zavorda,zavorda_8105_70v,142,ἡ ουσί<α>
b_7032836325,1.Zavorda,zavorda_8105_71r,172,ἐπίρρ(ημα) · ἀντ(ὶ) τ(οῦ) δὴ
b_7032836325,1.Zavorda,zavorda_8104_69v,78,ἀγαπητ(ός)
b_2802960295,2.XER093,Xer_048_477r,6,ὁ νοσσῶν κ(αὶ) ὁ ἀσελγῆς
b_7032836325,1.Zavorda,zavorda_8105_70v,164,βυθίζει
b_7032836325,1.Zavorda,zavorda_8102_67v,129,ἀναβάλλει
b_7032836325,1.Zavorda,zavorda_8106_72r,78,ἡ βοὴ τ(ῶν) βο(ῶν)
b_2802960295,2.XER093,Xer_070_521r,9,χοίρ(ων)
b_5553899179,3.EBE1082,EBE1082_051_31v,22,ἀδιανοήτως
b_2802960295,2.XER093,Xer_012_405r,8,τὸ φυτ(ὸν)
b_7032836325,1.Zavorda,zavorda_8104_70r,69,ὑδρί(αις)
b_5553899179,3.EBE1082,EBE1082_054_35r,24,ὁ λίθος τοῦ δικαστηρίου
b_7032836325,1.Zavorda,zavorda_8110_74v,60,τότε
b_2802960295,2.XER093,Xer_043_467r,17,καλεστὸς
b_7032836325,1.Zavorda,zavorda_8095_62r,123,πόλ(ις)
b_7032836325,1.Zavorda,zavorda_8101_66v,55,ἐλέγοντο
b_7032836325,1.Zavorda,zavorda_8094_60v,83,ἀθεράπευτ(ον)
