BookID,BookName,PageName,IDAnnot,DefinitionTranscription
b_2802960295,2.XER093,Xer_083_546v,11,πόνος
b_2802960295,2.XER093,Xer_046_472v,12,κρυφί(ως)
b_2802960295,2.XER093,Xer_082_545r,3,"παριστάνων 
κ(αὶ) ἐκδηλῶν"
b_2802960295,2.XER093,Xer_071_523r,27,"ἐκτενῶς · ἀπαύστως · ἰσχυρ(ῶς) ·
κ(αὶ) δυνατὸς"
b_2802960295,2.XER093,Xer_022_425r,9,προσκαλούμ(ενον)
b_2802960295,2.XER093,Xer_067_515r,12,κάθαρσις
b_2802960295,2.XER093,Xer_046_473r,18,παράδεισος
b_2802960295,2.XER093,Xer_029_438v,16,πρόσκαιρον
b_2802960295,2.XER093,Xer_053_486v,24,"ἡ ἐπάνοδος · λέγεται ·
(δὲ) κ(αὶ) ἡ ἀνάδοσ(ις) τῆς γεύσεως"
b_2802960295,2.XER093,Xer_006_392v,2,πορφύρον
b_2802960295,2.XER093,Xer_049_479r,22,"ἄν(θρωπ)οι · διὰ τὶ δὲ λέγονται μέροπες · διὰ
τὸ μερισμένην ἔχουσιν τὴν ὄπαν · ἠ(γουν) ·
τὴν φωνὴν"
b_2802960295,2.XER093,Xer_073_527r,18,θάλλει
b_2802960295,2.XER093,Xer_058_497r,14,χρέος
b_2802960295,2.XER093,Xer_032_444v,29,ἐπιτεταμμένως · ἠ(γουν) ἡπλωμένως (καὶ) ἰσχυρῶς
b_2802960295,2.XER093,Xer_055_490v,1,ἐπίπονος
b_2802960295,2.XER093,Xer_068_517r,5,σοῦ ἀποστείλεις
b_2802960295,2.XER093,Xer_027_435r,18,ἀγοράζεται
b_2802960295,2.XER093,Xer_002_384v,9,καλλονῆς
b_2802960295,2.XER093,Xer_045_470v,19,κτιζόμ(ενοι)
b_2802960295,2.XER093,Xer_062_504v,23,ἐφανέρωσ(εν)
b_2802960295,2.XER093,Xer_040_461r,19,ἐνωθεῖς
b_2802960295,2.XER093,Xer_083_546v,30,ὑπάρχωμεν κ(αὶ) ἤμεθα
b_2802960295,2.XER093,Xer_019_418v,11,ὁράσεων
b_2802960295,2.XER093,Xer_071_523r,21,ἐνοῦντ(αι)
b_2802960295,2.XER093,Xer_008_396v,21,ἀνεικοδόμησεν
b_2802960295,2.XER093,Xer_002_384v,22,μιασμένος
b_2802960295,2.XER093,Xer_067_514v,16,λόγους
b_2802960295,2.XER093,Xer_031_443r,28,ἰσότητα
b_2802960295,2.XER093,Xer_063_506v,3,πεπλανημένην
b_2802960295,2.XER093,Xer_001_383r,3,καθαρὸν
b_2802960295,2.XER093,Xer_046_473r,11,ὁμαλίζειν
b_2802960295,2.XER093,Xer_036_452v,2,ἦλθεν
b_2802960295,2.XER093,Xer_061_502v,2,βράζει · κοχλάζει
b_2802960295,2.XER093,Xer_075_530v,15,"ἀποδίδειν · ἠ(γουν) εἰσπράττειν ·
τιμωρεῖν"
b_2802960295,2.XER093,Xer_066_512v,1,τῇ ταχύτητι
b_2802960295,2.XER093,Xer_006_393r,6,θερισμὸς
b_2802960295,2.XER093,Xer_044_468v,27,ἀκρότατον κακὸν
b_2802960295,2.XER093,Xer_053_486v,11,γρηγορήσομ(εν)
b_2802960295,2.XER093,Xer_011_402v,20,σκληρὸς · τραχὺς · ἰταμὸς
b_2802960295,2.XER093,Xer_075_530v,25,κοπτὸν
b_2802960295,2.XER093,Xer_060_500v,27,παραβλέπειν
b_2802960295,2.XER093,Xer_015_410v,21,ἡ ὁδὸς
b_2802960295,2.XER093,Xer_080_540v,7,λέγειν
b_2802960295,2.XER093,Xer_009_399r,1,ἀντὰ ὀπισ(ον)
b_2802960295,2.XER093,Xer_026_432v,21,δίκαιον
b_2802960295,2.XER093,Xer_005_391r,22,ξένος
b_2802960295,2.XER093,Xer_073_527r,28,προσφέρουσιν
b_2802960295,2.XER093,Xer_044_469r,19,παρθένοις
b_2802960295,2.XER093,Xer_044_469r,6,καυχηστικ(ὸν)
b_2802960295,2.XER093,Xer_011_402v,21,ἀληθινὸν
b_2802960295,2.XER093,Xer_060_500v,6,ἀφήκαμεν
b_2802960295,2.XER093,Xer_010_400v,1,"διὰ τὸ τ(ὴν)
θέαν νενεκρωμέμην θεάσασθ(αι)"
b_2802960295,2.XER093,Xer_028_436v,15,φέρει
b_2802960295,2.XER093,Xer_049_479r,20,"ναὶ
ἀληθῶς"
b_2802960295,2.XER093,Xer_050_481r,28,μὴ ἀφάνιζε
b_2802960295,2.XER093,Xer_039_458v,23,ἡ μεταξὺ δύο ὑδάτων γῆ
b_2802960295,2.XER093,Xer_065_510v,10,φιλεῖ
b_2802960295,2.XER093,Xer_038_456v,27,ἱερὰ ἑρτῆ
b_2802960295,2.XER093,Xer_074_528v,10,παράδοξα θαυμάσια
b_2802960295,2.XER093,Xer_037_455r,17,ἡ τροφὴ
b_2802960295,2.XER093,Xer_034_449r,21,καρφία
b_2802960295,2.XER093,Xer_001_383r,10,εἰκόνισμα κ(αὶ) στηλη κ(αὶ) ξόανον
b_2802960295,2.XER093,Xer_042_464v,12,καταπραΰνεσθ(αι)
b_2802960295,2.XER093,Xer_075_531r,3,"δια λίθ(ων)
κ(αὶ) πηλοῦ κεκτισμένος"
b_2802960295,2.XER093,Xer_030_441r,4,κόκιν(ον)
b_2802960295,2.XER093,Xer_071_522v,6,ἐλεήμονα · λέγειν τὸν συμπαθῆ
b_2802960295,2.XER093,Xer_011_403r,7,ὅρκου ἀργητικὸν · ἢ οὐχὶ τὸ ἐκτὸς ὅρων γινόμ(ενον)
b_2802960295,2.XER093,Xer_079_539r,24,εἶπα
b_2802960295,2.XER093,Xer_071_522v,12,συλλαγχάν(ων) κ(αὶ) συνεισφερόμενος
b_2802960295,2.XER093,Xer_024_429r,30,ἐσχίσθη
b_2802960295,2.XER093,Xer_062_505r,14,λιπαὶνοντες · ἠ(γουν) παχώνοντες κ(αὶ) εὐφραίνοντες
b_2802960295,2.XER093,Xer_036_452v,23,ἐκ τοῦ θεεῖν δύο ἄμα
b_2802960295,2.XER093,Xer_064_508v,12,δωρεὰ
b_2802960295,2.XER093,Xer_038_457r,7,ἰατρῶ
b_2802960295,2.XER093,Xer_074_528v,1,ὁ τὰς ἀπαιτήσεις ὠνούμ(ενος) τῶν δημοσί(ων) συντελειῶν
b_2802960295,2.XER093,Xer_051_483r,20,δέρματα προβάτων
b_2802960295,2.XER093,Xer_044_469r,8,τὸ κοράσιον
b_2802960295,2.XER093,Xer_061_503r,15,πονηρεύεται
b_2802960295,2.XER093,Xer_035_450v,28,ἀὴρ
b_2802960295,2.XER093,Xer_040_460v,8,ἀθηναῖοι
b_2802960295,2.XER093,Xer_058_496v,7,στεγάσας
b_2802960295,2.XER093,Xer_030_441r,18,τρώγομ(εν)
b_2802960295,2.XER093,Xer_080_541r,9,δεξίωσις κ(αὶ) ἀγάπη
b_2802960295,2.XER093,Xer_022_425r,28,ἤσθιον
b_2802960295,2.XER093,Xer_018_417r,21,"ὡς δεσμὸς τῶν ὅλων · κ(αὶ) ὡς συνέχων ἀδιὰ
ἄλυτα κ(αὶ) σφίγγων"
b_2802960295,2.XER093,Xer_005_390v,16,ἀγωνιστῆς (καὶ) δι’ ἐγερτῆς
b_2802960295,2.XER093,Xer_051_483r,3,χλευη
b_2802960295,2.XER093,Xer_054_488v,20,σημείου
b_2802960295,2.XER093,Xer_075_530v,19,τίμιον
b_2802960295,2.XER093,Xer_026_433r,4,"θεωρητικὸς ὡς οἱ προφῆτ(αι) πεπληρωμ(ένοι)
πν(εύματο)ς"
b_2802960295,2.XER093,Xer_043_467r,20,δόξα
b_2802960295,2.XER093,Xer_066_513r,9,ὑγιάνας
b_2802960295,2.XER093,Xer_062_504v,24,φανερωθέντ(ες) · κ(αὶ) γνωρισθέντ(ες)
b_2802960295,2.XER093,Xer_048_477r,7,φλυαρεῖν
b_2802960295,2.XER093,Xer_016_413r,9,διὰ τὸ ἅμα ἄγεσθ(αι) τῇ φύσει
b_2802960295,2.XER093,Xer_041_463r,12,κρατηθὲν
b_2802960295,2.XER093,Xer_052_485r,22,ναῶ
b_2802960295,2.XER093,Xer_078_537r,15,ὑπουργοῦσιν
b_2802960295,2.XER093,Xer_011_403r,9,ἀπολογιτικὸν
b_2802960295,2.XER093,Xer_042_464v,16,κατήχησεν · κατεβόησεν · κατεκτύπησεν · κατέξανε · συνέτριψεν
b_2802960295,2.XER093,Xer_023_426v,14,ὑπάρχει · ὑπάρξει
b_2802960295,2.XER093,Xer_012_405r,9,ὁ λοιμ(ὼν) · ἠ(γουν) παραδείσσει · ἢ ἀσφοδέλ(ων) · πλήρης
b_2802960295,2.XER093,Xer_034_449r,17,μεμολυσμένος
b_2802960295,2.XER093,Xer_043_466v,21,πανούργος
b_2802960295,2.XER093,Xer_036_453r,26,θεοκατασκέυαστον
b_2802960295,2.XER093,Xer_077_535r,1,φρύγανα · κ(αὶ) τόπης δασώδης
b_2802960295,2.XER093,Xer_024_428v,32,ἀνόητον · τὸ δίχα φρονήσεως
b_2802960295,2.XER093,Xer_014_409r,18,χεῖλος ποταμοῦ
b_2802960295,2.XER093,Xer_080_540v,14,λέξεως
b_2802960295,2.XER093,Xer_028_437r,3,ἐπέκυψεν
b_2802960295,2.XER093,Xer_051_482v,3,τόπος χορτώδης
b_2802960295,2.XER093,Xer_059_499r,4,τροφῆ · ἠ(γουν) πολυβρυμάτ(ων)
b_2802960295,2.XER093,Xer_083_547r,13,καλύβη φυλάττοντος
b_2802960295,2.XER093,Xer_052_484v,23,νεοστὶ ἐληλυθότα
b_2802960295,2.XER093,Xer_079_538v,20,πέτραν
b_2802960295,2.XER093,Xer_063_507r,7,σκάφος περακτικ(ὸν)
b_2802960295,2.XER093,Xer_052_485r,19,νεαγώραστον
b_2802960295,2.XER093,Xer_008_396v,3,τρωμασμέναι
b_2802960295,2.XER093,Xer_061_503r,14,βεβαμένως
b_2802960295,2.XER093,Xer_021_423r,18,"τὸ ἐνεργῶ·
ἀφοῦ κ(αὶ) δρᾶσαι τὸ πράξαι· κ(αὶ) τὸ κρατῶ· κ(αὶ) τὸ ὑπηρετῶ· κ(αὶ) τὸ βλέπω"
b_2802960295,2.XER093,Xer_012_404v,3,ἀνδρεῖος
b_2802960295,2.XER093,Xer_069_519r,18,ἐπηρμ(ένος) · τολμηρός
b_2802960295,2.XER093,Xer_029_439r,19,ἐπί πεσόντ(ων) συμφορῶν
b_2802960295,2.XER093,Xer_056_492v,15,λήψεται
b_2802960295,2.XER093,Xer_074_529r,3,ἐμπρυσμὸς · σπουδῆ
b_2802960295,2.XER093,Xer_057_495r,13,"ὁξέ(ως)
βλέπει"
b_2802960295,2.XER093,Xer_027_434v,13,βλάστησ(εν)
b_2802960295,2.XER093,Xer_008_397r,3,καταδέχεσθαι κ(αὶ) ὑπομένειν
b_2802960295,2.XER093,Xer_077_535r,16,ἐκάμφθησ(αν)
b_2802960295,2.XER093,Xer_002_384v,2,ἁγϊάζει
b_2802960295,2.XER093,Xer_023_427r,10,ἀποκλείεται κ(αὶ) φυλαττεται κ(αὶ) κολύεται
b_2802960295,2.XER093,Xer_079_538v,12,ὑπομεῖναι
b_2802960295,2.XER093,Xer_081_543r,13,κρύπτουσιν
b_2802960295,2.XER093,Xer_004_388v,9,θεραπεία
b_2802960295,2.XER093,Xer_027_435r,13,ἐξεπήδησαν
b_2802960295,2.XER093,Xer_034_448v,11,μὴ συνηέντες κ(αὶ) νοήσαντες
b_2802960295,2.XER093,Xer_003_387r,20,ἐκλέγεσθαι
b_2802960295,2.XER093,Xer_013_406v,7,χαλδαῖον
b_2802960295,2.XER093,Xer_036_453r,5,ἀπατήσσης
b_2802960295,2.XER093,Xer_002_384v,6,ἄγνειαν · δϊὰ τοῦ εῖ διφθόγκου · κ(αὶ) διὰ τῆς δασί(ας) εἰς τὸ ἄλφα · λέγ(εται) καθαρότητα
b_2802960295,2.XER093,Xer_031_443r,24,δίκαιος συνετὸς
b_2802960295,2.XER093,Xer_080_540v,16,ἀπατὰ · χλευάζει
b_2802960295,2.XER093,Xer_033_446v,10,ἔλεος · ἡ ἀλήθεια
b_2802960295,2.XER093,Xer_007_395r,1,ἀναγωγῆ
b_2802960295,2.XER093,Xer_036_453r,10,θεοδίκτος
b_2802960295,2.XER093,Xer_008_396v,12,βασιλεύων
b_2802960295,2.XER093,Xer_039_458v,19,ἱέραξ
b_2802960295,2.XER093,Xer_083_546v,20,ταχύτητα
b_2802960295,2.XER093,Xer_023_427r,12,περιβεβλημ(ένος)
b_2802960295,2.XER093,Xer_039_459r,25,ἀναιδὴς · ἠ(γουν) ἀναίσχυντος κ(αὶ) ωμὸς
b_2802960295,2.XER093,Xer_035_450v,12,ὁ τέχων τοὺς χαλινοὺς τῶν ἵππων
b_2802960295,2.XER093,Xer_042_465r,6,ὁρῶντ(ες)
b_2802960295,2.XER093,Xer_065_511r,22,προέτειναν
b_2802960295,2.XER093,Xer_034_448v,13,"ἡδέως κ(αὶ) γλυκαίως 
κ(αὶ) τερπνός"
b_2802960295,2.XER093,Xer_001_383r,1,ἀνεκτήσατο
b_2802960295,2.XER093,Xer_036_452v,20,ὅρα · βλέπε
b_2802960295,2.XER093,Xer_075_530v,20,ὑπομείνας
b_2802960295,2.XER093,Xer_052_485r,4,νεκρὸς
b_2802960295,2.XER093,Xer_054_488v,19,συντεθέντων κ(αὶ) συναυλισθάντων
b_2802960295,2.XER093,Xer_056_493r,6,ὤμοι χειρῶν
b_2802960295,2.XER093,Xer_062_504v,17,περι πλακεῖς
b_2802960295,2.XER093,Xer_035_450v,13,ἐσμείγετο
b_2802960295,2.XER093,Xer_046_472v,20,δασύστηθος
b_2802960295,2.XER093,Xer_053_487r,6,χωρισμὸς
b_2802960295,2.XER093,Xer_013_407r,14,ὁχληρ(ὸν) κ(αὶ) σκληρ(ὸν)
b_2802960295,2.XER093,Xer_051_483r,1,μαθητὰς
b_2802960295,2.XER093,Xer_007_394v,19,"τὸ
ἔχων ἀναμονὴν"
b_2802960295,2.XER093,Xer_070_520v,22,σύστημα · ἢ τάξις
b_2802960295,2.XER093,Xer_028_436v,2,ἐπαναστροφὴν
b_2802960295,2.XER093,Xer_015_410v,16,μέμφετ(αι)
b_2802960295,2.XER093,Xer_054_488v,3,ὡράϊσιν
b_2802960295,2.XER093,Xer_024_429r,21,ἐξόμιοι
b_2802960295,2.XER093,Xer_056_493r,16,δύναμις
b_2802960295,2.XER093,Xer_074_528v,18,τέλος
b_2802960295,2.XER093,Xer_053_486v,13,σταγόνας
b_2802960295,2.XER093,Xer_025_430v,13,παρεκάλει
b_2802960295,2.XER093,Xer_048_476v,18,βέλτιος
b_2802960295,2.XER093,Xer_079_539r,25,"νόσος ·
λιμικῆ"
b_2802960295,2.XER093,Xer_045_470v,14,παγετὸς
b_2802960295,2.XER093,Xer_070_520v,18,θεμέλιον
b_2802960295,2.XER093,Xer_022_424v,26,ἐλυπήθησαν
b_2802960295,2.XER093,Xer_037_455r,25,"ὁ
πρέσβης κ(αὶ) δουλευτῆς"
b_2802960295,2.XER093,Xer_006_393r,12,ὡσανεὶ (καὶ)τοι γαρ οὖν (καὶ) διὰ τοῦτο
b_2802960295,2.XER093,Xer_008_397r,15,ἀναίσχυντον
b_2802960295,2.XER093,Xer_005_390v,10,κακοποιός
b_2802960295,2.XER093,Xer_038_456v,25,θῦμα κ(αὶ) σφαγεῖον
b_2802960295,2.XER093,Xer_024_428v,17,εἰς κόρον
b_2802960295,2.XER093,Xer_030_441r,24,ἐφλέχθησαν
b_2802960295,2.XER093,Xer_017_415r,17,δίσκολον
b_2802960295,2.XER093,Xer_008_396v,20,μὴ δεόμ(ενος)
b_2802960295,2.XER093,Xer_055_490v,11,πόνος
b_2802960295,2.XER093,Xer_057_494v,11,αἷμα ἴδιον · ἠ ως ἀδελφὸς γνήσιος · ἐκ τοῦ αὐτοῦ αἵματος
b_2802960295,2.XER093,Xer_012_405r,19,"κρε
μάμ(ενος) · ἢ ὡς δίχα τινὸς συνδέσμου κ(αὶ) κραμαστῆρος κρεμάμ(ενος) κ(αὶ) ἀκρατήτως ὡς ἡ γῆ"
b_2802960295,2.XER093,Xer_077_534v,5,τούτων
b_2802960295,2.XER093,Xer_003_387r,25,καθ’ ἡμῶν
b_2802960295,2.XER093,Xer_033_447r,21,ἄγαν εὔτροφον
b_2802960295,2.XER093,Xer_047_474v,6,κρατητὸν
b_2802960295,2.XER093,Xer_059_498v,20,ὁλόφωτος φαιδροτάτη
b_2802960295,2.XER093,Xer_061_503r,19,"πόλις
ἡ ἡρακλεία"
b_2802960295,2.XER093,Xer_056_493r,23,προσφορᾶ ἐπι τῶν θυσιῶν
b_2802960295,2.XER093,Xer_073_526v,1,τὰ κρείττονα
b_2802960295,2.XER093,Xer_078_537r,27,ὑποτραφῆναι · ὑπανελθεῖν
b_2802960295,2.XER093,Xer_044_468v,11,ἡ λὺπα τοῦ ὁψιτοῦ κρέατος
b_2802960295,2.XER093,Xer_049_479r,14,"ὀφείλω · φροντίζω · 
βραδύνω · φάννω · (καὶ) πρέπει"
b_2802960295,2.XER093,Xer_039_459r,4,"ὁμοί
ως κ(αὶ) τάχα"
b_2802960295,2.XER093,Xer_076_533r,11,! ὁ φορῶν τ(ὴν) στολην τ(ὴν) ἔχουσαν ὡς γράμματα
b_2802960295,2.XER093,Xer_031_443r,5,ἄνδριον
b_2802960295,2.XER093,Xer_023_427r,7,ἐκλεξάμην
b_2802960295,2.XER093,Xer_061_502v,1,ἀνάπαυσις
b_2802960295,2.XER093,Xer_053_486v,25,ἐπανελθῶν
b_2802960295,2.XER093,Xer_073_527r,8,"δὲ κ(αὶ) τὸ στέφος τοῦ 
βασιλέ(ως)"
b_2802960295,2.XER093,Xer_048_477r,10,ζάλη κ(αὶ) νόσος κ(αὶ) θέρμη
b_2802960295,2.XER093,Xer_080_541r,26,φλογισόμενος
b_2802960295,2.XER093,Xer_043_467r,13,ἀπολλώμ(ενος) · ἀσελγῆς
b_2802960295,2.XER093,Xer_019_418v,5,διέῤῥιψε
b_2802960295,2.XER093,Xer_036_452v,7,οἶκος οἰκίτων · ἠ(γουν) τράμπρα · ἄρηται (δέ) παρὰ το θαλειν ἄμα
b_2802960295,2.XER093,Xer_018_416v,4,ἐκφοβεῖς
b_2802960295,2.XER093,Xer_025_430v,24,ἐπιμ(ένων)
b_2802960295,2.XER093,Xer_039_458v,5,φάρμακον
b_2802960295,2.XER093,Xer_049_479r,1,"ἄφεσ(ιν) 
μεῖζον · κρεῖττον κ(αὶ) μέγα"
b_2802960295,2.XER093,Xer_044_468v,2,καλεστοὶ
b_2802960295,2.XER093,Xer_026_432v,28,ἐγγαστρόθη
b_2802960295,2.XER093,Xer_063_506v,24,ψελισμάτ(ων) κ(αὶ) στρεπτῶν λόγων
b_2802960295,2.XER093,Xer_010_401r,26,οὐδὲν ἀνύη
b_2802960295,2.XER093,Xer_005_391r,24,ληφθέντες
b_2802960295,2.XER093,Xer_048_476v,4,"ὠφελιμον ·
συμφέρων"
b_2802960295,2.XER093,Xer_026_433r,7,ἐγκάθητος ἢγουν ὑποκριτῆς
b_2802960295,2.XER093,Xer_038_456v,14,ἀντατῖ ἰδοὺ
b_2802960295,2.XER093,Xer_069_519r,7,κύων
b_2802960295,2.XER093,Xer_052_485r,28,ἀρτίως · προσφάτως
b_2802960295,2.XER093,Xer_069_519r,1,καταράτ(αι)
b_2802960295,2.XER093,Xer_033_446v,19,ἐχθρῶν · ποίησις
b_2802960295,2.XER093,Xer_032_445r,8,εὐκόλως · ἀπόνως
b_2802960295,2.XER093,Xer_002_385r,18,ἀδυσπίστως
b_2802960295,2.XER093,Xer_055_490v,23,"εἰς τὸ σπίτην του κ(αὶ) εἰς τ(ὸν) ἴδιον
τόπον αὐτοῦ"
b_2802960295,2.XER093,Xer_083_546v,13,γεννήσεσιν
b_2802960295,2.XER093,Xer_011_402v,22,ἀποκλείσαντες
b_2802960295,2.XER093,Xer_075_530v,4,συμπαθείσει
b_2802960295,2.XER093,Xer_014_409r,14,εἰσελεύσονται
b_2802960295,2.XER093,Xer_077_535r,14,ὀκτώβριος μὴν
b_2802960295,2.XER093,Xer_019_419r,22,διαχωρίσωμεν
b_2802960295,2.XER093,Xer_064_509r,14,"ἀρχῆ · βουλῆ · κ(αὶ) ὁρμῆ ·
(καὶ) ἀφορμῆ"
b_2802960295,2.XER093,Xer_069_518v,23,ἄδικον
b_2802960295,2.XER093,Xer_010_401r,20,ἀμύθητα κ(αὶ) πολλὰ
b_2802960295,2.XER093,Xer_044_469r,12,"κυρί(ως) λέγεται ἡ ἀκρόρια ·
ἠ(γουν) ἄκρα τοῦ ὄρους · ἢ τὸ τελευταῖον τῆς οἰκοδομῆς ἐπίθεμα · κ(αὶ)"
b_2802960295,2.XER093,Xer_002_385r,15,ἀδωροδόκητος
b_2802960295,2.XER093,Xer_024_428v,29,συνέλαβεν · ἐγέννησεν
b_2802960295,2.XER093,Xer_048_476v,8,μανία
b_2802960295,2.XER093,Xer_062_505r,18,πλεροῦται
b_2802960295,2.XER093,Xer_072_525r,14,"ἔχοντα 
κ(αὶ) κρατῶντα"
b_2802960295,2.XER093,Xer_032_444v,9,καλῶς πάνυ
b_2802960295,2.XER093,Xer_051_482v,5,τὰ δέρματα τῶν προβάτ(ων)
b_2802960295,2.XER093,Xer_021_423r,26,βαρὺ
b_2802960295,2.XER093,Xer_053_486v,7,σύμβολα νίκης
b_2802960295,2.XER093,Xer_062_505r,23,"τὸ ζύγιον · ἐν ὧ βάνουν τὴν
μετάξιν"
b_2802960295,2.XER093,Xer_013_407r,10,πάλιν
b_2802960295,2.XER093,Xer_053_487r,13,θαλασσίου κότ(ους)
b_2802960295,2.XER093,Xer_018_416v,17,πλουσί(ως) κ(αὶ) πολυτελῶς
b_2802960295,2.XER093,Xer_051_483r,18,ὕδατα
b_2802960295,2.XER093,Xer_066_512v,14,ἐρωτῶ κ(αὶ) ἀκούω
b_2802960295,2.XER093,Xer_041_462v,10,θυσία · προσφορᾶ
b_2802960295,2.XER093,Xer_059_498v,5,διδάσκαλος
b_2802960295,2.XER093,Xer_037_455r,21,δουλεῦσαι
b_2802960295,2.XER093,Xer_062_504v,1,περιάκουστον
b_2802960295,2.XER093,Xer_056_492v,16,οἷστιν ἀν(θρώπ)οις
b_2802960295,2.XER093,Xer_058_496v,1,περιορισμὸς
b_2802960295,2.XER093,Xer_041_462v,1,κανίσκιον
b_2802960295,2.XER093,Xer_009_399r,7,παρακακαλῶ κ(αὶ) δεομαι
b_2802960295,2.XER093,Xer_074_529r,22,οἱ μαστοὶ · κ(αὶ) ὑποτίθει οἱ γαλουχούμ(ενοι)
b_2802960295,2.XER093,Xer_059_498v,22,πάντα φέρων
b_2802960295,2.XER093,Xer_025_431r,12,σημαίνει φανερει
b_2802960295,2.XER093,Xer_057_495r,31,προθυμούμ(ενος) · (καὶ) καταγώμ(ενος)
b_2802960295,2.XER093,Xer_002_384v,12,ἀσυνετότερος
b_2802960295,2.XER093,Xer_081_543r,3,γεννηθ(έν)τα
b_2802960295,2.XER093,Xer_048_477r,3,μακάριον
b_2802960295,2.XER093,Xer_008_396v,19,αἰχμαλωσίαν
b_2802960295,2.XER093,Xer_062_505r,4,φρίσσων
b_2802960295,2.XER093,Xer_081_542v,8,μολύναντες
b_2802960295,2.XER093,Xer_066_513r,6,τρυφερόν
b_2802960295,2.XER093,Xer_028_437r,12,στέφεται
b_2802960295,2.XER093,Xer_033_447r,19,ἱστορουμ(ένη)· εἰκονηζομ(ένη)
b_2802960295,2.XER093,Xer_008_397r,18,ἀκατάληπτον · κ(αὶ) ἀκήρατον
b_2802960295,2.XER093,Xer_049_478v,14,μέρος ἔχων
b_2802960295,2.XER093,Xer_078_537r,11,! ὑπο τὴν γῆν κ(αὶ) ἐγγύτερον
b_2802960295,2.XER093,Xer_021_423r,7,ὁ διὰ τοῦ δόρατος κληθῆς
b_2802960295,2.XER093,Xer_028_436v,20,ἐπέρχεται
b_2802960295,2.XER093,Xer_009_398v,23,ἀφίεται
b_2802960295,2.XER093,Xer_034_449r,12,μωρί(ας) κ(αὶ) ἀγνωσί(ας)
b_2802960295,2.XER093,Xer_071_522v,10,κλέπτοντ(ας)
b_2802960295,2.XER093,Xer_069_518v,7,βλάπτει
b_2802960295,2.XER093,Xer_075_530v,28,κόμα
b_2802960295,2.XER093,Xer_046_473r,2,ὁμαλόν
b_2802960295,2.XER093,Xer_032_445r,25,ἐπέχοντες κ(αὶ) κολύοντες
b_2802960295,2.XER093,Xer_058_496v,22,οὐκαπρεπῶς
b_2802960295,2.XER093,Xer_064_509r,24,ἐξουσία
b_2802960295,2.XER093,Xer_076_533r,4,ταλαιπωρεῖται ὁδυνᾶται
b_2802960295,2.XER093,Xer_019_419r,12,διόλου
b_2802960295,2.XER093,Xer_025_431r,16,ἐμπιπλῶν κ(αὶ) κορένων · ἠ(γουν) χορτάζων
b_2802960295,2.XER093,Xer_059_499r,12,πανολβία
b_2802960295,2.XER093,Xer_060_500v,8,παρέκτασις
b_2802960295,2.XER093,Xer_012_405r,21,πολιτικῶ
b_2802960295,2.XER093,Xer_036_453r,13,τρέχοντες
b_2802960295,2.XER093,Xer_077_534v,14,βροχὴ
b_2802960295,2.XER093,Xer_039_458v,26,μαθήσει
b_2802960295,2.XER093,Xer_035_451r,6,πλέκεται · (καὶ) κρατεῖται
b_2802960295,2.XER093,Xer_017_415r,8,ἀορόα
b_2802960295,2.XER093,Xer_022_424v,15,κακόμαντις
b_2802960295,2.XER093,Xer_026_433r,3,καταποντίζει
b_2802960295,2.XER093,Xer_072_524v,20,"ταχέον · κ(αὶ) ὁξύ
φύζει · προθυμεῖται"
b_2802960295,2.XER093,Xer_069_519r,19,δίσκολος
b_2802960295,2.XER093,Xer_080_540v,21,κατευλίζει
b_2802960295,2.XER093,Xer_056_492v,5,νομίζομεν
b_2802960295,2.XER093,Xer_078_536v,14,κατάδικος
b_2802960295,2.XER093,Xer_003_386v,14,διὰ τοῦ ῶ τὸ θ̄ · ἀναίτιοι
b_2802960295,2.XER093,Xer_010_401r,6,ἀποδημεῖ
b_2802960295,2.XER093,Xer_055_491r,11,"οἴκου
φροντιστῆς · κ(αὶ) φύλαξ"
b_2802960295,2.XER093,Xer_069_518v,14,πηδῶ
b_2802960295,2.XER093,Xer_025_431r,23,διστάζει κ(αὶ) ἀμβιβάλει
b_2802960295,2.XER093,Xer_046_473r,1,τὰ ἀσσαρία · ἠ(γουν) τὰ νουμία · ἄπερ κ(αὶ) ὁβολοῖ καλοῦνται
b_2802960295,2.XER093,Xer_055_490v,15,ἔμαθεν · ἔγνωκεν γινώσεκει
b_2802960295,2.XER093,Xer_010_401r,16,ἀπείληφα
b_2802960295,2.XER093,Xer_030_440v,22,ἀρχιμαχία · κ(αὶ) φιλονικία · κ(αὶ) ζαλία
b_2802960295,2.XER093,Xer_068_516v,20,ἀληθὲς · βέβαιον
b_2802960295,2.XER093,Xer_022_424v,7,"δυσκράτητον κ(αὶ)
δυσνόητον κ(αὶ) πάνυ ἀκαθαρτον κ(αὶ) ἄτακτον"
b_2802960295,2.XER093,Xer_016_413r,15,διὰ τὸ ἀργὰ ῥέειν
b_2802960295,2.XER093,Xer_056_492v,23,"λυπηθῆναι · κ(αὶ) δειλιᾶσαι
(καὶ) περιτραπῆναι"
b_2802960295,2.XER093,Xer_073_527r,15,ἄκρον χειρὸς
b_2802960295,2.XER093,Xer_044_468v,12,κατατέμνειν
b_2802960295,2.XER093,Xer_054_489r,16,ὁ δὲ
b_2802960295,2.XER093,Xer_026_433r,18,"ἐν κρυπτῶ
(καὶ) ἐν μϋστικῶ"
