BookID,BookName,PageName,IDAnnot,DefinitionTranscription
b_7032836325,1.Zavorda,zavorda_8108_74r,76,(κατα)σκοπῆσ<αι>
b_7032836325,1.Zavorda,zavorda_8110_75r,104,βε<β>νετα βε<α>βα(μένον)
b_7032836325,1.Zavorda,zavorda_8105_70v,37,κ(οσ)μη(μένοι)
b_7032836325,1.Zavorda,zavorda_8097_63v,96,σπουδαί(ως) ἔρχε(ται)
b_7032836325,1.Zavorda,zavorda_8106_71v,94,"ὁ β<α>στά>ζ(ων) λύχν(ον) · 
λύχν(ος) · ἀπτὸ λύ(ειν) τὸ νύχ(ος) · νύχ(ος) (γὰρ) ἡ σκότασ(ις)"
b_7032836325,1.Zavorda,zavorda_8096_63r,66,ἀποβλέπον(τες)
b_7032836325,1.Zavorda,zavorda_8099_65v,8,ὁ ἐχθρ(ός)
b_7032836325,1.Zavorda,zavorda_8110_75r,46,ὁ μέγ(ας)
b_7032836325,1.Zavorda,zavorda_8106_72r,160,γαστρ(ός)
b_7032836325,1.Zavorda,zavorda_8097_63v,22,βυθ(ός)
b_7032836325,1.Zavorda,zavorda_8108_73v,138,ἀγορ(άν)
b_7032836325,1.Zavorda,zavorda_8108_73v,19,πεφανερω(μένου)
b_7032836325,1.Zavorda,zavorda_8108_74r,138,φλύαρ(ος) · ἢ ὁ ἀστεῖ(ος)
b_7032836325,1.Zavorda,zavorda_8108_73v,12,μέλαν(ες)
b_7032836325,1.Zavorda,zavorda_8110_75r,57,ὑπερήφαν(ος)
b_7032836325,1.Zavorda,zavorda_8102_68r,89,φορ(εσ)(μένος) καλ(ῶς)
b_7032836325,1.Zavorda,zavorda_8101_66v,34,ἐσκύ<λευται>
b_7032836325,1.Zavorda,zavorda_8102_68r,41,ἕως τ(οῦ) παρόντ(ος)
b_7032836325,1.Zavorda,zavorda_8096_63r,72,μὴ φυγόν(τας)
b_7032836325,1.Zavorda,zavorda_8105_71r,167,λιθίν(ους)
b_7032836325,1.Zavorda,zavorda_8102_68r,134,ὁ πραῢς
b_7032836325,1.Zavorda,zavorda_8105_71r,108,"βάθ(ος)
ἥ πλά<τ(ος)>"
b_7032836325,1.Zavorda,zavorda_8106_72r,63,κιθαρίζον(τα)
b_7032836325,1.Zavorda,zavorda_8091_57v,121,θρόνω
b_7032836325,1.Zavorda,zavorda_8099_66r,122,χειρωσα(μένου)
b_7032836325,1.Zavorda,zavorda_8107_72v,56,σῶ
b_7032836325,1.Zavorda,zavorda_8090_57r,41,"ὁ κιρν(ῶν)
ἀπλήστ(ως)"
b_7032836325,1.Zavorda,zavorda_8102_67v,120,ἐπεθύμει
b_7032836325,1.Zavorda,zavorda_8091_58r,15,μὴ θέλουσι
b_7032836325,1.Zavorda,zavorda_8105_70v,98,βαρυνό(μενος)
b_7032836325,1.Zavorda,zavorda_8096_63r,5,ἀσήπτ(ως)
b_7032836325,1.Zavorda,zavorda_8092_59r,90,"τὸ μά
ται(ον) (καὶ) ἄπρακτ(ον) ξίφ(ος) τι"
b_7032836325,1.Zavorda,zavorda_8099_66r,94,μικρ(όν)
b_7032836325,1.Zavorda,zavorda_8101_66v,137,ἐξέφερ(ον)
b_7032836325,1.Zavorda,zavorda_8108_74r,35,ὁ πτωχ(ὸς) · ἢ (καὶ) (κατά)πτυστ(ος)
b_7032836325,1.Zavorda,zavorda_8099_65v,33,ἐπιάσθη
b_7032836325,1.Zavorda,zavorda_8104_70r,137,μεμιση(μένον)
b_7032836325,1.Zavorda,zavorda_8091_57v,71,τ(ῶν) ἐντ(ὸς) ἁγίων
b_7032836325,1.Zavorda,zavorda_8092_58v,87,ἀιδοῦς ἀξία
b_7032836325,1.Zavorda,zavorda_8101_66v,10,ἔξηχ(ος)
b_7032836325,1.Zavorda,zavorda_8104_69v,31,ἐμπαθ(ὴς) ζωή
b_7032836325,1.Zavorda,zavorda_8094_60v,55,ἀθρό(ως) τρώγ(ων)
b_7032836325,1.Zavorda,zavorda_8105_70v,138,κλέπται · ληστάδ(ες)
b_7032836325,1.Zavorda,zavorda_8106_71v,56,κ(όσ)κιν(ον)
b_7032836325,1.Zavorda,zavorda_8095_61v,23,ἀπέδωκ(εν)
b_7032836325,1.Zavorda,zavorda_8110_74v,171,ὑπεισέρχῃ
b_7032836325,1.Zavorda,zavorda_8095_61v,35,ἀποσμιξό(μενον)
b_7032836325,1.Zavorda,zavorda_8102_68r,125,πλατύτερ(ον)
b_7032836325,1.Zavorda,zavorda_8098_65r,14,ζητ(οῦ)σαι
b_7032836325,1.Zavorda,zavorda_8107_73r,121,δυνατ(όν)
b_7032836325,1.Zavorda,zavorda_8105_71r,63,ἡ πρ(ώ)τ<η> τ(ῶν) τριχ(ῶν)
b_7032836325,1.Zavorda,zavorda_8094_61r,29,ἀνάκειται
b_7032836325,1.Zavorda,zavorda_8108_73v,103,δυσχεραίνον(τες)
b_7032836325,1.Zavorda,zavorda_8104_69v,158,βοή
b_7032836325,1.Zavorda,zavorda_8110_75r,93,ἐμπόδιζε
b_7032836325,1.Zavorda,zavorda_8107_72v,9,πορεύεσ(θαι)
b_7032836325,1.Zavorda,zavorda_8096_62v,104,ἀνέθρεψα (καὶ) ἠγάπησ<α>
b_7032836325,1.Zavorda,zavorda_8099_65v,139,ἐαριν(οῖς)
b_7032836325,1.Zavorda,zavorda_8105_71r,6,ἡ ψῶρ<α>
b_7032836325,1.Zavorda,zavorda_8102_67v,71,φθείρ(ον)τ(ες)
b_7032836325,1.Zavorda,zavorda_8097_63v,25,βῆμα · θρόνι(ον)
b_7032836325,1.Zavorda,zavorda_8103_69r,108,τὸ ἐλλύχνι(ον)
b_7032836325,1.Zavorda,zavorda_8105_71r,170,πόρνοι
b_7032836325,1.Zavorda,zavorda_8105_70v,86,ἐρεθίζ(ειν) · ὑβρίζ(ειν)
b_7032836325,1.Zavorda,zavorda_8108_74r,127,ἐν σεβασμ<ῶ>
b_7032836325,1.Zavorda,zavorda_8104_70r,89,ἡ θήκη τ(οῦ) ῥόδ(ου)
b_7032836325,1.Zavorda,zavorda_8095_62r,21,ἀπεδήμησ(εν)
b_7032836325,1.Zavorda,zavorda_8096_63r,32,ὁ τράχηλ(ος)
b_7032836325,1.Zavorda,zavorda_8107_72v,184,στίχ(οις) ἀμπέλ(ων) · (καὶ) ὀρχα<΄>τ(οις) ὁ(μοίως)
b_7032836325,1.Zavorda,zavorda_8102_67v,121,ἡ φέρ(ου)<σα>
b_7032836325,1.Zavorda,zavorda_8103_68v,130,ἠρώτησ(εν)
b_7032836325,1.Zavorda,zavorda_8098_64v,13,ὁ φόβ(ος)
b_7032836325,1.Zavorda,zavorda_8090_57r,7,ἀπολύ(ων)
b_7032836325,1.Zavorda,zavorda_8101_66v,14,ἐννοήσε(ως)
b_7032836325,1.Zavorda,zavorda_8091_58r,135,νείλου
b_7032836325,1.Zavorda,zavorda_8104_70r,54,λιθοβολ(οῦν)(τες)
b_7032836325,1.Zavorda,zavorda_8097_64r,124,ξηραίνουσ(ιν)
b_7032836325,1.Zavorda,zavorda_8090_57r,103,ἡ συγγένει(α)
b_7032836325,1.Zavorda,zavorda_8105_70v,62,κελεύ(ων)
b_7032836325,1.Zavorda,zavorda_8101_67r,26,ὁμοιωθ(έν)τ(ες)
b_7032836325,1.Zavorda,zavorda_8096_63r,124,ὑφαίνον(τες)
b_7032836325,1.Zavorda,zavorda_8106_72r,34,βρ<α>δύτ(ης) βλ<α>κεί<α>
b_7032836325,1.Zavorda,zavorda_8101_67r,94,[[ἐπ]]εἰσελθ(ών)
b_7032836325,1.Zavorda,zavorda_8108_73v,83,πεποθημ(ένος) πάνυ
b_7032836325,1.Zavorda,zavorda_8102_67v,118,ἐπεράστ(ου)
b_7032836325,1.Zavorda,zavorda_8104_69v,118,αὐτόχθ(ων)
b_7032836325,1.Zavorda,zavorda_8092_58v,55,λαμπροί
b_7032836325,1.Zavorda,zavorda_8110_74v,123,σύμφυτ<α> ὄρη
b_7032836325,1.Zavorda,zavorda_8098_65r,4,διαπαντ(ός) · δι’ ὅλ(ου)
b_7032836325,1.Zavorda,zavorda_8095_61v,118,ἀπὸ τ(οῦ) ἐδάφους
b_7032836325,1.Zavorda,zavorda_8107_72v,181,φοβ(οῦν)(τες)
b_7032836325,1.Zavorda,zavorda_8107_72v,109,κυβερνᾶσ(θαι)
b_7032836325,1.Zavorda,zavorda_8104_70r,141,ωραΐζει · καλλ(ω)πίζει
b_7032836325,1.Zavorda,zavorda_8103_69r,87,αἰγιάλ(ους)
b_7032836325,1.Zavorda,zavorda_8091_58r,94,ἐξαίφν(ης)
b_7032836325,1.Zavorda,zavorda_8105_71r,99,κτῆμα
b_7032836325,1.Zavorda,zavorda_8105_71r,19,ὁμοί(ως)
b_7032836325,1.Zavorda,zavorda_8091_57v,100,ἀρέσεις
b_7032836325,1.Zavorda,zavorda_8110_75r,84,ὁ ἐν ὕλη σκιρ(ῶν)
b_7032836325,1.Zavorda,zavorda_8105_70v,105,"θερ<α>πέυσ(ω) · ἢ
ἐπιμελήσο(μαι)"
b_7032836325,1.Zavorda,zavorda_8099_65v,22,ἐκλάσθη
b_7032836325,1.Zavorda,zavorda_8104_70r,98,(κατα)σημειοῦσθαι
b_7032836325,1.Zavorda,zavorda_8103_68v,32,τ(ῶν) νέ(ων)
b_7032836325,1.Zavorda,zavorda_8104_69v,23,κ<α>θέζετ(αι)
b_7032836325,1.Zavorda,zavorda_8106_72r,141,νέ(ον)
b_7032836325,1.Zavorda,zavorda_8099_65v,48,πλησί(ον)
b_7032836325,1.Zavorda,zavorda_8098_65r,97,τοὺς καταράτ(ους)
b_7032836325,1.Zavorda,zavorda_8110_74v,159,ὑποστρέψαι
b_7032836325,1.Zavorda,zavorda_8101_67r,74,ἐλύπησ(εν)
b_7032836325,1.Zavorda,zavorda_8098_65r,91,κακο<θάνατοι>
b_7032836325,1.Zavorda,zavorda_8102_67v,103,ἔσχισ<α>
b_7032836325,1.Zavorda,zavorda_8108_73v,1,ἀπόμαγμ<α> μανδήλ(ιν)
b_7032836325,1.Zavorda,zavorda_8110_75r,147,διδασκαλί(ας)
b_7032836325,1.Zavorda,zavorda_8106_71v,80,λιβάν(ου)
b_7032836325,1.Zavorda,zavorda_8094_60v,63,ἀσθεν(ές)
b_7032836325,1.Zavorda,zavorda_8110_75r,97,ἀκροσπ<άθι<α>
b_7032836325,1.Zavorda,zavorda_8107_72v,67,φορητ(όν)
b_7032836325,1.Zavorda,zavorda_8101_67r,111,ἐπιξέσ(ας)
b_7032836325,1.Zavorda,zavorda_8096_63r,85,ἀποτεμόν(τες)
b_7032836325,1.Zavorda,zavorda_8094_60v,51,ἀνδροφόν(ος)
b_7032836325,1.Zavorda,zavorda_8105_71r,109,οὐροδό<χ(ον)> μέλ(ος)
b_7032836325,1.Zavorda,zavorda_8101_66v,108,τελειότ(ης)
b_7032836325,1.Zavorda,zavorda_8096_63r,7,ἡ <αὔξησ(ις)>
b_7032836325,1.Zavorda,zavorda_8095_61v,14,ἀπήπει
b_7032836325,1.Zavorda,zavorda_8106_72r,41,ἡ γαστήρ
b_7032836325,1.Zavorda,zavorda_8106_72r,87,ἡ μάχη
b_7032836325,1.Zavorda,zavorda_8110_75r,50,ὁ ἔξω τ(ῶν) ὀρί(ων)
b_7032836325,1.Zavorda,zavorda_8096_62v,66,μελετ(ῶν)
b_7032836325,1.Zavorda,zavorda_8107_73r,76,μαγειρευτ<ά>
b_7032836325,1.Zavorda,zavorda_8101_66v,94,ἐδημοσίευσ(αν)
b_7032836325,1.Zavorda,zavorda_8092_59r,14,"ἐπίρρ(ημα) ·
(ἀντὶ) τ(οῦ) πολλά"
b_7032836325,1.Zavorda,zavorda_8106_71v,159,ὑψηλ(ός)
b_7032836325,1.Zavorda,zavorda_8095_62r,133,χαλεπή
b_7032836325,1.Zavorda,zavorda_8110_74v,2,ἠκολ(ού)θει
b_7032836325,1.Zavorda,zavorda_8104_70r,62,κα(τα)βλ<ά>πτει
b_7032836325,1.Zavorda,zavorda_8096_62v,142,ἀνόητ(ον) · ἄδικ(ον)
b_7032836325,1.Zavorda,zavorda_8092_58v,12,αἰγιδοβοσκόν
b_7032836325,1.Zavorda,zavorda_8096_63r,42,πλήρεις ἀνδρ(ῶν)
b_7032836325,1.Zavorda,zavorda_8097_63v,62,τὸ βουκ(έν)τρι(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,106,ἀντιλαβέσθαι
b_7032836325,1.Zavorda,zavorda_8102_68r,83,χρόν(ω) · δοτ(ικης)
b_7032836325,1.Zavorda,zavorda_8093_59v,122,ἄδολα
b_7032836325,1.Zavorda,zavorda_8104_69v,16,ἡδέ(ας)! φ(ω)ν(άς)
b_7032836325,1.Zavorda,zavorda_8095_62r,36,"ἀνόσι(ον) ·
(καὶ) μιαρ(ὸν)"
b_7032836325,1.Zavorda,zavorda_8090_57r,92,"ἀν(α)στροφ<ή> ·
(καὶ) τρόπ(ος)"
b_7032836325,1.Zavorda,zavorda_8099_66r,62,οἱ θόρυβοι
b_7032836325,1.Zavorda,zavorda_8110_74v,103,λαμπρ(ὸν)
b_7032836325,1.Zavorda,zavorda_8104_70r,65,(κατα)σκότ(ος)
b_7032836325,1.Zavorda,zavorda_8110_75r,120,τάξ(εις)
b_7032836325,1.Zavorda,zavorda_8107_72v,144,γειτονί<α>
b_7032836325,1.Zavorda,zavorda_8110_75r,118,ἐφάνη
b_7032836325,1.Zavorda,zavorda_8096_62v,62,πολίτ(αις)
b_7032836325,1.Zavorda,zavorda_8092_59r,30,θεραπευτ(ῶν)
b_7032836325,1.Zavorda,zavorda_8101_67r,6,ἐξηκούετο
b_7032836325,1.Zavorda,zavorda_8103_69r,105,πηδᾶν
b_7032836325,1.Zavorda,zavorda_8090_57r,31,ὁ ἀσύνετ(ος)
b_7032836325,1.Zavorda,zavorda_8098_64v,77,πλ(ού)σι(ος)
b_7032836325,1.Zavorda,zavorda_8097_64r,144,λοίδορ(ος)
b_7032836325,1.Zavorda,zavorda_8097_63v,120,"δεσμά ·
δεσμ(ω)τήρι<α>"
b_7032836325,1.Zavorda,zavorda_8107_72v,39,ἀγαγ(εῖν) ξέν(ους)
b_7032836325,1.Zavorda,zavorda_8108_73v,57,συνετ(ήν)
b_7032836325,1.Zavorda,zavorda_8091_58r,132,χρόν(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,53,"ἀτύπωτα · (καὶ) μὴ ῥηθέν(τα)
καλ(ῶς)"
b_7032836325,1.Zavorda,zavorda_8101_67r,56,ἐλπίζετε
b_7032836325,1.Zavorda,zavorda_8099_65v,162,γνώσομ<αι>
b_7032836325,1.Zavorda,zavorda_8107_72v,129,πλησιόχ(ω)ρ(ος)
b_7032836325,1.Zavorda,zavorda_8103_69r,92,<ʿ>η τροφή
b_7032836325,1.Zavorda,zavorda_8092_58v,49,"ὄρ(ος) σικελί(ας) · ὅ τὸ πὺρ
ῥέει ὡς ὕδω<ρ>"
b_7032836325,1.Zavorda,zavorda_8101_66v,54,προσταχθέν(τα)
b_7032836325,1.Zavorda,zavorda_8094_61r,127,ἀπολύτ(ως)
b_7032836325,1.Zavorda,zavorda_8107_72v,47,συν<ά>πτε(ται)
b_7032836325,1.Zavorda,zavorda_8102_68r,138,τὸ καλ(ῶς) κριθ(έν)
b_7032836325,1.Zavorda,zavorda_8104_70r,2,(κατα)λαγόν<α>
b_7032836325,1.Zavorda,zavorda_8093_60r,117,ἀνεκίνει · ἀνέχυν(εν)
b_7032836325,1.Zavorda,zavorda_8090_57r,10,παιδίσκαι
b_7032836325,1.Zavorda,zavorda_8108_73v,87,ἐκ τ(ῶν) δύο ἕν
b_7032836325,1.Zavorda,zavorda_8104_70r,154,(θεῶ) ἀν<α>τίθη
b_7032836325,1.Zavorda,zavorda_8103_68v,104,ὑψηλ(οῖς) κρημν(ώ)δεσ(ιν)
b_7032836325,1.Zavorda,zavorda_8092_58v,90,ἁμαρτήμα(τα)
b_7032836325,1.Zavorda,zavorda_8105_71r,158,ὀστᾶ
b_7032836325,1.Zavorda,zavorda_8107_73r,131,ἡ κίνησ(ις)
b_7032836325,1.Zavorda,zavorda_8092_59r,59,τὸ ἐξάκρ(ας) ψαυ<σ>θ(έν)
b_7032836325,1.Zavorda,zavorda_8098_64v,94,δικόρυφ(ον)
b_7032836325,1.Zavorda,zavorda_8104_69v,176,(κατα)βλ<ά>πτεσ(θαι)
b_7032836325,1.Zavorda,zavorda_8101_67r,16,κ<α>τεσκεύαζον
b_7032836325,1.Zavorda,zavorda_8093_59v,37,ληφθείς
b_7032836325,1.Zavorda,zavorda_8097_64r,94,τὸ ξύλ(ον) τ(οῦ) πηδάλε(ος)
b_7032836325,1.Zavorda,zavorda_8105_70v,142,ἡ ουσί<α>
b_7032836325,1.Zavorda,zavorda_8105_71r,172,ἐπίρρ(ημα) · ἀντ(ὶ) τ(οῦ) δὴ
b_7032836325,1.Zavorda,zavorda_8104_69v,78,ἀγαπητ(ός)
b_7032836325,1.Zavorda,zavorda_8105_70v,164,βυθίζει
b_7032836325,1.Zavorda,zavorda_8102_67v,129,ἀναβάλλει
b_7032836325,1.Zavorda,zavorda_8106_72r,78,ἡ βοὴ τ(ῶν) βο(ῶν)
b_7032836325,1.Zavorda,zavorda_8104_70r,69,ὑδρί(αις)
b_7032836325,1.Zavorda,zavorda_8110_74v,60,τότε
b_7032836325,1.Zavorda,zavorda_8095_62r,123,πόλ(ις)
b_7032836325,1.Zavorda,zavorda_8101_66v,55,ἐλέγοντο
b_7032836325,1.Zavorda,zavorda_8094_60v,83,ἀθεράπευτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,14,ἀκακί(αν)
b_7032836325,1.Zavorda,zavorda_8095_62r,110,δήσ(ας)
b_7032836325,1.Zavorda,zavorda_8099_65v,18,οἰκήμα(τα)
b_7032836325,1.Zavorda,zavorda_8101_67r,102,ὅμοι(ον)
b_7032836325,1.Zavorda,zavorda_8106_72r,142,οἱ σύνδ(εν)δρ<οι> τόπ<οι>
b_7032836325,1.Zavorda,zavorda_8107_72v,81,νομίζ(ων)
b_7032836325,1.Zavorda,zavorda_8108_73v,159,σιτοφόρ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,60,ἀνάπαυσ(ις)
b_7032836325,1.Zavorda,zavorda_8105_71r,37,μωρ<α>(μένοι)
b_7032836325,1.Zavorda,zavorda_8108_73v,29,ξεσ(μένον)
b_7032836325,1.Zavorda,zavorda_8106_71v,44,(παρα)νό<μ(ων)>
b_7032836325,1.Zavorda,zavorda_8104_70r,64,λοιδόρ(ων)
b_7032836325,1.Zavorda,zavorda_8090_57r,69,συνάγει
b_7032836325,1.Zavorda,zavorda_8094_60v,46,τὸ ἐκτ(ὸς) ἀληθεί(ας)
b_7032836325,1.Zavorda,zavorda_8091_58r,65,ἀφανίζεται
b_7032836325,1.Zavorda,zavorda_8107_73r,5,ἡ στέγη
b_7032836325,1.Zavorda,zavorda_8101_66v,84,χρεώστ(ης)
b_7032836325,1.Zavorda,zavorda_8094_60v,30,ἀναφανῆναι
b_7032836325,1.Zavorda,zavorda_8103_68v,138,ἐκώλυ(εν)
b_7032836325,1.Zavorda,zavorda_8092_59r,102,πεπλάνημ<αι>
b_7032836325,1.Zavorda,zavorda_8103_69r,48,θεί(οις)
b_7032836325,1.Zavorda,zavorda_8090_57r,54,ὁ γείτον(ας)
b_7032836325,1.Zavorda,zavorda_8095_61v,2,ἀνήκου(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,4,ἄδικ(ος) ἐργασί<α>
b_7032836325,1.Zavorda,zavorda_8099_65v,85,ἰδί(αν)
b_7032836325,1.Zavorda,zavorda_8102_68r,135,<(ἐπίρρημα)> πρά(ως)
b_7032836325,1.Zavorda,zavorda_8095_61v,114,ἀπονίπτεσθαι
b_7032836325,1.Zavorda,zavorda_8110_75r,36,τρέχον(τες)
b_7032836325,1.Zavorda,zavorda_8102_67v,95,"ἐν τ(αῖς) ὀφρε[[΄]]<ˋ>σ(ιν)
ἐπικεί(μενον) βλέφαρ(ον)"
b_7032836325,1.Zavorda,zavorda_8106_72r,155,ἄνευ τιμ(ω)ρί(ας) (καὶ) ποιν(ῆς)
b_7032836325,1.Zavorda,zavorda_8099_66r,42,ἐτελείει
b_7032836325,1.Zavorda,zavorda_8097_64r,112,ἀνδρα<δέλφη>
b_7032836325,1.Zavorda,zavorda_8097_64r,45,ἁπαλόψυχ(ος)
b_7032836325,1.Zavorda,zavorda_8097_64r,3,γαμικ(ός)
b_7032836325,1.Zavorda,zavorda_8102_67v,1,ἀφορμίσ(ας)
b_7032836325,1.Zavorda,zavorda_8106_72r,92,(δια)φθείρ(ον)τ(ος)
b_7032836325,1.Zavorda,zavorda_8110_74v,44,δώμα(τα)
b_7032836325,1.Zavorda,zavorda_8108_73v,147,ὁ ἀντίδικ(ος) ἢ (καὶ) πρόμαχ(ος)
b_7032836325,1.Zavorda,zavorda_8101_66v,60,χρήζ(ειν)
b_7032836325,1.Zavorda,zavorda_8108_74r,5,γυνὴ φοβιζο(μένη)
b_7032836325,1.Zavorda,zavorda_8099_65v,54,ἐζήτησ<α>
b_7032836325,1.Zavorda,zavorda_8108_74r,37,φανεροί
b_7032836325,1.Zavorda,zavorda_8097_64r,145,κοπρ(ῶ)δη
b_7032836325,1.Zavorda,zavorda_8099_65v,117,βρῶ<μα>
b_7032836325,1.Zavorda,zavorda_8106_71v,27,ὀλεθρί(ω) ὑγρ(ῶ)
b_7032836325,1.Zavorda,zavorda_8105_71r,45,π<αι>δοτρόφ(ος)
b_7032836325,1.Zavorda,zavorda_8099_65v,112,ἠθέ<λησ(εν)>
b_7032836325,1.Zavorda,zavorda_8106_71v,160,(μετα)γεννηθῆ(ναι)
b_7032836325,1.Zavorda,zavorda_8090_57r,104,ἡ ἅμαξα
b_7032836325,1.Zavorda,zavorda_8106_71v,23,ὁρ(ῶν)
b_7032836325,1.Zavorda,zavorda_8105_71r,43,ἦχ(ος)
b_7032836325,1.Zavorda,zavorda_8106_71v,167,δύν<α>μ(ις)
b_7032836325,1.Zavorda,zavorda_8092_59r,83,θαλαττίου
b_7032836325,1.Zavorda,zavorda_8097_63v,37,ἁμύητ(ος)
b_7032836325,1.Zavorda,zavorda_8107_72v,80,ἄθλι(ον)
b_7032836325,1.Zavorda,zavorda_8099_65v,3,τὰ μελαν<ά>
b_7032836325,1.Zavorda,zavorda_8102_67v,72,ἐπικρεμᾶν
b_7032836325,1.Zavorda,zavorda_8110_74v,120,ἀλαζον(εί)<α>
b_7032836325,1.Zavorda,zavorda_8110_74v,132,ὁ χαιτο(μενος) ἐπὶ κακ(οῖς)
b_7032836325,1.Zavorda,zavorda_8103_69r,74,δούλη
b_7032836325,1.Zavorda,zavorda_8101_66v,132,ἐξέπλε(εν)
b_7032836325,1.Zavorda,zavorda_8091_58r,78,ὄνο(μα) κ(ύριον)
b_7032836325,1.Zavorda,zavorda_8097_64r,57,καμφθ(έν)τα
b_7032836325,1.Zavorda,zavorda_8090_57r,18,ἄλαλ(ος)
b_7032836325,1.Zavorda,zavorda_8106_72r,52,μοιράδ<α>
b_7032836325,1.Zavorda,zavorda_8102_68r,30,ἐσώθ(ην)
b_7032836325,1.Zavorda,zavorda_8102_67v,93,ἐπευδί(ας)
b_7032836325,1.Zavorda,zavorda_8103_69r,22,νόμιμ(ον)
b_7032836325,1.Zavorda,zavorda_8092_58v,100,αἰσχύνει · ὄνειδ(ος)
b_7032836325,1.Zavorda,zavorda_8092_58v,71,ἀφανὴ · ἀνήκο(ον)
b_7032836325,1.Zavorda,zavorda_8093_59v,73,ἡ αμετάβλητ(ος)
b_7032836325,1.Zavorda,zavorda_8105_70v,121,καίον(τες)
b_7032836325,1.Zavorda,zavorda_8108_74r,30,δή
b_7032836325,1.Zavorda,zavorda_8108_74r,99,(κατα)σκευαστ(έν)τ<α>
b_7032836325,1.Zavorda,zavorda_8103_68v,200,ἔγαν
b_7032836325,1.Zavorda,zavorda_8097_64r,155,ποικίλ(οις)
b_7032836325,1.Zavorda,zavorda_8090_57r,71,φέρε
b_7032836325,1.Zavorda,zavorda_8099_65v,88,ὁ θέλ(ων)
b_7032836325,1.Zavorda,zavorda_8102_68r,117,κοίτη
b_7032836325,1.Zavorda,zavorda_8105_70v,149,ὀρνέ(ου) λεπτὴ φων<ή>
b_7032836325,1.Zavorda,zavorda_8104_69v,139,ἶσ(ον)
b_7032836325,1.Zavorda,zavorda_8108_73v,11,ὑπάρχ(ων)
b_7032836325,1.Zavorda,zavorda_8091_58r,56,πνοήν
b_7032836325,1.Zavorda,zavorda_8098_65r,128,ὑπόθεσ(ις) (καὶ) πράξ(ις)
b_7032836325,1.Zavorda,zavorda_8092_59r,58,ἡ βλ(α)κί(α)
b_7032836325,1.Zavorda,zavorda_8106_72r,59,πανουργία
b_7032836325,1.Zavorda,zavorda_8101_66v,134,ἐξέρχεται
b_7032836325,1.Zavorda,zavorda_8108_73v,24,ὁ βλακ(ός)
b_7032836325,1.Zavorda,zavorda_8108_74r,115,εἰκ(ών)
b_7032836325,1.Zavorda,zavorda_8110_74v,126,ῥακώδη
b_7032836325,1.Zavorda,zavorda_8105_70v,90,πανοῦργοι
b_7032836325,1.Zavorda,zavorda_8099_65v,144,γιν(ῶσ)κ(ων)
b_7032836325,1.Zavorda,zavorda_8108_74r,22,τὸ ποίμνι(ον)
b_7032836325,1.Zavorda,zavorda_8101_67r,145,διηγ(εῖ)(ται)
b_7032836325,1.Zavorda,zavorda_8093_60r,118,ἀναβιοῖ
b_7032836325,1.Zavorda,zavorda_8103_69r,150,σπάρτ(ος) καν(ά)βιν(ος)
b_7032836325,1.Zavorda,zavorda_8095_61v,5,λαγωοί
b_7032836325,1.Zavorda,zavorda_8101_66v,24,βεβαιοῦσθαι
b_7032836325,1.Zavorda,zavorda_8094_61r,27,ἐκέλευ(εν)
b_7032836325,1.Zavorda,zavorda_8095_61v,120,ἀπεσείσατο
b_7032836325,1.Zavorda,zavorda_8095_62r,76,παυσα(μένων) · ἢ τεθνηξάντ(ων)
b_7032836325,1.Zavorda,zavorda_8104_69v,98,ἐξομολόγησ(ις)
b_7032836325,1.Zavorda,zavorda_8104_69v,164,ἐνίκησ(αν)
b_7032836325,1.Zavorda,zavorda_8102_68r,101,γῆ καλή
b_7032836325,1.Zavorda,zavorda_8103_69r,145,θηλ<ά>ζω
b_7032836325,1.Zavorda,zavorda_8108_74r,162,<μώλωπ(ας) τ(ῶν) τραυμά<τ(ων)>
b_7032836325,1.Zavorda,zavorda_8108_73v,119,βαροῦ(μαι)
b_7032836325,1.Zavorda,zavorda_8098_64v,1,φοβηθ(είς)
b_7032836325,1.Zavorda,zavorda_8107_73r,39,"ὀυκ
ἀκατάκριτ(ον) · ἀλλ<ὰ> κα(τά)κριτ(ον)"
b_7032836325,1.Zavorda,zavorda_8108_73v,9,μελαίνει
b_7032836325,1.Zavorda,zavorda_8091_58r,126,ὁρμ(ῶ)σ<α>
b_7032836325,1.Zavorda,zavorda_8108_73v,60,τέτταρ<α>
b_7032836325,1.Zavorda,zavorda_8101_67r,55,ἀπηγόρευσ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,75,ἀν(α)βλεπ(ού)σ(ας)
b_7032836325,1.Zavorda,zavorda_8092_59r,55,γυνὴ · γαμετή
b_7032836325,1.Zavorda,zavorda_8106_72r,15,ὁ ἀστήρ
b_7032836325,1.Zavorda,zavorda_8090_57r,95,τετρημ(μένον) ἀγγεῖ(ον) καὶ σαθρότατ(ον)
b_7032836325,1.Zavorda,zavorda_8090_57r,43,καλλωπίζεσθαι
