BookID,BookName,PageName,IDAnnot,DefinitionTranscription
b_5553899179,3.EBE1082,EBE1082_058_38v,3,ὁ βουκόλος
b_5553899179,3.EBE1082,EBE1082_067_47v,21,διέφυγον
b_5553899179,3.EBE1082,EBE1082_061_42r,10,μωρός| ἀνούστατος
b_5553899179,3.EBE1082,EBE1082_056_36v,25,πολύφάγος
b_5553899179,3.EBE1082,EBE1082_068_48v,12,μεμέριστο
b_5553899179,3.EBE1082,EBE1082_054_35r,22,βατήρι| ὁδῶ
b_5553899179,3.EBE1082,EBE1082_050_31r,3,ταχύτεροι
b_5553899179,3.EBE1082,EBE1082_052_33r,16,βαθυπώγων
b_5553899179,3.EBE1082,EBE1082_062_43r,12,ἔμπειροι
b_5553899179,3.EBE1082,EBE1082_068_48v,8,διεπέρασ(εν)
b_5553899179,3.EBE1082,EBE1082_059_40r,1,ὁ ἐξ ἄλλου ἔθν(ους) προ(σ)κολλώμ(εν)ο(ς) ἢ πρὁρυόμ(εν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_070_50v,22,ἐνεργός| ἐργατικός
b_5553899179,3.EBE1082,EBE1082_068_49r,18,τὸ ἅρμα| ἢ [[δι]]καθιστήρι(ον)
b_5553899179,3.EBE1082,EBE1082_065_46r,26,βασιλέως σύμβολον
b_5553899179,3.EBE1082,EBE1082_062_42v,17,ἡ παλαίστρα
b_5553899179,3.EBE1082,EBE1082_049_30r,17,φωνήσας
b_5553899179,3.EBE1082,EBE1082_070_50v,14,κρύπτεις
b_5553899179,3.EBE1082,EBE1082_052_32v,9,ἀνυπόστακτος
b_5553899179,3.EBE1082,EBE1082_050_31r,21,μὴ φεισάμενος
b_5553899179,3.EBE1082,EBE1082_056_36v,13,ἦχος τοῦ ὕδατος
b_5553899179,3.EBE1082,EBE1082_051_31v,4,"οἱ τὴν μὲν ἤβην ὑπερ
 ἀναβάντες| ἤττους δὲ| ὥντα| καὶ ἐ
 ἑνιαυτὸν| ὧν προΐστασθαι οἱ κουράτορ(ες)"
b_5553899179,3.EBE1082,EBE1082_052_33r,2,γέφυρα
b_5553899179,3.EBE1082,EBE1082_061_41v,7,γνώμην δίδωμι
b_5553899179,3.EBE1082,EBE1082_058_38v,15,οἰ γαλάται
b_5553899179,3.EBE1082,EBE1082_066_46v,13,ματαίως
b_5553899179,3.EBE1082,EBE1082_058_39r,22,ὁ ἐξαλλοτρί ζῶν
b_5553899179,3.EBE1082,EBE1082_065_46r,12,εἶδος ἀργυρίου ὁλιγοτοῦ
b_5553899179,3.EBE1082,EBE1082_063_44r,10,ὁ ἄθλιος| ὁ ἐλεεινός
b_5553899179,3.EBE1082,EBE1082_059_39v,3,ὁ γεωργός
b_5553899179,3.EBE1082,EBE1082_057_38r,18,κόκκινον
b_5553899179,3.EBE1082,EBE1082_060_40v,8,ἐχάρη
b_5553899179,3.EBE1082,EBE1082_053_33v,9,μάρσεππος
b_5553899179,3.EBE1082,EBE1082_054_35r,20,εἶδος ὀρνέου
b_5553899179,3.EBE1082,EBE1082_058_38v,5,οἱ νομεῖς
b_5553899179,3.EBE1082,EBE1082_066_46v,5,χωρισμός
b_5553899179,3.EBE1082,EBE1082_063_43v,12,συνάγω
b_5553899179,3.EBE1082,EBE1082_065_46r,21,νόησον
b_5553899179,3.EBE1082,EBE1082_070_50v,30,στρούθος
b_5553899179,3.EBE1082,EBE1082_065_45v,15,ἡ ἀρπαγή
b_5553899179,3.EBE1082,EBE1082_050_31r,4,ὁ μὴ ἀρέσκων
b_5553899179,3.EBE1082,EBE1082_050_30v,6,ὁ αὐτοφάγος
b_5553899179,3.EBE1082,EBE1082_060_40v,16,"ἀντὶ τοῦ τιμᾶ| κ(α)τ(ὰ) τὸ εἰ
 ρημένον| παρὰ θ(εο)ῦ| πρὸς μωσῆ"
b_5553899179,3.EBE1082,EBE1082_061_41v,12,ὁ θρῆνος
b_5553899179,3.EBE1082,EBE1082_058_39r,17,"ὁ την γαστέρα μανιώδης|
 μαργαὶ γὰρ μαίνομαι"
b_5553899179,3.EBE1082,EBE1082_062_42v,15,οἱ φιλόσοφοι
b_5553899179,3.EBE1082,EBE1082_068_49r,21,δίγλωσσος
b_5553899179,3.EBE1082,EBE1082_049_30r,3,ἄνευ φωνῆς
b_5553899179,3.EBE1082,EBE1082_052_33r,4,τυρίων ἦν θεός
b_5553899179,3.EBE1082,EBE1082_050_30v,2,οἱ τι ἰδία χειρὶ φονεύοντ(ες) τιν(άς)
b_5553899179,3.EBE1082,EBE1082_051_32r,8,λίθος αγχῶν| τὸν μαργαρίτην
b_5553899179,3.EBE1082,EBE1082_057_38r,8,τρώγουσα καταισθίουσα
b_5553899179,3.EBE1082,EBE1082_051_32r,20,λύπη
b_5553899179,3.EBE1082,EBE1082_064_44v,25,δοῦναι δεκάτ(ας)
b_5553899179,3.EBE1082,EBE1082_065_46r,15,ἀναπείσω
b_5553899179,3.EBE1082,EBE1082_064_44v,20,βλέπειν
b_5553899179,3.EBE1082,EBE1082_058_38v,2,ἄποικοι
b_5553899179,3.EBE1082,EBE1082_070_50v,12,αἱ ἀπαρχαί
b_5553899179,3.EBE1082,EBE1082_055_36r,1,τὸ ἁμάρτημα
b_5553899179,3.EBE1082,EBE1082_070_50v,28,τρυγῆσαι| λαβεῖν
b_5553899179,3.EBE1082,EBE1082_053_33v,6,ὁδὸς ὑψηλή
b_5553899179,3.EBE1082,EBE1082_067_47v,1,κρεμάζει
b_5553899179,3.EBE1082,EBE1082_059_40r,6,ἔλαβεν
b_5553899179,3.EBE1082,EBE1082_068_49r,2,προθεσμία
b_5553899179,3.EBE1082,EBE1082_064_44v,3,καλόν| συμφέρον
b_5553899179,3.EBE1082,EBE1082_068_49r,24,ἐκ δύο μερῶν
b_5553899179,3.EBE1082,EBE1082_052_33r,1,βόρβορος| πηλός
b_5553899179,3.EBE1082,EBE1082_062_43r,21,πεποθημ(έν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_049_30r,27,θεἀταί
b_5553899179,3.EBE1082,EBE1082_070_50v,21,φυγῶν
b_5553899179,3.EBE1082,EBE1082_058_39r,14,ἡ λεγομ(έν)η σταφυλή
b_5553899179,3.EBE1082,EBE1082_057_37v,22,ὁ τοῦ πϋρὸς ἦχος
b_5553899179,3.EBE1082,EBE1082_054_34v,21,άσφαλὲς ἑστῶς
b_5553899179,3.EBE1082,EBE1082_065_45v,23,ἃ ὁ δῆμος πιπράσκει
b_5553899179,3.EBE1082,EBE1082_063_44r,15,ἡ σκοτεινὴ νύξ
b_5553899179,3.EBE1082,EBE1082_063_44r,6,κατάφοβος
b_5553899179,3.EBE1082,EBE1082_069_49v,9,πρᾶος κ(αὶ) ἐπιεικ(εῖς) γενέσθ(αι)$
b_5553899179,3.EBE1082,EBE1082_064_45r,12,πρεπόντως
b_5553899179,3.EBE1082,EBE1082_053_34r,2,ὁ τὰς γυναῖκας βιαζόμ(εν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_059_39v,15,ἡ ἐν τὼ δένδρω π(εν)πανθεῖσα ἐλαία
b_5553899179,3.EBE1082,EBE1082_062_43r,19,ὁ ἄγαν φόνιος
b_5553899179,3.EBE1082,EBE1082_060_40v,13,ἀνδρειότατος
b_5553899179,3.EBE1082,EBE1082_055_35v,9,ἐμβιβάσαντες
b_5553899179,3.EBE1082,EBE1082_063_44r,18,τὰ ἐγκοίτια στρώματα
b_5553899179,3.EBE1082,EBE1082_052_32v,19,αἱ γυναῖκες
b_5553899179,3.EBE1082,EBE1082_069_49v,25,ἀρέσκοντες
b_5553899179,3.EBE1082,EBE1082_059_39v,10,κίνησις κατουσί(αν)| ἐκ τοῦ μὴ ὄντο(ς)| εἰς τὸ ει(ναι)
b_5553899179,3.EBE1082,EBE1082_054_35r,10,κρεῖσσον| βέλτιον
b_5553899179,3.EBE1082,EBE1082_060_40v,2,παρατέρψις
b_5553899179,3.EBE1082,EBE1082_056_36v,21,πλόκαμοι| <τρίχες κλοσμ(έν)αι>
b_5553899179,3.EBE1082,EBE1082_059_39v,18,τὸ θεμέλιον
b_5553899179,3.EBE1082,EBE1082_068_49r,11,δίστεγα
b_5553899179,3.EBE1082,EBE1082_062_42v,24,γυμνότης
b_5553899179,3.EBE1082,EBE1082_055_36r,11,βαστάζει
b_5553899179,3.EBE1082,EBE1082_059_40r,11,κέχαρτο
b_5553899179,3.EBE1082,EBE1082_068_48v,3,ἐσφάλη
b_5553899179,3.EBE1082,EBE1082_067_48r,28,διακρίναντες
b_5553899179,3.EBE1082,EBE1082_063_43v,25,"ὁ ποικίλα κ(αὶ) ἐξαί
 σια τ(ῶν) χειρ(ῶν) ἐργάζόμενος"
b_5553899179,3.EBE1082,EBE1082_059_39v,16,"ἡ ἐκ τοῦ θ(εο)ῦ πρώτη πλάσις| ἐκ τοῦ
 μὴ ὄντος| παραγωγή"
b_5553899179,3.EBE1082,EBE1082_064_45r,1,δείξαντας
b_5553899179,3.EBE1082,EBE1082_054_35r,5,ἠχεῖ
b_5553899179,3.EBE1082,EBE1082_053_33v,21,μνησίκακος
b_5553899179,3.EBE1082,EBE1082_064_44v,2,παγίδες
b_5553899179,3.EBE1082,EBE1082_066_47r,23,χωρίζειν
b_5553899179,3.EBE1082,EBE1082_062_43r,16,μερισμός
b_5553899179,3.EBE1082,EBE1082_052_33r,17,ὁλίγον
b_5553899179,3.EBE1082,EBE1082_052_33r,24,ῥόπαλος| βακτηρία
b_5553899179,3.EBE1082,EBE1082_065_45v,12,λειποτάκτης
b_5553899179,3.EBE1082,EBE1082_070_50v,9,πλάγιον
b_5553899179,3.EBE1082,EBE1082_068_49r,30,οἰκονόμος
b_5553899179,3.EBE1082,EBE1082_056_37r,9,ἄγριος μέγας| βοῦς
b_5553899179,3.EBE1082,EBE1082_052_32v,4,ἀποστρέφων| εἰς τοῦ πίσω
b_5553899179,3.EBE1082,EBE1082_062_43r,14,συνετῶς
b_5553899179,3.EBE1082,EBE1082_064_44v,15,ἔδειξα
b_5553899179,3.EBE1082,EBE1082_062_42v,26,φωλεός| σπήλαιον
b_5553899179,3.EBE1082,EBE1082_061_41v,17,εἶδος μέτρου ἑβραϊκοῦ
b_5553899179,3.EBE1082,EBE1082_056_37r,21,ἄττα| ὁλίγα τινά
b_5553899179,3.EBE1082,EBE1082_049_30r,19,ἐπεὶ δέ| ἔπειτα
b_5553899179,3.EBE1082,EBE1082_068_49r,27,καιρός
b_5553899179,3.EBE1082,EBE1082_070_50v,24,μάγειρος| ὁψοποιός
b_5553899179,3.EBE1082,EBE1082_050_30v,3,αὐθαίρετος
b_5553899179,3.EBE1082,EBE1082_066_47r,19,θερμός
b_5553899179,3.EBE1082,EBE1082_058_38v,6,πάθος διαβρωτικ(ὸν) σαρκό(ς
b_5553899179,3.EBE1082,EBE1082_055_36r,18,ὑγρὸν| ζέον
b_5553899179,3.EBE1082,EBE1082_051_31v,19,"ἔξις| καθ’ ἣν ἀνέκπτω
τοι| ἐσμὲν πρὸς φόβον"
b_5553899179,3.EBE1082,EBE1082_061_41v,21,θρηνώδες| λυπηρόν
b_5553899179,3.EBE1082,EBE1082_053_34r,3,τὰ πλοῖα| οἱ πύργοι
b_5553899179,3.EBE1082,EBE1082_052_32v,10,ὁπισθόρμητο(ς)| τάχυρρο(ς)
b_5553899179,3.EBE1082,EBE1082_056_37r,23,λένα
b_5553899179,3.EBE1082,EBE1082_053_33v,20,ὄρυγμα| βάθος
b_5553899179,3.EBE1082,EBE1082_052_32v,20,τὸ ἀλογῶ
b_5553899179,3.EBE1082,EBE1082_052_32v,21,παρακαιρόν
b_5553899179,3.EBE1082,EBE1082_057_38r,5,τὰ τῆς σταφυλῆς| πιέσματα
b_5553899179,3.EBE1082,EBE1082_057_37v,5,ἀπειλοῦντι
b_5553899179,3.EBE1082,EBE1082_054_34v,17,φοβεῖται| τρέμει
b_5553899179,3.EBE1082,EBE1082_062_43r,3,ἐπὶ ἡδονῆ κιν(οῦν)τες
b_5553899179,3.EBE1082,EBE1082_067_48r,11,λέγω διηγούμενος
b_5553899179,3.EBE1082,EBE1082_051_32r,9,ὕδατα
b_5553899179,3.EBE1082,EBE1082_057_37v,8,ἰσχυροί| βαρεῖς
b_5553899179,3.EBE1082,EBE1082_065_46r,7,ἐπὶ πολὺν χρόνον
b_5553899179,3.EBE1082,EBE1082_054_34v,7,μνησίκακος
b_5553899179,3.EBE1082,EBE1082_054_34v,3,μαλακ(ῶς) κ(αὶ) αἰσχρῶ(ς) διάγειν
b_5553899179,3.EBE1082,EBE1082_061_41v,16,συγκλασμός
b_5553899179,3.EBE1082,EBE1082_052_32v,5,ἡ ἀλήθεια
b_5553899179,3.EBE1082,EBE1082_065_45v,11,οἱ τοῦ δήμου ἐντιμώτ(ατοι)
b_5553899179,3.EBE1082,EBE1082_061_42r,16,ὧς| ἤτοι| ἡ παλαιά σκρόφα
b_5553899179,3.EBE1082,EBE1082_069_49v,3,νίκος πολέμου
b_5553899179,3.EBE1082,EBE1082_066_47r,20,κούφισμα
b_5553899179,3.EBE1082,EBE1082_057_37v,20,γηγενής| ἄν(θρωπ)ος| θνητός
b_5553899179,3.EBE1082,EBE1082_056_37r,13,τροπικῶς| ἢ δύναμις
b_5553899179,3.EBE1082,EBE1082_069_50r,26,τιμὴν περιποιεῖν
b_5553899179,3.EBE1082,EBE1082_070_50v,1,ξύλα
b_5553899179,3.EBE1082,EBE1082_057_38r,1,"ἡ κάμπη| ἢ νεογενής| καὶ 
 ἄπειρος ἀκρίς"
b_5553899179,3.EBE1082,EBE1082_050_31r,23,πόρρω καθήμ(εν)ο(ς)$
b_5553899179,3.EBE1082,EBE1082_067_47v,8,φανεροποιεῖ
b_5553899179,3.EBE1082,EBE1082_050_31r,14,πληγαῖς
b_5553899179,3.EBE1082,EBE1082_069_49v,5,οἰ δούλοι
b_5553899179,3.EBE1082,EBE1082_059_40r,4,βοῶν
b_5553899179,3.EBE1082,EBE1082_070_50v,33,"πρᾶγμα| ὡς καὶ δράσαι τὸ πράξαι| λέγετ(αι) (δὲ) 
 δράμα| κ(αὶ) τὸ ὑπὸ τῶν θεατρικῶν μϊμητικῶς γινόμε"
b_5553899179,3.EBE1082,EBE1082_067_48r,16,παρελήλυθ(εν)
b_5553899179,3.EBE1082,EBE1082_058_39r,16,κοιλία| νηδύς
b_5553899179,3.EBE1082,EBE1082_062_42v,16,ὁ θυλυμανὴς ἀνήρ
b_5553899179,3.EBE1082,EBE1082_068_49r,13,εύγενής
b_5553899179,3.EBE1082,EBE1082_056_37r,11,μικρὸς| ὁλίγος
b_5553899179,3.EBE1082,EBE1082_063_43v,10,διακόπτων
b_5553899179,3.EBE1082,EBE1082_064_45r,16,βλέπει
b_5553899179,3.EBE1082,EBE1082_069_49v,1,κεχωρισμ(έν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_051_32r,2,τὸ ἰλὼδες| κ(αὶ) συρφετόν
b_5553899179,3.EBE1082,EBE1082_055_35v,7,η ὁρμή| ἡ ῥύμη
b_5553899179,3.EBE1082,EBE1082_064_45r,6,βλασφημῶν
b_5553899179,3.EBE1082,EBE1082_064_44v,24,ὑπὸ τετάγμ(ε)θ(α)
b_5553899179,3.EBE1082,EBE1082_061_41v,4,κ(αὶ) ἡ θεωρία τ(ῆς) ἁγί(ας) τριάδος
b_5553899179,3.EBE1082,EBE1082_067_48r,29,μέτρ(ον) πηχ(ῶν) διακοσί(ων)
b_5553899179,3.EBE1082,EBE1082_069_49v,13,ψηφίσματα| κρίσεις
b_5553899179,3.EBE1082,EBE1082_068_49r,29,ἀπεκρούετο
b_5553899179,3.EBE1082,EBE1082_062_42v,23,ὄρνεον μέγα
b_5553899179,3.EBE1082,EBE1082_064_44v,10,κεκρυμμένα
b_5553899179,3.EBE1082,EBE1082_060_40v,21,φιδολός
b_5553899179,3.EBE1082,EBE1082_055_36r,13,ὁ βάτραχος
b_5553899179,3.EBE1082,EBE1082_061_42r,22,ἐξαριθμήσεις
b_5553899179,3.EBE1082,EBE1082_063_44r,12,πινακίδι(ον)| σχεδάριον
b_5553899179,3.EBE1082,EBE1082_066_46v,24,ἀποτυχεῖν
b_5553899179,3.EBE1082,EBE1082_057_38r,4,"προχεόμ(ενον)| καὶ τὸ ἐκ τ(ῆς) θα
 λάσσης| ἀχυρωδῶς ἐκφερόμ(ενον)"
b_5553899179,3.EBE1082,EBE1082_062_43r,26,φαίνει| λάμπει
b_5553899179,3.EBE1082,EBE1082_055_35v,14,ἡ ζωή| κόσμος
b_5553899179,3.EBE1082,EBE1082_068_48v,29,διαμερίσασθαι κούρση
b_5553899179,3.EBE1082,EBE1082_065_45v,19,φάρμακον
b_5553899179,3.EBE1082,EBE1082_050_30v,17,καύχημα
b_5553899179,3.EBE1082,EBE1082_065_46r,16,διορίζεται
b_5553899179,3.EBE1082,EBE1082_059_40r,13,γεγεννημένος
b_5553899179,3.EBE1082,EBE1082_067_48r,19,[[ὅθ(εν) ἐκπορεύεται]] πλατέως
b_5553899179,3.EBE1082,EBE1082_056_37r,22,μογγϊλάλος
b_5553899179,3.EBE1082,EBE1082_055_36r,4,βλαβερόν
b_5553899179,3.EBE1082,EBE1082_066_46v,11,ὁ τοὺς λόγους διάγω(ν)
b_5553899179,3.EBE1082,EBE1082_069_50r,2,τὰ μεγάλα ἄρμενα
b_5553899179,3.EBE1082,EBE1082_056_37r,14,σύντομ(ον)| μικρόν
b_5553899179,3.EBE1082,EBE1082_057_37v,12,ὁ ἑκατόχειρ θεός
b_5553899179,3.EBE1082,EBE1082_050_30v,1,ὁ δι’ ἑαυτοῦ εργαζόμ(εν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_062_42v,4,τὸ κερδαίνω
b_5553899179,3.EBE1082,EBE1082_067_48r,5,ἀντὶ τοῦ ἀφῆκ(εν)
b_5553899179,3.EBE1082,EBE1082_067_48r,25,ἔνοπλοι εἰς πόλεμ(ον)
b_5553899179,3.EBE1082,EBE1082_059_40r,27,φωνή
b_5553899179,3.EBE1082,EBE1082_059_40r,5,βρέχει
b_5553899179,3.EBE1082,EBE1082_055_35v,16,στάζει
b_5553899179,3.EBE1082,EBE1082_053_34r,16,βασιλέως
b_5553899179,3.EBE1082,EBE1082_057_37v,13,λέοντο(ς)| χρεῖται φωνή
b_5553899179,3.EBE1082,EBE1082_064_44v,8,ἐπίπλουν
b_5553899179,3.EBE1082,EBE1082_049_30r,14,πνοὴ λεπτή
b_5553899179,3.EBE1082,EBE1082_069_50r,13,καλάμια
b_5553899179,3.EBE1082,EBE1082_057_37v,17,τὸ τ(ῆς) ἀγχόν(ης) σχοινίον
b_5553899179,3.EBE1082,EBE1082_061_42r,6,λιτανεύσω
b_5553899179,3.EBE1082,EBE1082_057_37v,6,εἴδωλον| ἄγαλμα| ξόανον
b_5553899179,3.EBE1082,EBE1082_057_37v,23,"ὁ ὑπὸ πνεύματο(ς) ἐν τ(οῖς) νέφε
 σιν γινομ(έν)η ἔκρηξις"
b_5553899179,3.EBE1082,EBE1082_049_30r,20,ἱκανῶς ἐξαρκῶν
b_5553899179,3.EBE1082,EBE1082_053_33v,17,ἰδιωτεία| ἀλογία
b_5553899179,3.EBE1082,EBE1082_065_46r,2,δωρεὰν ἐργάζομαι
b_5553899179,3.EBE1082,EBE1082_069_50r,3,ὁ κατάσκοπος
b_5553899179,3.EBE1082,EBE1082_056_36v,10,βύμα| ὑψηλόν
b_5553899179,3.EBE1082,EBE1082_059_40r,3,τὸ γεώργιον
b_5553899179,3.EBE1082,EBE1082_063_43v,23,ἀντὶ τοῦ ὦ μακάριε
b_5553899179,3.EBE1082,EBE1082_055_36r,14,ὄργανον μουσικόν
b_5553899179,3.EBE1082,EBE1082_070_50v,11,τὸ ἄριστον
b_5553899179,3.EBE1082,EBE1082_063_44r,3,ταῖς τοῦ δεσπότου
b_5553899179,3.EBE1082,EBE1082_065_45v,24,λυπήσω
b_5553899179,3.EBE1082,EBE1082_051_31v,17,ἄγνοια| μωρία
b_5553899179,3.EBE1082,EBE1082_065_46r,18,ἐν συντόμω
b_5553899179,3.EBE1082,EBE1082_049_30r,5,ὁ ἐπιμήκ(ης) τὸμὴ| τ(ὴς) γ(ὴς) ἐξ ἀρότρου
b_5553899179,3.EBE1082,EBE1082_050_31r,26,ἀρχίθυρα τοῦ ἱπποδρόμου
b_5553899179,3.EBE1082,EBE1082_054_34v,25,ἔζησα
b_5553899179,3.EBE1082,EBE1082_052_32v,22,θαυμαστικῆ φωνῆ
b_5553899179,3.EBE1082,EBE1082_050_31r,6,ἥλεκτον
b_5553899179,3.EBE1082,EBE1082_059_39v,4,ὁ καταγέλαστος
b_5553899179,3.EBE1082,EBE1082_051_32r,12,ἀπορία| πενία
b_5553899179,3.EBE1082,EBE1082_054_35r,27,ὁ περὶ τὴν φάρυγγα νόσο
b_5553899179,3.EBE1082,EBE1082_070_50v,32,μετα δρόμου
b_5553899179,3.EBE1082,EBE1082_065_46r,3,ἀψικευόμ(εν)ο(ς)
b_5553899179,3.EBE1082,EBE1082_054_34v,16,ἀμέλγει
b_5553899179,3.EBE1082,EBE1082_053_33v,16,"πὰς τεχνίτης δια
 χειρ(ῶν) μοχθ(ῶν)| δια πυρό(ς)| βάνο(ς)| ἢ κάμινος"
b_5553899179,3.EBE1082,EBE1082_066_46v,18,ὑπερτίθεσθαι
b_5553899179,3.EBE1082,EBE1082_052_33r,9,στολὴ ἱερά
b_5553899179,3.EBE1082,EBE1082_064_45r,21,ἡ τῶν δίκην
b_5553899179,3.EBE1082,EBE1082_059_40r,7,θεήσομαι
b_5553899179,3.EBE1082,EBE1082_068_49r,12,θέατρον
b_5553899179,3.EBE1082,EBE1082_056_37r,17,ὁ παρὰ τ(ῶν) βραβευτῶν διδόμ(ενον) στέφος
b_5553899179,3.EBE1082,EBE1082_066_46v,9,τιμωρήσεται
b_5553899179,3.EBE1082,EBE1082_053_34r,8,ἄθλιος
b_5553899179,3.EBE1082,EBE1082_070_50v,3,χωρηγός| πάροχο(ς)
b_5553899179,3.EBE1082,EBE1082_056_36v,9,βοῶν νομεύς
b_5553899179,3.EBE1082,EBE1082_056_36v,7,ὁκνεῖ| βοθρεύω| σκάπτω
b_5553899179,3.EBE1082,EBE1082_070_50v,8,τὸ ἄριστον
b_5553899179,3.EBE1082,EBE1082_066_46v,12,διατεθήσομαι
b_5553899179,3.EBE1082,EBE1082_069_50r,17,"δὲ ἡ ὄντως ἔπαινος | ἔπαινός
 τις ἀλήθεια<ῆς>| ἐάπλαστος τ(οῖς) ἀξί(οις) πρέπω(ν)$
δόξα! τὸ λογικὸν"
b_5553899179,3.EBE1082,EBE1082_070_50v,2,σπιθαμήν
b_5553899179,3.EBE1082,EBE1082_070_50v,20,ξιφιφόρος
b_5553899179,3.EBE1082,EBE1082_054_35r,11,σατᾶν| βέμβιξ| βροχός
b_5553899179,3.EBE1082,EBE1082_067_48r,13,κέκρικα
b_5553899179,3.EBE1082,EBE1082_068_48v,16,διελεύσομαι
b_5553899179,3.EBE1082,EBE1082_064_44v,11,δόσξης κοσμούμενο(ν)
b_5553899179,3.EBE1082,EBE1082_061_41v,6,γινώσκω ἱστορῶ
b_5553899179,3.EBE1082,EBE1082_067_48r,3,διέρχομαι
b_5553899179,3.EBE1082,EBE1082_066_46v,23,διάστημα
b_5553899179,3.EBE1082,EBE1082_068_49r,6,ἀπολλύει
b_5553899179,3.EBE1082,EBE1082_054_35r,14,δεξιὰς υἱός
b_5553899179,3.EBE1082,EBE1082_052_33r,15,θεμέλιον
b_5553899179,3.EBE1082,EBE1082_065_45v,25,ἀφανίζει| πορθεῖ
b_5553899179,3.EBE1082,EBE1082_050_31r,18,κωλυθείη
b_5553899179,3.EBE1082,EBE1082_051_31v,5,! ἔλευσις| παρουσία
b_5553899179,3.EBE1082,EBE1082_069_50r,20,ὑπονοῆσαι
b_5553899179,3.EBE1082,EBE1082_056_37r,19,διανέμει
b_5553899179,3.EBE1082,EBE1082_058_39r,19,ὁ περι γαστέρα ἀκρατής
b_5553899179,3.EBE1082,EBE1082_058_39r,1,ὄνομα τόπου πρὸ(ς) ἑσπέραν
b_5553899179,3.EBE1082,EBE1082_051_32r,6,ἀνανοίκτω| ἀφθεγγῆ
b_5553899179,3.EBE1082,EBE1082_050_30v,22,ῥυπῶντες
b_5553899179,3.EBE1082,EBE1082_056_37r,10,μόσχος
b_5553899179,3.EBE1082,EBE1082_065_46r,4,παίζειν
b_5553899179,3.EBE1082,EBE1082_055_35v,11,τὸ ἀγγεῖ(ον) καὶ τὸ σπέρμα
b_5553899179,3.EBE1082,EBE1082_050_30v,4,προδοτικῶς
b_5553899179,3.EBE1082,EBE1082_069_50r,6,δολίως
b_5553899179,3.EBE1082,EBE1082_066_47r,12,κεντᾶται| σουβλίζεται
b_5553899179,3.EBE1082,EBE1082_069_49v,4,πέπρακεν
b_5553899179,3.EBE1082,EBE1082_068_48v,17,διαδραμόντες
b_5553899179,3.EBE1082,EBE1082_056_36v,26,ἡγεμών
b_5553899179,3.EBE1082,EBE1082_049_30r,9,βλέψ
b_5553899179,3.EBE1082,EBE1082_066_47r,15,λαμπρὸφανείς
b_5553899179,3.EBE1082,EBE1082_069_49v,12,διστάζει
b_5553899179,3.EBE1082,EBE1082_068_49r,22,τὸ ἤμισυ τῆς (σελήνης)
b_5553899179,3.EBE1082,EBE1082_061_42r,25,"ὅτε γράφονται διὰ
 τὸ τυπούσθαι| γραμμαῖς κ(αὶ) ξυσμαῖς|
 στοιχεία δὲ ὅτε ἀναγινώσκοντ(αι)"
b_5553899179,3.EBE1082,EBE1082_058_38v,9,"τόπο(ς) κ(α)τ(ὰ) τὴν ἑσπέρα(ν)
 ἀποτελεύτησις τῆς θαλάσσας"
b_5553899179,3.EBE1082,EBE1082_061_41v,18,ὁ γοργόφθαλμος
b_5553899179,3.EBE1082,EBE1082_060_41r,3,ἡ κόρη τοῦ ὀφθαλφοῦ
b_5553899179,3.EBE1082,EBE1082_059_40r,8,χλευάζων
b_5553899179,3.EBE1082,EBE1082_052_33r,7,μέγα
b_5553899179,3.EBE1082,EBE1082_054_35r,19,ἀπὸ βηθλεέμ
b_5553899179,3.EBE1082,EBE1082_055_35v,19,ἐπινέμησις| τετραετίαν
b_5553899179,3.EBE1082,EBE1082_064_45r,11,αἱμοποτεῖν
b_5553899179,3.EBE1082,EBE1082_067_48r,20,διἐξέρχεται
b_5553899179,3.EBE1082,EBE1082_058_38v,19,ὑπομάζιον
b_5553899179,3.EBE1082,EBE1082_068_49r,4,κάτοπτρον
b_5553899179,3.EBE1082,EBE1082_063_44r,22,εὐαπόδεκτον
b_5553899179,3.EBE1082,EBE1082_065_45v,16,φιλονι<ει>κία| μάχη
b_5553899179,3.EBE1082,EBE1082_059_40r,17,μήτηρ| γένο(ς)| φυσις
b_5553899179,3.EBE1082,EBE1082_069_49v,24,ἐπὶτηρεῖ
b_5553899179,3.EBE1082,EBE1082_069_50r,11,οἰκοδομή
b_5553899179,3.EBE1082,EBE1082_067_47v,5,διαχωρίζων
b_5553899179,3.EBE1082,EBE1082_057_37v,2,"ἐφύμνιο(ν)
 αριστοφάνου| ἐν βατράχοις"
b_5553899179,3.EBE1082,EBE1082_060_41r,7,βαλάντιον
b_5553899179,3.EBE1082,EBE1082_050_31r,1,καθιερῶσαι
b_5553899179,3.EBE1082,EBE1082_065_46r,5,μήπουθεν
b_5553899179,3.EBE1082,EBE1082_059_40r,14,πλησιόχωροι
b_5553899179,3.EBE1082,EBE1082_062_43r,18,πολύσκιος
b_5553899179,3.EBE1082,EBE1082_069_50r,21,ὁ δεῖπνος
b_5553899179,3.EBE1082,EBE1082_059_39v,23,τὰ μέλη
b_5553899179,3.EBE1082,EBE1082_059_40r,22,πηλώδης
