BookID,BookName,PageName,IDAnnot,LemmaTranscription,DefinitionTranscription
b_2802960295,2.XER093,Xer_018_417r,8,δέλτιος,ὁ γραφεὺς δελτιούμ(ενος)
b_2802960295,2.XER093,Xer_018_417r,9,δεξιὼς,ἀγαθῶς
b_2802960295,2.XER093,Xer_019_418v,1,δίδωσει,παρέχει
b_2802960295,2.XER093,Xer_019_418v,10,δἰἡμεναῖς,βλαπτικοὶ
b_2802960295,2.XER093,Xer_019_418v,11,δήλων,ὁράσεων
b_2802960295,2.XER093,Xer_019_418v,12,δϊμαγωγῆ,τὰ μὴ ὄντα ποιεῖ
b_2802960295,2.XER093,Xer_019_418v,13,δϊοθέντων,ἀνερεθέντ(ων)
b_2802960295,2.XER093,Xer_019_418v,14,διάθεσις,τὰ εὐκίνητα κ(αὶ) τὰ μεταβάλλοντα · οἷον · θερμότης · κ(αὶ) ψίξις · νόσος · κ(αὶ) ὑγεία
b_2802960295,2.XER093,Xer_019_418v,15,δϊάκειτ(αι),μὲν γ(ὰρ) πως κατ’ αὐτῶν ὁ ἄν(θρωπ)ος · ταχὺ (δὲ) μεταβάλλει ἐκ τοῦ θερμοῦ εἰς τὸ ψυχρ(ὸν) · κ(αὶ
b_2802960295,2.XER093,Xer_019_418v,16,διαθρύψαι,διαδοῦναι
b_2802960295,2.XER093,Xer_019_418v,17,διάδημα,κ(αὶ) διὰθεσις · ἐνθύμισις · κ(αὶ) ἀρετῆ
b_2802960295,2.XER093,Xer_019_418v,18,δίδραχμα,ἀποτελεσμὸς ἐξέθους
b_2802960295,2.XER093,Xer_019_418v,19,διὰ βραχαί(ων),"διὰ
μικρ(ὸν)"
b_2802960295,2.XER093,Xer_019_418v,2,διαλλακτῆς,
b_2802960295,2.XER093,Xer_019_418v,20,διαλεκτικῆ,φιλοσοφία
b_2802960295,2.XER093,Xer_019_418v,21,διάδοχος,"ὡς 
ἀντάλμα · ἐξελθόντος τινὸς · εἰσαχθῆναι ἕτερον"
b_2802960295,2.XER093,Xer_019_418v,22,διαδυομ(ένη),εἰσερχομ(ένη)
b_2802960295,2.XER093,Xer_019_418v,23,διακέκριτ(αι),διαχωρίζοντ(αι)
b_2802960295,2.XER093,Xer_019_418v,24,διαιτηταὶ,οἰκινόμ(οι)
b_2802960295,2.XER093,Xer_019_418v,25,διαμονῆ,τὸ προσμ(ένον)
b_2802960295,2.XER093,Xer_019_418v,3,διακρίθη,διεχωρίσθη
b_2802960295,2.XER093,Xer_019_418v,4,διεξάγητ(αι),διοικῆται κ(αὶ) διαφέρεται
b_2802960295,2.XER093,Xer_019_418v,5,διέπτυσε,διέῤῥιψε
b_2802960295,2.XER093,Xer_019_418v,6,διδάσκαλος,"ὁ τ(ὸν) ἐν τοῖς προπαιδεύμασι
γυμνασθέντ(ι) διδάσκων"
b_2802960295,2.XER093,Xer_019_418v,7,διηλέχθη,ὁμίλησ(εν)
b_2802960295,2.XER093,Xer_019_418v,8,δίχω,τὸ κόπτω
b_2802960295,2.XER093,Xer_019_418v,9,διθύνοντα,χρονίζοντα
b_2802960295,2.XER093,Xer_019_419r,1,διαβραχαίω,διαζητῆσαι
b_2802960295,2.XER093,Xer_019_419r,10,διαμαρτῶν,ἀποτυχῶν
b_2802960295,2.XER093,Xer_019_419r,11,διάμησεν,διέκοψεν
b_2802960295,2.XER093,Xer_019_419r,12,διαμπὰξ,διόλου
b_2802960295,2.XER093,Xer_019_419r,13,διάννοιαν,ἡ ἀναγκαιοτέρα γνώσις
b_2802960295,2.XER093,Xer_019_419r,14,διανεῖμαι,διαδοῦναι
b_2802960295,2.XER093,Xer_019_419r,15,διανῦσαι,τελειῶσαι
b_2802960295,2.XER093,Xer_019_419r,16,διαπρύσιον,"διαπαντός ἀκουόμενον · κ(αὶ) ἄλλως ·
ἐξάκουστον · κ(αὶ) περιβόητον · κ(αὶ) ἄλλως · λαμπρὸς ·
κ(αὶ) π"
b_2802960295,2.XER093,Xer_019_419r,17,διαπρύσιον,(δὲ) λέγ(εται) τὸ ὁξύτερον
b_2802960295,2.XER093,Xer_019_419r,18,διἀπεράνας,πλειῶσας
b_2802960295,2.XER093,Xer_019_419r,19,διαπεφώνικε,"ἀντ(ὶ) τοῦ ·
ἀχανὴς κ(αὶ) ἄφωνος ἔμεινεν ὡς ὁ ἄδης"
b_2802960295,2.XER093,Xer_019_419r,2,διαβολὴν,διαβαλλῶν κ(αὶ) ἀποστρέφων · ἢ κ(αὶ) αὐτ(ὴν) τ(ὴν) ἀποστροφὴν
b_2802960295,2.XER093,Xer_019_419r,20,διαφέρομαι,ζυγομαχῶ κ(αὶ) ἐνίσταμαι
b_2802960295,2.XER093,Xer_019_419r,21,διασχόντι,διασχίσαντι
b_2802960295,2.XER093,Xer_019_419r,22,διάσχωμεν,διαχωρίσωμεν
b_2802960295,2.XER093,Xer_019_419r,23,διἀρτί(ας),φυράματος
b_2802960295,2.XER093,Xer_019_419r,24,διατμήσας,διἐλῶν κ(αὶ) διαχωρίσ(ας)
b_2802960295,2.XER093,Xer_019_419r,3,διαβρυθέ(ως),βαρέα
b_2802960295,2.XER093,Xer_019_419r,4,διαγράφων,διατυπῶν
b_2802960295,2.XER093,Xer_019_419r,5,διαγνῶναι,δίκης ακοῦσαι
b_2802960295,2.XER093,Xer_019_419r,6,διαδιδράσκων,διαφεύγων
b_2802960295,2.XER093,Xer_019_419r,7,διαδράναι,διαφυγεῖν
b_2802960295,2.XER093,Xer_019_419r,8,διαθήκην,συμφωνίαν
b_2802960295,2.XER093,Xer_019_419r,9,δϊαλέγομαι,διδάσκω κ(αὶ) λέγω
b_2802960295,2.XER093,Xer_020_420v,1,διἔξησιν,ἐξέρχετ(αι) · κ(αὶ) λέγει
b_2802960295,2.XER093,Xer_020_420v,10,διαθρύπτειν,διακεύαν κ(αὶ) τρυφὰν
b_2802960295,2.XER093,Xer_020_420v,11,διάθρυπτε,διάδος κ(αὶ) νέμε τρυφᾶν πτωχοῖς
b_2802960295,2.XER093,Xer_020_420v,12,διαῤῥήδην,τρανῶς κ(αὶ) φανερῶς
b_2802960295,2.XER093,Xer_020_420v,13,διαρθρεῖν,"ὁμολογεῖν (καὶ)
τρανεῖν κ(αὶ) μεγαλύνειν"
b_2802960295,2.XER093,Xer_020_420v,14,διασκέδασον,διασκόρπισον
b_2802960295,2.XER093,Xer_020_420v,15,διασμήχ(ειν),διατρώγειν
b_2802960295,2.XER093,Xer_020_420v,16,διαπτώσης,διαχωριζούσης
b_2802960295,2.XER093,Xer_020_420v,17,διάστασις,μάχη
b_2802960295,2.XER093,Xer_020_420v,18,διάττουσαν,τρέχουσαν κ(αὶ) ταχέως
b_2802960295,2.XER093,Xer_020_420v,19,διεξαγαγόμ(ενον),διαφερόμ(ενον) κ(αὶ) διοικούμ(ενον)
b_2802960295,2.XER093,Xer_020_420v,2,διέτεμε,διέκοψαι
b_2802960295,2.XER093,Xer_020_420v,20,διηνέχθησ(αν),διεχωρίσθησ(αν)
b_2802960295,2.XER093,Xer_020_420v,21,διείκει,διήλθ(εν)
b_2802960295,2.XER093,Xer_020_420v,22,δηλ(ῶς),φανερῶς
b_2802960295,2.XER093,Xer_020_420v,23,δηλοῖ,φανεροῖ
b_2802960295,2.XER093,Xer_020_420v,24,διαστεῖλαι,διαχωρῖσαι
b_2802960295,2.XER093,Xer_020_420v,25,διατεκμέρωμαι,στοχάζομαι
b_2802960295,2.XER093,Xer_020_420v,26,δίκας,ἐκ τοῦ δικάζειν τ(ὸν) ἄν(θρωπ)ον
b_2802960295,2.XER093,Xer_020_420v,27,δικαστήριον,ἐκ τοῦ δίκας στηρίζειν
b_2802960295,2.XER093,Xer_020_420v,28,διατιθέμ(ενος),μεταβανόμ(ενος) κ(αὶ) στοχαζόμ(ενος)
b_2802960295,2.XER093,Xer_020_420v,29,διακὲς,δι’ ἀυγὲς
b_2802960295,2.XER093,Xer_020_420v,3,διεσπάραξας,"συνέθλασας
(καὶ) συνέτριψ(εν)"
b_2802960295,2.XER093,Xer_020_420v,30,διελόντες,διαχωρισαντες κ(αὶ) διαμερίσαντες
b_2802960295,2.XER093,Xer_020_420v,4,διακονετῆς,δουλευτῆς
b_2802960295,2.XER093,Xer_020_420v,5,διηνεκ(ῶς),διὰ παντὸς κ(αὶ) καθ’ ἑκάστ(ην)
b_2802960295,2.XER093,Xer_020_420v,6,δημαγωγὸς,ὁδηγὸς (καὶ) κεφαλῆ
b_2802960295,2.XER093,Xer_020_420v,7,δήγματι,διακόματι
b_2802960295,2.XER093,Xer_020_420v,8,διἀῤθροῖ,διαπλάττει
b_2802960295,2.XER093,Xer_020_420v,9,διαθρώσας,διατυπῶσας
b_2802960295,2.XER093,Xer_021_422v,1,δῆμασθ(αι),οἰκοδομεῖν
b_2802960295,2.XER093,Xer_021_422v,10,δοξάζομεν,δοξολογοῦμεν
b_2802960295,2.XER093,Xer_021_422v,11,δομάτιον,οἴκημα
b_2802960295,2.XER093,Xer_021_422v,12,δομήτορ,"ὁ τ(οὺς)
δόμ(ους) κτίζων ἠ(γουν) τοὺς οἴκους"
b_2802960295,2.XER093,Xer_021_422v,13,δόμος,ὁ σπάτι · οἶκος
b_2802960295,2.XER093,Xer_021_422v,14,δονούμενην,ταρασσομένην (καὶ) κλονουμένην
b_2802960295,2.XER093,Xer_021_422v,15,δόνακες,κάλαμοι
b_2802960295,2.XER093,Xer_021_422v,16,δοξοῦμενοι,δοξάζοντες
b_2802960295,2.XER093,Xer_021_422v,17,δοξάριον,δόξα ὑποκριτική(ν)
b_2802960295,2.XER093,Xer_021_422v,18,δόξιεν,ὑπολάβειεν
b_2802960295,2.XER093,Xer_021_422v,19,δόρπον,ὁψιν(ὸν) δείπνον
b_2802960295,2.XER093,Xer_021_422v,2,δημιουργὸς,κτίστης· παράγωγος πάντ(ων)
b_2802960295,2.XER093,Xer_021_422v,20,δορυτίκτους,αἰχμαλώτους
b_2802960295,2.XER093,Xer_021_422v,21,δορύληπτος,αἰχμάλωτος
b_2802960295,2.XER093,Xer_021_422v,22,δραγματα,χειρόβολα κ(αὶ) δεμάτι
b_2802960295,2.XER093,Xer_021_422v,23,δράματα,οιήματα
b_2802960295,2.XER093,Xer_021_422v,24,δρὰν,πράττειν
b_2802960295,2.XER093,Xer_021_422v,25,δράκων,"διὰ τὸ δρὰν
ἄκων"
b_2802960295,2.XER093,Xer_021_422v,26,δραξ,ἡ τῆς χειρὸς παλάμη
b_2802960295,2.XER093,Xer_021_422v,27,δράξομαι,κρατήσω
b_2802960295,2.XER093,Xer_021_422v,28,δραπεύσ(ας),φυγῶν
b_2802960295,2.XER093,Xer_021_422v,29,δράμω,τὸ σπεύδω
b_2802960295,2.XER093,Xer_021_422v,3,δημοτελεῖς,δημοσία
b_2802960295,2.XER093,Xer_021_422v,30,δραματουργία,ὑπόθεσις συσκευῆ κ(αὶ) τὸ ποίημα · κ(αὶ) τὸ δράγμα
b_2802960295,2.XER093,Xer_021_422v,31,δραπέτης,ὁ ἀποδρῶν τ(ῆς) δουλείας
b_2802960295,2.XER093,Xer_021_422v,4,δῆμος,ὅχλος
b_2802960295,2.XER093,Xer_021_422v,5,διωκισμένην,κ(αὶ) χωρισμένην
b_2802960295,2.XER093,Xer_021_422v,6,δῖνες,συστροφαῖς
b_2802960295,2.XER093,Xer_021_422v,7,διφνὰ,δύο φύσης ἒχοντα
b_2802960295,2.XER093,Xer_021_422v,8,διῶσαι,ἀπῶσαι κ(αὶ) ἀποδιῶξαι
b_2802960295,2.XER093,Xer_021_422v,9,δοκεῖ,ὑπολαμβάνει κ(αὶ) φαίνετ(αι)
b_2802960295,2.XER093,Xer_021_423r,1,δρᾶσαι,πραξαι· ποιῆσαι
b_2802960295,2.XER093,Xer_021_423r,10,δορυάλωτος,ὁ ἐκ τοῦ δόρατος ἀφανισθῆς αἰφνιδι(ως)
b_2802960295,2.XER093,Xer_021_423r,11,δρυμῶν,διὰ τὸ ἄρδος τῆς ὑγρότητος
b_2802960295,2.XER093,Xer_021_423r,12,δρὺς,τὸ δένδρον · ὅ ποιεῖ τὸ βαλάνιον
b_2802960295,2.XER093,Xer_021_423r,13,δρέψασθ(αι),θερίσαι · ἢ τρυγῆσαι
b_2802960295,2.XER093,Xer_021_423r,14,δρεπάνη,"διὰ τὸ τὰ
δράγματα δράσειν"
b_2802960295,2.XER093,Xer_021_423r,15,δρέπετ(αι),τρυγὰ
b_2802960295,2.XER093,Xer_021_423r,16,δρέθω,κοιμῶμαι
b_2802960295,2.XER093,Xer_021_423r,17,δριμὴν,σφοδρὸν
b_2802960295,2.XER093,Xer_021_423r,18,δρῶ,"τὸ ἐνεργῶ·
ἀφοῦ κ(αὶ) δρᾶσαι τὸ πράξαι· κ(αὶ) τὸ κρατῶ· κ(αὶ) τὸ ὑπηρετῶ· κ(αὶ) τὸ βλέπω"
b_2802960295,2.XER093,Xer_021_423r,19,δρυμί(αν),ἀξίαν
b_2802960295,2.XER093,Xer_021_423r,2,δραστήρι(ον),πικρ(ὸν) κ(αὶ) περίεργον κ(αὶ) σπουδαῖον
b_2802960295,2.XER093,Xer_021_423r,20,δυνάστης,ὁ ἰσχυρός
b_2802960295,2.XER093,Xer_021_423r,21,δυσαγωγὲς,δυσχερὲς
b_2802960295,2.XER093,Xer_021_423r,22,δυοῖν,"δυσΐ(ν)
(καὶ) διττοῖ"
b_2802960295,2.XER093,Xer_021_423r,23,δυσθανῆς,"ὁ διὰ στ(αυ)ροὺ κ(αὶ) ἐπ’ ὀνείδι
στον θάνατον ὑπελθῶν · ὡς ὁ ἄγιος ληστῆς"
b_2802960295,2.XER093,Xer_021_423r,24,δϋσεβῆς,χυδαῖος κ(αὶ) ἄνανδρος κα τὴν θεί(αν) πίστϊν
b_2802960295,2.XER093,Xer_021_423r,25,δυσάλγητος,δύσπονος
b_2802960295,2.XER093,Xer_021_423r,26,δυσαχθὲς,βαρὺ
b_2802960295,2.XER093,Xer_021_423r,3,δὸξ,ὁ δοὺξ
b_2802960295,2.XER093,Xer_021_423r,4,δούκ(ας),διὰ τὸ δίκας κ(αὶ) ὁδοὺς τηρῶν
b_2802960295,2.XER093,Xer_021_423r,5,δοῖλος,ὁ ληστῆς
b_2802960295,2.XER093,Xer_021_423r,6,δοξολογεῖν,ἐκ τοῦ εἰπῶν δόξης λόγον
b_2802960295,2.XER093,Xer_021_423r,7,δορύκλητος,ὁ διὰ τοῦ δόρατος κληθῆς
b_2802960295,2.XER093,Xer_021_423r,8,δόρυ τὸ κοντ(ά)ρ(ι),"διὰ
τὸ δοῦναι κ(αὶ) ρέειν αἵμα"
b_2802960295,2.XER093,Xer_021_423r,9,δοροθῆς,σφαγεὶ
b_2802960295,2.XER093,Xer_022_424v,1,δυσαρεστούμενοι,μὴ ἀρέσκοντες
b_2802960295,2.XER093,Xer_022_424v,10,δυσμένια,ἔχθρα
b_2802960295,2.XER093,Xer_022_424v,11,δυστέκμαρτον,δύσληπτον
b_2802960295,2.XER093,Xer_022_424v,12,δυσφημία,δυσβλασφιμία
b_2802960295,2.XER093,Xer_022_424v,13,δυσχερὲς,δύσκολον
b_2802960295,2.XER093,Xer_022_424v,14,δυσφορῶ,ἀδημονῶ κ(αὶ) βαρύνομαι
b_2802960295,2.XER093,Xer_022_424v,15,δύσχρηστος,κακόμαντις
b_2802960295,2.XER093,Xer_022_424v,16,δυσσώνυμος,κακόνυμος · ὡς ὁ προδότης ἰούδας
b_2802960295,2.XER093,Xer_022_424v,17,δυσφανὲς,κακὸν θέαμα
b_2802960295,2.XER093,Xer_022_424v,18,δυσφήρητον,δυσβαστάκτον
b_2802960295,2.XER093,Xer_022_424v,19,δωροδέκτης,"ὁ ξένια δεχόμ(ενος)· κ(αὶ) μεσάζων ἀντὶ ἀδίκων πραγμάτ(ων)·
δίκαια"
b_2802960295,2.XER093,Xer_022_424v,2,δύσβατον,δυσχερὲς
b_2802960295,2.XER093,Xer_022_424v,20,δόρυ,ὅπλον πολεμικὸν
b_2802960295,2.XER093,Xer_022_424v,21,ἐὰν,ἐπειδὴ
b_2802960295,2.XER093,Xer_022_424v,22,ἐὰν,καταλιμπάνειν (καὶ) ἀφίειν
b_2802960295,2.XER093,Xer_022_424v,23,ἕακεν,ἀφῆκεν · ἑκρτήθη · ἐπιάστη
b_2802960295,2.XER093,Xer_022_424v,24,ἑἄλλοκεν,ἔληθεν
b_2802960295,2.XER093,Xer_022_424v,25,ἐβίωμεν,ἐζήσαμεν
b_2802960295,2.XER093,Xer_022_424v,26,ἐβαρυθήμησ(αν),ἐλυπήθησαν
b_2802960295,2.XER093,Xer_022_424v,3,δυσβουλί(ας),κακοβουλί(ας)
b_2802960295,2.XER093,Xer_022_424v,4,δυστεκμαρτον,δυσθεώρητον
b_2802960295,2.XER093,Xer_022_424v,5,δυσέφικτος,"δύσληπτον· ἠ(γουν)
δυσκράτητον"
b_2802960295,2.XER093,Xer_022_424v,6,δυσέκλητα,δυσέκνιπτα · ἠ(γουν) δυσκαθέριστα
b_2802960295,2.XER093,Xer_022_424v,7,δυσκάθεκτον,"δυσκράτητον κ(αὶ)
δυσνόητον κ(αὶ) πάνυ ἀκαθαρτον κ(αὶ) ἄτακτον"
b_2802960295,2.XER093,Xer_022_424v,8,δυσκλὲς,ἄδοξον
b_2802960295,2.XER093,Xer_022_424v,9,δυσμενῆς,ἐχθρὸς
b_2802960295,2.XER093,Xer_022_425r,1,ἐγκασί(ως),πλαγί(ως)
b_2802960295,2.XER093,Xer_022_425r,10,ἐδάην,ἔμαθον
b_2802960295,2.XER093,Xer_022_425r,11,ἔδαφος,γῆς
b_2802960295,2.XER093,Xer_022_425r,12,ἔδεται,ἐσθίειν
b_2802960295,2.XER093,Xer_022_425r,13,ἔδεσθ(αι),τρώγετ(αι)
b_2802960295,2.XER093,Xer_022_425r,14,ἐδέετο,"ἱκετευει ·
κ(αὶ) παρακάλει"
b_2802960295,2.XER093,Xer_022_425r,15,ἔδει δὲ,ἔπρεπεν (δὲ)
b_2802960295,2.XER093,Xer_022_425r,16,ἐδήματο,ἔκτιζεν · κ(αὶ) ὠκοδόμη
b_2802960295,2.XER093,Xer_022_425r,17,ἔδμεν,εἰδένε
b_2802960295,2.XER093,Xer_022_425r,18,ἔδνα,δώρα γάμου
b_2802960295,2.XER093,Xer_022_425r,19,ἐδονάτο,"κατεπληττετο
κ(αὶ) ἔφριττεν κ(αὶ) ἐταράττετο"
b_2802960295,2.XER093,Xer_022_425r,2,ἐγκαινίζων,ἀνανεόνων
b_2802960295,2.XER093,Xer_022_425r,20,ἐδρασθήσεται,οὐ σαλευθήσεται
b_2802960295,2.XER093,Xer_022_425r,21,ἐδυσχέρανεν,εἰς δύσκολον ἔπεσεν
b_2802960295,2.XER093,Xer_022_425r,22,ἐνδυότην,νυμφίον
b_2802960295,2.XER093,Xer_022_425r,23,"ἐδοῖ
(καὶ) χρόνον",ἐβλάβεια κ(αὶ) γήρας
b_2802960295,2.XER093,Xer_022_425r,24,ἔδρα,καθέδρα
b_2802960295,2.XER093,Xer_022_425r,25,ἐδράζων,στερεῶν
b_2802960295,2.XER093,Xer_022_425r,26,ἔδρακεν,ἔπραξεν
b_2802960295,2.XER093,Xer_022_425r,27,ἐδωδῆ,τροφῆ · ἡδύα · ἠ(γουν) γλυκεία
b_2802960295,2.XER093,Xer_022_425r,28,ἔδων,ἤσθιον
b_2802960295,2.XER093,Xer_022_425r,29,ἔθλεξεν,ἡπατησεν
b_2802960295,2.XER093,Xer_022_425r,3,ἐγκυμο(νει),"ἔκρυβεν ἐν
τῇ κοιλία"
b_2802960295,2.XER093,Xer_022_425r,30,ἔθεεν,ἔτρεχεν
b_2802960295,2.XER093,Xer_022_425r,31,ἔθησ(αν),ἐποίησαν
b_2802960295,2.XER093,Xer_022_425r,32,ἐθρόησεν,ἥχησεν
b_2802960295,2.XER093,Xer_022_425r,4,ἐγλυτάτω,πλησίων
b_2802960295,2.XER093,Xer_022_425r,5,ἔγκυστα,παραπλήσια
b_2802960295,2.XER093,Xer_022_425r,6,ἐγκολαπτόμ(ενον),καθεζόμ(ενον)
b_2802960295,2.XER093,Xer_022_425r,7,ἔγκατα,τὰ ἐνδόσθια · ἠ(γουν) τὰ σπλάγχνα
b_2802960295,2.XER093,Xer_022_425r,8,ἐγέγηθεν,ἔχαιρεν
b_2802960295,2.XER093,Xer_022_425r,9,ἐγκαλούμ(ενον),προσκαλούμ(ενον)
b_2802960295,2.XER093,Xer_023_426v,1,εἰδόσι,γινώσκουσι
b_2802960295,2.XER093,Xer_023_426v,10,εἰκῶν,ὁμοίωμα κ(αὶ) τύπος
b_2802960295,2.XER093,Xer_023_426v,11,εἵκω,"τὸ ὁμοιῶ · κ(αὶ) τὸ ὑποχωρῶ · κ(αὶ) τὸ
πρέπον"
b_2802960295,2.XER093,Xer_023_426v,12,εἰδρὰ,βρῶμα
b_2802960295,2.XER093,Xer_023_426v,13,εἴδεν,ἐθεάσατο
b_2802960295,2.XER093,Xer_023_426v,14,εἴη,ὑπάρχει · ὑπάρξει
b_2802960295,2.XER093,Xer_023_426v,15,ἐγένοιτο,ἔστω
b_2802960295,2.XER093,Xer_023_426v,16,εἰθύνει,διοικᾶ
b_2802960295,2.XER093,Xer_023_426v,17,εἶδε,ἄμποτε
b_2802960295,2.XER093,Xer_023_426v,18,ἔκολλον,ὅμοιον
b_2802960295,2.XER093,Xer_023_426v,19,ἐικέ(ως),ματαί(ως)
b_2802960295,2.XER093,Xer_023_426v,2,εἴγε,ἐάντες
b_2802960295,2.XER093,Xer_023_426v,20,εἴκαθεν,ὑπετάττετο · κ(αὶ) ὑπεχώρει
b_2802960295,2.XER093,Xer_023_426v,21,εἰκότος,"τὸ τῶι μ(εγά)λ(ον) · πρεπόντως [[κ(αὶ) δικαίως ·
κ(αὶ) προση]] κ(αὶ) δικαίως"
b_2802960295,2.XER093,Xer_023_426v,22,εἰκός,τὸ πρέπον κ(αὶ) προσῆκον κ(αὶ) ἀρμόζων
b_2802960295,2.XER093,Xer_023_426v,3,ἐιδέσθ(αι),ὁράσθ(αι) βλέπεσθ(αι) κ(αὶ) γινώσκεσθ(αι)
b_2802960295,2.XER093,Xer_023_426v,4,εἶεν,
b_2802960295,2.XER093,Xer_023_426v,5,ἐθάδεις,συνηθεί(ως)· ἠ(γουν) συνήθιον
b_2802960295,2.XER093,Xer_023_426v,6,εἴδεος,εἴδους
b_2802960295,2.XER093,Xer_023_426v,7,εἰδείης,εἰ γνεί(ως) · ἠ(γουν) εἰ γινώσκεις
b_2802960295,2.XER093,Xer_023_426v,8,εἰκασί(αν),ὁμοιότητα · κ(αὶ) φαντασί(αν) · ἰκαστικῶς · οιμοιάζων
b_2802960295,2.XER093,Xer_023_426v,9,εἰκότητα,πρέποντα
b_2802960295,2.XER093,Xer_023_427r,1,εἰκῆ,ἀντὶ τοῦ ματην τίθεται ἐν τῇ γραφῇ
b_2802960295,2.XER093,Xer_023_427r,10,εἴργεται,ἀποκλείεται κ(αὶ) φυλαττεται κ(αὶ) κολύεται
b_2802960295,2.XER093,Xer_023_427r,11,εἰκρινὲς,καγαρ(ὸν) κ(αὶ) αληθιν(ὸν)
b_2802960295,2.XER093,Xer_023_427r,12,εἰλημμένος,περιβεβλημ(ένος)
b_2802960295,2.XER093,Xer_023_427r,13,εἰμαρμένη,τύχη · ἠ(γουν) τὸ μέλλον
b_2802960295,2.XER093,Xer_023_427r,14,"εἴνεκα
τούτου",χάριν τούτου
b_2802960295,2.XER093,Xer_023_427r,15,εἴζας,ὑπεχωρήσας
b_2802960295,2.XER093,Xer_023_427r,16,ἐιρηναία,εἰρηνικῆ
b_2802960295,2.XER093,Xer_023_427r,17,εἰρήσεται,λεχθήσεται
b_2802960295,2.XER093,Xer_023_427r,18,ἐιρήτω,ἔλεγεν
b_2802960295,2.XER093,Xer_023_427r,19,εἴρξας,ἀποκλείσ(ας)
b_2802960295,2.XER093,Xer_023_427r,2,εἴδη,ἤγουν εἶδος τινὸς πράγματος εἶδος σίτοῦ· εἶδος κριθὴς· εἶδος πουρὸς· κ(αὶ) τ’ ἄλλα παντα εἴδη
b_2802960295,2.XER093,Xer_023_427r,20,εἰρκτῆ,φυλακῆ
b_2802960295,2.XER093,Xer_023_427r,21,εἱρμὸς,ὁδὸς · ἠ(γουν) δρόμος
b_2802960295,2.XER093,Xer_023_427r,22,εἶρος,πτωχὸς· κ(αὶ) λόγος ὑποκριτικὸς· ἐκ τοῦ ἐναντίου τὸ ἐναντίον δηλὸν
b_2802960295,2.XER093,Xer_023_427r,23,εἶρον,ψεύστης · πλάνος
b_2802960295,2.XER093,Xer_023_427r,24,εἴρωμα,ἐρωτῶ
b_2802960295,2.XER093,Xer_023_427r,25,εἰσαγωγικ(ὸν),ὁδηγητικὸν
b_2802960295,2.XER093,Xer_023_427r,26,ἐιβολῆ,εἴσοδος
b_2802960295,2.XER093,Xer_023_427r,27,εἰσενεκθέον,προσφερότατ(ον)
b_2802960295,2.XER093,Xer_023_427r,3,εἴλετο,"ἡθέλησεν ·
ἔκλεξεν κ(αὶ) προἔκρινεν"
b_2802960295,2.XER093,Xer_023_427r,4,εἴλκυσε,ἐξήρπασ(εν)
b_2802960295,2.XER093,Xer_023_427r,5,εἴληπτε,λαμβανέτω
b_2802960295,2.XER093,Xer_023_427r,6,εἴληφεν,ἔλαβεν
b_2802960295,2.XER093,Xer_023_427r,7,εἰλόμην,ἐκλεξάμην
b_2802960295,2.XER093,Xer_023_427r,8,εἰ μή τι,ἀντὶ τοῦ πλ(ὴν)
b_2802960295,2.XER093,Xer_023_427r,9,εἶξε,ὑπετάγη κ(αὶ) ὑπεχώρισε
b_2802960295,2.XER093,Xer_024_428v,1,εἰσήσαντες,κομίσαντες
b_2802960295,2.XER093,Xer_024_428v,10,εἰς τὸν θ,"εἰς
τοῦτο"
b_2802960295,2.XER093,Xer_024_428v,11,εἴσπραξις,"τιμωρία · κ(αὶ) ἀπέκτησης κ(αὶ)
ἀνταπόδοσις"
b_2802960295,2.XER093,Xer_024_428v,12,ἐκπράττεται,τιμωρεῖται
b_2802960295,2.XER093,Xer_024_428v,13,εἰς πεσὼν,εἰσελθὼν
b_2802960295,2.XER093,Xer_024_428v,14,εἴτουν,ἤγουν
b_2802960295,2.XER093,Xer_024_428v,15,ἐκάμφθη,ἔκυψεν
b_2802960295,2.XER093,Xer_024_428v,16,ἐκδοχὴ(ν),ἐπιτήρησις
b_2802960295,2.XER093,Xer_024_428v,17,εἰς πλησμονὴν,εἰς κόρον
b_2802960295,2.XER093,Xer_024_428v,18,εἰσοίσομεν,γνώσομαι
b_2802960295,2.XER093,Xer_024_428v,19,εἴσω,ἀπέσω · εὔδοθεν
b_2802960295,2.XER093,Xer_024_428v,2,εἴσεισιν,εἰσέρχονται
b_2802960295,2.XER093,Xer_024_428v,20,εἰώθαμ(εν),ἐξέθους· ἔχομεν
b_2802960295,2.XER093,Xer_024_428v,21,εἴσωπα,εἰς ὄψιν
b_2802960295,2.XER093,Xer_024_428v,22,εἰσορῶσιν,βλέπουσιν
b_2802960295,2.XER093,Xer_024_428v,23,ἔκαθεν,πόῤῥωθεν
b_2802960295,2.XER093,Xer_024_428v,24,ἐκατέρων,ἀμφοτέρων
b_2802960295,2.XER093,Xer_024_428v,25,ἑκάστον,ἕτερον · ἑτέρου
b_2802960295,2.XER093,Xer_024_428v,26,ἐκβληθῆσαν,διωχθῆσαν
b_2802960295,2.XER093,Xer_024_428v,27,ἔκδηλος,φανερὸς
b_2802960295,2.XER093,Xer_024_428v,28,ἐκδειματοῦντες,ἐκφοβοῦντες
b_2802960295,2.XER093,Xer_024_428v,29,ἐκίσσησεν,συνέλαβεν · ἐγέννησεν
