BookID,BookName,PageName,IDAnnot,LemmaTranscription
b_7032836325,1.Zavorda,zavorda_8094_61r,25,ἄνταγες
b_7032836325,1.Zavorda,zavorda_8098_64v,70,δίεισι
b_7032836325,1.Zavorda,zavorda_8097_64r,51,γηγαίνεται
b_7032836325,1.Zavorda,zavorda_8107_72v,50,ξυναρμώσ(ας)
b_7032836325,1.Zavorda,zavorda_8099_66r,18,ἐκμυζήσ(ας)
b_7032836325,1.Zavorda,zavorda_8106_71v,143,μαν(ός)
b_7032836325,1.Zavorda,zavorda_8108_73v,27,περισκύτιζε
b_7032836325,1.Zavorda,zavorda_8108_73v,113,προμηθεί(ας)
b_7032836325,1.Zavorda,zavorda_8110_75r,63,ὑπερφερ(ὲς)
b_7032836325,1.Zavorda,zavorda_8096_62v,22,ἀρίκλιτ(ος)
b_7032836325,1.Zavorda,zavorda_8093_59v,46,ἀλκὴ
b_7032836325,1.Zavorda,zavorda_8102_67v,144,ἐρύν(ης)
b_7032836325,1.Zavorda,zavorda_8101_67r,149,ἐπισφαλ(ῶς)
b_7032836325,1.Zavorda,zavorda_8098_65r,126,δρύφακτ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,37,ἀνεξελέγκτ(ως)
b_7032836325,1.Zavorda,zavorda_8098_65r,35,διαμάρτη
b_7032836325,1.Zavorda,zavorda_8098_64v,140,διεθρύβη
b_7032836325,1.Zavorda,zavorda_8091_58r,113,αἰθύσσουσ<α>
b_7032836325,1.Zavorda,zavorda_8096_63r,68,ἀφν(ει)(ὸς)
b_7032836325,1.Zavorda,zavorda_8095_62r,103,ἄρπομ<αι>
b_7032836325,1.Zavorda,zavorda_8093_60r,85,ἀμπετάσασα
b_7032836325,1.Zavorda,zavorda_8101_67r,106,ἐπέφρασ(εν)
b_7032836325,1.Zavorda,zavorda_8099_65v,16,δυσάλγητ(ον)
b_7032836325,1.Zavorda,zavorda_8097_63v,72,βεβηκ(ὸς)
b_7032836325,1.Zavorda,zavorda_8110_74v,144,ὑόμεν(ος)
b_7032836325,1.Zavorda,zavorda_8110_74v,86,τυκτ(ὸν)
b_7032836325,1.Zavorda,zavorda_8106_71v,163,μεμονο(μένης)
b_7032836325,1.Zavorda,zavorda_8103_68v,41,ἐφηβ(ει<΄>)(α)
b_7032836325,1.Zavorda,zavorda_8106_72r,98,ναυτηλά(μενος)
b_7032836325,1.Zavorda,zavorda_8090_57r,42,ἀβλοθρίδι(α)
b_7032836325,1.Zavorda,zavorda_8104_69v,81,ἱμάντ(ες)
b_7032836325,1.Zavorda,zavorda_8096_62v,55,ἄσημ(ον)
b_7032836325,1.Zavorda,zavorda_8106_71v,114,λῷ(ον)
b_7032836325,1.Zavorda,zavorda_8104_70r,36,κατεδή(ω)σ(αν)
b_7032836325,1.Zavorda,zavorda_8098_64v,100,διήρκεσ(εν)
b_7032836325,1.Zavorda,zavorda_8110_75r,59,ὑποδύτ(ην)
b_7032836325,1.Zavorda,zavorda_8094_61r,102,ἀνίαι
b_7032836325,1.Zavorda,zavorda_8091_58r,132,αἰὼν
b_7032836325,1.Zavorda,zavorda_8105_71r,43,κόναβ(ος)
b_7032836325,1.Zavorda,zavorda_8104_70r,34,κα(τα)ληΐζον(τα)
b_7032836325,1.Zavorda,zavorda_8110_74v,126,τρυχηρ<ὰ>
b_7032836325,1.Zavorda,zavorda_8095_62r,22,ἀπροσδεὴς
b_7032836325,1.Zavorda,zavorda_8104_70r,66,κάσις
b_7032836325,1.Zavorda,zavorda_8107_73r,12,ὀργῶσα
b_7032836325,1.Zavorda,zavorda_8102_68r,74,<’>ετεθ<ϋ>είκει
b_7032836325,1.Zavorda,zavorda_8092_58v,89,αἰχθήτ(ην)
b_7032836325,1.Zavorda,zavorda_8104_70r,118,κατήλεκται
b_7032836325,1.Zavorda,zavorda_8093_60r,31,ἄμφω
b_7032836325,1.Zavorda,zavorda_8104_70r,40,καταλγείνασ(θαι)
b_7032836325,1.Zavorda,zavorda_8110_74v,3,σύνθη(μα)
b_7032836325,1.Zavorda,zavorda_8097_64r,21,γηώρ(ας)
b_7032836325,1.Zavorda,zavorda_8107_72v,67,ὀιστ(ὸν)
b_7032836325,1.Zavorda,zavorda_8098_64v,67,διατμῆξαι
b_7032836325,1.Zavorda,zavorda_8106_71v,110,λῶμ<α>
b_7032836325,1.Zavorda,zavorda_8092_58v,43,αἰδὰν
b_7032836325,1.Zavorda,zavorda_8093_59v,74,ἄμβη
b_7032836325,1.Zavorda,zavorda_8093_59v,36,ἀλμάδ(ης)
b_7032836325,1.Zavorda,zavorda_8103_69r,118,θρίναξ
b_7032836325,1.Zavorda,zavorda_8106_71v,141,μαιν(ὰς)
b_7032836325,1.Zavorda,zavorda_8108_74r,90,σηκ(ὸς)
b_7032836325,1.Zavorda,zavorda_8094_60v,59,ἀνταγώνι[[ι]]στ(ον)
b_7032836325,1.Zavorda,zavorda_8107_73r,37,ὀυκ ἐρίσει
b_7032836325,1.Zavorda,zavorda_8096_63r,142,βακῆλ(ος)
b_7032836325,1.Zavorda,zavorda_8101_67r,110,ἐπιδαψιλέυεται
b_7032836325,1.Zavorda,zavorda_8093_59v,89,ἀμείν(ω)
b_7032836325,1.Zavorda,zavorda_8110_75r,130,φαυλίζ(ειν)
b_7032836325,1.Zavorda,zavorda_8091_58r,133,ἀιζηὸς
b_7032836325,1.Zavorda,zavorda_8104_70r,117,καθεδοῦ(μαι)
b_7032836325,1.Zavorda,zavorda_8101_67r,145,ἐπεξέλθοι
b_7032836325,1.Zavorda,zavorda_8093_60r,56,ἀμφιγνοήσ(εις)
b_7032836325,1.Zavorda,zavorda_8108_74r,130,στορέσ(ας)
b_7032836325,1.Zavorda,zavorda_8095_62r,71,ἄπλετον
b_7032836325,1.Zavorda,zavorda_8094_61r,68,ἀναπεμπαζό(μενοι)
b_7032836325,1.Zavorda,zavorda_8108_74r,144,σταῖς
b_7032836325,1.Zavorda,zavorda_8110_75r,99,ὑφιεὶς
b_7032836325,1.Zavorda,zavorda_8108_74r,66,σαβαχὰ
b_7032836325,1.Zavorda,zavorda_8105_71r,133,κυρεῖ
b_7032836325,1.Zavorda,zavorda_8110_74v,73,τλήμ(ων)
b_7032836325,1.Zavorda,zavorda_8106_72r,13,μει<΄>λιγμα
b_7032836325,1.Zavorda,zavorda_8110_75r,84,ὑλομαν(ὴς)
b_7032836325,1.Zavorda,zavorda_8096_62v,50,ἄσωτ(ος)
b_7032836325,1.Zavorda,zavorda_8092_58v,93,αἰθάλ<η>
b_7032836325,1.Zavorda,zavorda_8098_65r,121,δρε[[΄]]πό(μενοι)
b_7032836325,1.Zavorda,zavorda_8108_73v,84,πομφόλυγγες
b_7032836325,1.Zavorda,zavorda_8106_71v,144,μαχλεύον(τες)
b_7032836325,1.Zavorda,zavorda_8102_67v,73,ἐπισθήσεται
b_7032836325,1.Zavorda,zavorda_8093_59v,131,ἀμφιτρυχὴ<˜>
b_7032836325,1.Zavorda,zavorda_8097_64r,130,δαβὴρ
b_7032836325,1.Zavorda,zavorda_8095_62r,51,ἀπεβίω
b_7032836325,1.Zavorda,zavorda_8107_73r,104,πάνσθεν(ῶς)
b_7032836325,1.Zavorda,zavorda_8105_70v,118,κιχήσατο
b_7032836325,1.Zavorda,zavorda_8101_67r,94,ἐπι<η>σφρήσ(ας)
b_7032836325,1.Zavorda,zavorda_8108_73v,21,πεφασ(μένου)
b_7032836325,1.Zavorda,zavorda_8103_68v,164,θαμᾶ
b_7032836325,1.Zavorda,zavorda_8092_59r,45,ἀκειρεκόμην
b_7032836325,1.Zavorda,zavorda_8099_66r,125,ἐλό(μενος)
b_7032836325,1.Zavorda,zavorda_8101_67r,69,ἐπῆρσ(εν)
b_7032836325,1.Zavorda,zavorda_8104_70r,109,καρχαρόδ(ης)
b_7032836325,1.Zavorda,zavorda_8107_72v,95,ὀιστρηθ(έν)τ<α>
b_7032836325,1.Zavorda,zavorda_8091_58r,107,ἀθῶ(ος)
b_7032836325,1.Zavorda,zavorda_8103_68v,6,ἐφάμ(ην)
b_7032836325,1.Zavorda,zavorda_8103_69r,122,θύελλα
b_7032836325,1.Zavorda,zavorda_8091_57v,9,ἀγχίσπορ(ος)
b_7032836325,1.Zavorda,zavorda_8091_58r,48,ἀζηχὲς
b_7032836325,1.Zavorda,zavorda_8095_62r,42,ἄποθ(εν)
b_7032836325,1.Zavorda,zavorda_8102_67v,78,ἐπίσθητε
b_7032836325,1.Zavorda,zavorda_8091_57v,33,ἄγνυτα
b_7032836325,1.Zavorda,zavorda_8099_65v,147,ἐίη
b_7032836325,1.Zavorda,zavorda_8092_58v,67,ἀῖψα
b_7032836325,1.Zavorda,zavorda_8098_64v,101,διεξοδικ(ῶς)
b_7032836325,1.Zavorda,zavorda_8103_68v,51,ἑώαν
b_7032836325,1.Zavorda,zavorda_8099_66r,123,ἔλε(α)
b_7032836325,1.Zavorda,zavorda_8093_59v,92,ἀμφίλογ(ον)
b_7032836325,1.Zavorda,zavorda_8105_71r,107,κύντατ(ον)
b_7032836325,1.Zavorda,zavorda_8101_66v,139,ἐξέλοντο
b_7032836325,1.Zavorda,zavorda_8101_67r,29,ἐξιλάσ<αι>
b_7032836325,1.Zavorda,zavorda_8110_75r,93,ὑποπόδιζε
b_7032836325,1.Zavorda,zavorda_8093_59v,25,ἀλέα
b_7032836325,1.Zavorda,zavorda_8105_71r,142,κῶ
b_7032836325,1.Zavorda,zavorda_8099_66r,154,ἔμμορ(εν)
b_7032836325,1.Zavorda,zavorda_8102_68r,70,ἐτύκτ(ω)
b_7032836325,1.Zavorda,zavorda_8098_64v,87,διφασία
b_7032836325,1.Zavorda,zavorda_8096_62v,61,ἀσυνθεσί(ας)
b_7032836325,1.Zavorda,zavorda_8110_74v,102,τετρύσθαι
b_7032836325,1.Zavorda,zavorda_8094_60v,54,ἀναπηγάζει
b_7032836325,1.Zavorda,zavorda_8102_68r,2,ἐραυμενέγερ(ον)
b_7032836325,1.Zavorda,zavorda_8092_58v,121,ἄκειρον
b_7032836325,1.Zavorda,zavorda_8108_73v,119,προσώχθησ<α>
b_7032836325,1.Zavorda,zavorda_8094_60v,127,ἀνεγνάμφθη
b_7032836325,1.Zavorda,zavorda_8091_58r,83,ἀθίκτ(ως)
b_7032836325,1.Zavorda,zavorda_8096_63r,27,ἀυτόπτ(ης)
b_7032836325,1.Zavorda,zavorda_8105_70v,143,κλαυτᾶν
b_7032836325,1.Zavorda,zavorda_8103_69r,39,θεροφ(ίν)
b_7032836325,1.Zavorda,zavorda_8099_65v,40,ἔβωσα
b_7032836325,1.Zavorda,zavorda_8105_71r,135,κύβ(οις)
b_7032836325,1.Zavorda,zavorda_8107_73r,93,παρέλκ(ον)
b_7032836325,1.Zavorda,zavorda_8106_72r,115,νεφθαλείμ
b_7032836325,1.Zavorda,zavorda_8096_63r,144,βάρι(ον)
b_7032836325,1.Zavorda,zavorda_8099_66r,20,ἔκμολεν
b_7032836325,1.Zavorda,zavorda_8095_61v,97,ἀπελεθρόνηνα
b_7032836325,1.Zavorda,zavorda_8098_65r,75,δογματίζει
b_7032836325,1.Zavorda,zavorda_8102_67v,54,ἐπαγωνιεῖται
b_7032836325,1.Zavorda,zavorda_8091_57v,96,ἀδεύκαινα
b_7032836325,1.Zavorda,zavorda_8108_74r,118,σαρίσ(ας)
b_7032836325,1.Zavorda,zavorda_8104_69v,72,ἰκμάδ<α>
b_7032836325,1.Zavorda,zavorda_8103_69r,67,θημῶνες
b_7032836325,1.Zavorda,zavorda_8097_64r,90,γωρυτ(ὸς)
b_7032836325,1.Zavorda,zavorda_8102_68r,21,ἐρρῶσθαι
b_7032836325,1.Zavorda,zavorda_8101_67r,71,ἐπίτηλ(ον)
b_7032836325,1.Zavorda,zavorda_8101_66v,105,ἐν οὐ καιρ(ῶ)
b_7032836325,1.Zavorda,zavorda_8099_66r,19,ἐκμαγεῖ(ον)
b_7032836325,1.Zavorda,zavorda_8106_71v,36,λείρι<α>
b_7032836325,1.Zavorda,zavorda_8098_64v,38,δημηγόρ(ος)
b_7032836325,1.Zavorda,zavorda_8110_74v,165,ὑπερφερ(ὲς)
b_7032836325,1.Zavorda,zavorda_8108_74r,153,συβώτης
b_7032836325,1.Zavorda,zavorda_8092_59r,87,ἀλαὸς
b_7032836325,1.Zavorda,zavorda_8108_73v,2,πεφύκαμ(εν)
b_7032836325,1.Zavorda,zavorda_8105_71r,106,κυκλίσω(μεν)
b_7032836325,1.Zavorda,zavorda_8102_68r,67,ἐταιρία
b_7032836325,1.Zavorda,zavorda_8110_75r,142,φερέσβι(ον)
b_7032836325,1.Zavorda,zavorda_8107_73r,86,παρήσω
b_7032836325,1.Zavorda,zavorda_8104_70r,20,κατηρεφέ<α>
b_7032836325,1.Zavorda,zavorda_8101_66v,111,ἐνδιαίτημ<α>
b_7032836325,1.Zavorda,zavorda_8099_65v,92,ἐθελόκωφ(ος)
b_7032836325,1.Zavorda,zavorda_8096_62v,111,ἀτερμ<ά>τιστ(ος)
b_7032836325,1.Zavorda,zavorda_8105_71r,154,κωκύον(τες)
b_7032836325,1.Zavorda,zavorda_8092_59r,79,ἀλεγείνη
b_7032836325,1.Zavorda,zavorda_8092_59r,48,ἀκμᾶ
b_7032836325,1.Zavorda,zavorda_8102_67v,13,ἐπασθμαίν(ων)
b_7032836325,1.Zavorda,zavorda_8106_72r,29,μὴ οἴοι(ται)
b_7032836325,1.Zavorda,zavorda_8099_65v,57,ἐδεύετον
b_7032836325,1.Zavorda,zavorda_8105_71r,23,κοῦραι
b_7032836325,1.Zavorda,zavorda_8096_62v,33,ἀσέλγεια
b_7032836325,1.Zavorda,zavorda_8105_71r,97,κρήην(ον)
b_7032836325,1.Zavorda,zavorda_8092_59r,111,ἅλις
b_7032836325,1.Zavorda,zavorda_8098_64v,26,δ<[[η]]>εῖν ᾠήθ(ην)
b_7032836325,1.Zavorda,zavorda_8106_71v,117,λῷστε
b_7032836325,1.Zavorda,zavorda_8103_69r,96,θοάζει
b_7032836325,1.Zavorda,zavorda_8095_62r,76,ἀπεσβηκότ(ων)
b_7032836325,1.Zavorda,zavorda_8096_62v,100,ἀταμίευτα
b_7032836325,1.Zavorda,zavorda_8099_65v,1,δυστρ<ά>πελ(ος)
b_7032836325,1.Zavorda,zavorda_8099_66r,126,ἐλύτρ(οις)
b_7032836325,1.Zavorda,zavorda_8095_62r,129,ἀρχήσασθαι
b_7032836325,1.Zavorda,zavorda_8094_61r,64,ἀνοίνοθ(εν)
b_7032836325,1.Zavorda,zavorda_8104_69v,25,ἰδηωθ(εὶς)
b_7032836325,1.Zavorda,zavorda_8105_70v,47,κέλλωρ
b_7032836325,1.Zavorda,zavorda_8108_74r,13,πυραὶ
b_7032836325,1.Zavorda,zavorda_8103_69r,10,θάλ(ος)
b_7032836325,1.Zavorda,zavorda_8092_59r,35,ακε[[ˋ]]<΄>(ων)
b_7032836325,1.Zavorda,zavorda_8093_59v,31,ἀληστ(ον)
b_7032836325,1.Zavorda,zavorda_8091_58r,110,ἀιάζει
b_7032836325,1.Zavorda,zavorda_8106_71v,27,λευγαλέ(ω)
b_7032836325,1.Zavorda,zavorda_8107_72v,134,ὁμίχλη
b_7032836325,1.Zavorda,zavorda_8095_61v,11,ἀπαράσημ(ον)
b_7032836325,1.Zavorda,zavorda_8093_59v,33,ἄλιτα
b_7032836325,1.Zavorda,zavorda_8102_67v,8,ἐπιθειάσ(ας)
b_7032836325,1.Zavorda,zavorda_8103_68v,93,ἧκα
b_7032836325,1.Zavorda,zavorda_8106_71v,171,με(τα)σχ(εῖν)
b_7032836325,1.Zavorda,zavorda_8102_68r,126,ἐυωχί(α)
b_7032836325,1.Zavorda,zavorda_8108_73v,137,προμιλιγί(ων)
b_7032836325,1.Zavorda,zavorda_8108_73v,56,πινὴ
b_7032836325,1.Zavorda,zavorda_8107_72v,2,νεῖ(ον)
b_7032836325,1.Zavorda,zavorda_8091_58r,49,ἅζομαι
b_7032836325,1.Zavorda,zavorda_8104_69v,112,ἶρ(ος)
b_7032836325,1.Zavorda,zavorda_8098_65r,43,διερετ(οῦν)τα
b_7032836325,1.Zavorda,zavorda_8108_74r,48,ῥαῦς
b_7032836325,1.Zavorda,zavorda_8092_58v,49,ἀίτνη
b_7032836325,1.Zavorda,zavorda_8094_61r,60,ἀνάρσιοι
b_7032836325,1.Zavorda,zavorda_8097_64r,8,γεννάδαι
b_7032836325,1.Zavorda,zavorda_8101_66v,134,ἔξεισ(ιν)
b_7032836325,1.Zavorda,zavorda_8095_62r,47,ἀπεράντ(οις)
b_7032836325,1.Zavorda,zavorda_8106_71v,21,λελοχ(ώς)
b_7032836325,1.Zavorda,zavorda_8110_74v,4,συνεσπασ(μένων)
b_7032836325,1.Zavorda,zavorda_8102_68r,92,εὐήνι(ον)
b_7032836325,1.Zavorda,zavorda_8093_60r,119,ἀνα
b_7032836325,1.Zavorda,zavorda_8110_75r,80,ὑφεστάναι
b_7032836325,1.Zavorda,zavorda_8102_68r,55,ἐσνέωτ<α>
b_7032836325,1.Zavorda,zavorda_8101_67r,68,ἐπάμφω
b_7032836325,1.Zavorda,zavorda_8102_67v,20,ἐπανέχ(ειν)
b_7032836325,1.Zavorda,zavorda_8098_64v,71,διατεῖν(ος)
b_7032836325,1.Zavorda,zavorda_8091_58r,62,ἆθλ(ον)
b_7032836325,1.Zavorda,zavorda_8108_73v,118,προπόλ(ον)
b_7032836325,1.Zavorda,zavorda_8097_63v,129,βώνβ(ουν)
b_7032836325,1.Zavorda,zavorda_8095_61v,120,ἀπεσεώσατο
b_7032836325,1.Zavorda,zavorda_8099_65v,88,ἐθελοντ(ὴς)
b_7032836325,1.Zavorda,zavorda_8110_74v,58,τετύφωσ(εν)
b_7032836325,1.Zavorda,zavorda_8095_62r,48,ἀπεκαραδόκει
b_7032836325,1.Zavorda,zavorda_8104_70r,122,κανάχιζε
b_7032836325,1.Zavorda,zavorda_8101_66v,10,ἐμβρόντητ(ος)
b_7032836325,1.Zavorda,zavorda_8105_70v,19,κάθεῖρξαι
b_7032836325,1.Zavorda,zavorda_8094_61r,75,ἀνεβίω
b_7032836325,1.Zavorda,zavorda_8103_68v,74,ζήπυρ<α>
b_7032836325,1.Zavorda,zavorda_8096_62v,135,ἀτὴ
b_7032836325,1.Zavorda,zavorda_8108_73v,131,πρύταν(ις)
b_7032836325,1.Zavorda,zavorda_8105_71r,143,κῶλ(ον)
b_7032836325,1.Zavorda,zavorda_8106_72r,153,νηνεμί<α>
b_7032836325,1.Zavorda,zavorda_8104_70r,139,καιν(ὶς)
b_7032836325,1.Zavorda,zavorda_8105_71r,79,κραδί<α>
b_7032836325,1.Zavorda,zavorda_8097_64r,40,γεσιγαβεὲρ
b_7032836325,1.Zavorda,zavorda_8102_67v,80,ἐπισφαλοῦς
b_7032836325,1.Zavorda,zavorda_8106_71v,77,λιτάσαι
b_7032836325,1.Zavorda,zavorda_8107_72v,94,οἰσυπηρ(ὸς)
b_7032836325,1.Zavorda,zavorda_8107_72v,55,ξυναιρ(εῖν)
b_7032836325,1.Zavorda,zavorda_8107_72v,177,ὄρφὴν
b_7032836325,1.Zavorda,zavorda_8104_69v,28,ἱερώ(τατος)
b_7032836325,1.Zavorda,zavorda_8105_70v,16,κα(τα)ψηφίζεσθαι
b_7032836325,1.Zavorda,zavorda_8099_65v,65,ἐδριόωντο
b_7032836325,1.Zavorda,zavorda_8090_57r,108,ἀγραρέβ(οις)
b_7032836325,1.Zavorda,zavorda_8102_67v,37,ἐποχού(μενος)
b_7032836325,1.Zavorda,zavorda_8096_63r,120,ἄωρ(ον)
b_7032836325,1.Zavorda,zavorda_8105_70v,163,κλύει
b_7032836325,1.Zavorda,zavorda_8094_60v,16,αντώ(μεναι)
b_7032836325,1.Zavorda,zavorda_8098_65r,122,δρυτόμ(ος)
b_7032836325,1.Zavorda,zavorda_8097_64r,84,γρίφη
b_7032836325,1.Zavorda,zavorda_8095_61v,10,ἀπειργομένους
b_7032836325,1.Zavorda,zavorda_8107_72v,176,ὀρρ(ω)δόψοφ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,61,ἀνάλωμ<α>
b_7032836325,1.Zavorda,zavorda_8091_58r,73,ἀθρήσ(ας)
b_7032836325,1.Zavorda,zavorda_8096_63r,15,ἀῦραν
b_7032836325,1.Zavorda,zavorda_8105_71r,11,κορβᾶ
b_7032836325,1.Zavorda,zavorda_8092_59r,93,ἄλοφ(ον)
b_7032836325,1.Zavorda,zavorda_8104_69v,152,ἰχνηλατήσ(ας)
b_7032836325,1.Zavorda,zavorda_8099_65v,138,ἐθάδας
b_7032836325,1.Zavorda,zavorda_8097_63v,21,βένθ(ος)
b_7032836325,1.Zavorda,zavorda_8110_74v,108,τιασιρὼθ
b_7032836325,1.Zavorda,zavorda_8099_66r,106,ἐλελεχθ(έν)τ(ες)
b_7032836325,1.Zavorda,zavorda_8110_75r,103,ὑποφθ(άς)
b_7032836325,1.Zavorda,zavorda_8099_65v,111,ἐίσον(ται)
b_7032836325,1.Zavorda,zavorda_8108_74r,28,ῥαφώδ
b_7032836325,1.Zavorda,zavorda_8103_69r,114,θροσμ(ὸς)
b_7032836325,1.Zavorda,zavorda_8094_60v,75,ἀναμυούσ(ας)
b_7032836325,1.Zavorda,zavorda_8108_74r,156,συλλήβδην
b_7032836325,1.Zavorda,zavorda_8099_66r,144,ἐμφερ(ές)
b_7032836325,1.Zavorda,zavorda_8097_64r,132,δασμ(οὺς)
b_7032836325,1.Zavorda,zavorda_8104_70r,13,κα(τὰ) μόθ(ον)
b_7032836325,1.Zavorda,zavorda_8090_57r,119,ἀγορίτ(ης)
b_7032836325,1.Zavorda,zavorda_8107_72v,40,ξανθ(ὸν)
b_7032836325,1.Zavorda,zavorda_8092_58v,75,ἀίαλ(ος)
b_7032836325,1.Zavorda,zavorda_8090_57r,67,ἀγερώψατο
b_7032836325,1.Zavorda,zavorda_8108_74r,17,πυρφόρ(ος)
b_7032836325,1.Zavorda,zavorda_8093_59v,137,ἀμύλους
b_7032836325,1.Zavorda,zavorda_8090_57r,8,ἄαδε
b_7032836325,1.Zavorda,zavorda_8098_64v,117,διωθου(μενοι)
b_7032836325,1.Zavorda,zavorda_8107_72v,16,νοθογράφ(ος)
b_7032836325,1.Zavorda,zavorda_8101_67r,3,ἐξέτηξ(ας)
b_7032836325,1.Zavorda,zavorda_8103_69r,116,θρύλλοι
b_7032836325,1.Zavorda,zavorda_8099_65v,96,ἐινάυλι(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,2,ἀνέρπυ
b_7032836325,1.Zavorda,zavorda_8110_74v,112,τέρμα
b_7032836325,1.Zavorda,zavorda_8090_57r,16,ἀβούλητ(ος)
b_7032836325,1.Zavorda,zavorda_8096_62v,65,ἀστέρ(ων) τέθριππος
b_7032836325,1.Zavorda,zavorda_8104_69v,135,ἰσχνομυθοῦν(τες)
b_7032836325,1.Zavorda,zavorda_8096_63r,75,ἀφοσιω[[΄]]μένοι
b_7032836325,1.Zavorda,zavorda_8104_69v,110,ἱππήλατ(ον)
b_7032836325,1.Zavorda,zavorda_8098_65r,42,διεπυνθάνου
b_7032836325,1.Zavorda,zavorda_8095_62r,81,ἄρτιω<ˋ>ς
b_7032836325,1.Zavorda,zavorda_8093_60r,86,ἀμπετάσασα
b_7032836325,1.Zavorda,zavorda_8101_66v,31,ἐνώμ<α>
b_7032836325,1.Zavorda,zavorda_8103_69r,124,θυμαλγέ<α>
b_7032836325,1.Zavorda,zavorda_8093_59v,134,ἃ μὴ θέμ(ις)
b_7032836325,1.Zavorda,zavorda_8098_64v,93,δῖος
b_7032836325,1.Zavorda,zavorda_8107_72v,78,ὀινόφλυξ
b_7032836325,1.Zavorda,zavorda_8094_60v,100,ἀνδάνουσ<α>
b_7032836325,1.Zavorda,zavorda_8104_70r,93,κατέδυ
b_7032836325,1.Zavorda,zavorda_8105_70v,153,κλ(ισ)μοί
b_7032836325,1.Zavorda,zavorda_8108_73v,20,πέμμα(τα)
b_7032836325,1.Zavorda,zavorda_8098_64v,103,δεισιδαιμονί(αν)
b_7032836325,1.Zavorda,zavorda_8108_73v,142,προμηθέστερ(ος)
b_7032836325,1.Zavorda,zavorda_8105_71r,136,κυβευτ<αί>
b_7032836325,1.Zavorda,zavorda_8103_69r,77,θή[[ˋ]]ρα
b_7032836325,1.Zavorda,zavorda_8096_62v,56,ἄσω
b_7032836325,1.Zavorda,zavorda_8107_73r,26,ὀυκ ονησιφόρ(ον)
b_7032836325,1.Zavorda,zavorda_8106_72r,77,μυλ(ω)θροὶ
b_7032836325,1.Zavorda,zavorda_8097_64r,136,δειράδ(ας)
b_7032836325,1.Zavorda,zavorda_8097_63v,110,βρίθει
b_7032836325,1.Zavorda,zavorda_8105_70v,58,κένσ<αι>
b_7032836325,1.Zavorda,zavorda_8097_63v,74,βληχρὰν
b_7032836325,1.Zavorda,zavorda_8103_68v,147,ἥσθην
b_7032836325,1.Zavorda,zavorda_8106_71v,185,μετάφρεν(ον)
b_7032836325,1.Zavorda,zavorda_8102_68r,29,ἐρανίζε(ται)
b_7032836325,1.Zavorda,zavorda_8092_58v,124,ἀκ<΄>αθεκτ(ον)
b_7032836325,1.Zavorda,zavorda_8099_65v,25,ἐᾶται
b_7032836325,1.Zavorda,zavorda_8110_74v,39,τάλαντ(ον)
b_7032836325,1.Zavorda,zavorda_8101_66v,127,ἐνεμέσισ(εν)
b_7032836325,1.Zavorda,zavorda_8097_63v,58,βήσ(ας)
b_7032836325,1.Zavorda,zavorda_8106_71v,69,λίαζε
b_7032836325,1.Zavorda,zavorda_8092_58v,126,ἄκοιτ(ην)
b_7032836325,1.Zavorda,zavorda_8097_63v,113,βρ(ώ)σ(ω)
b_7032836325,1.Zavorda,zavorda_8093_60r,115,ἀναπεφοίτηκ(εν)
b_7032836325,1.Zavorda,zavorda_8102_68r,90,ἐῦ μάλα
b_7032836325,1.Zavorda,zavorda_8102_68r,73,ἐτάδε <(ἐπίρρημα)>
b_7032836325,1.Zavorda,zavorda_8099_66r,146,ἔμβολα
b_7032836325,1.Zavorda,zavorda_8108_73v,57,πινυτ(ὴν)
b_7032836325,1.Zavorda,zavorda_8103_68v,43,ἐχθίστ(ων)
b_7032836325,1.Zavorda,zavorda_8096_62v,18,ἀρρητουργία
b_7032836325,1.Zavorda,zavorda_8107_72v,121,ὀλέκει
b_7032836325,1.Zavorda,zavorda_8110_74v,14,σφῶν
b_7032836325,1.Zavorda,zavorda_8103_69r,151,θῶκ(ος)
b_7032836325,1.Zavorda,zavorda_8105_71r,155,κωνοειδῆ
b_7032836325,1.Zavorda,zavorda_8096_63r,98,ἀχείρωτ(ος)
b_7032836325,1.Zavorda,zavorda_8104_69v,54,ἰθε(ῶς)
b_7032836325,1.Zavorda,zavorda_8099_65v,60,ἕδ(ος)
b_7032836325,1.Zavorda,zavorda_8104_69v,88,ἴννους
b_7032836325,1.Zavorda,zavorda_8092_58v,73,αἰομῆτορ
b_7032836325,1.Zavorda,zavorda_8104_70r,132,κα(τα)κηλ(οῦ)σ(αν)
b_7032836325,1.Zavorda,zavorda_8103_69r,32,θέει
b_7032836325,1.Zavorda,zavorda_8090_57r,83,ἄγραυλοι
b_7032836325,1.Zavorda,zavorda_8096_62v,119,ἀτραπ(ὸς)
b_7032836325,1.Zavorda,zavorda_8096_63r,9,αὐλαία
b_7032836325,1.Zavorda,zavorda_8107_72v,15,νόθ(ος)
b_7032836325,1.Zavorda,zavorda_8104_69v,31,ἱεριχ(ὼ)
b_7032836325,1.Zavorda,zavorda_8098_65r,74,δοίης
b_7032836325,1.Zavorda,zavorda_8091_57v,34,ἀγελαῖοι
b_7032836325,1.Zavorda,zavorda_8097_63v,78,βλωθρ<ὰ>
