BookID,BookName,PageName,IDAnnot,LemmaTranscription
b_7032836325,1.Zavorda,zavorda_8090_57r,121,ἀγλαομητί<α>
b_2802960295,2.XER093,Xer_074_529r,11,τῇλαυγῶς
b_7032836325,1.Zavorda,zavorda_8095_62r,75,ἀπονέμ(ειν)
b_7032836325,1.Zavorda,zavorda_8107_73r,28,ὀῦλ(ος)
b_5553899179,3.EBE1082,EBE1082_067_47v,12,διατμῆξαι
b_2802960295,2.XER093,Xer_069_518v,25,σκοπιαὶ
b_7032836325,1.Zavorda,zavorda_8095_61v,41,ἁπτῶ
b_2802960295,2.XER093,Xer_011_402v,23,ἀποδέουσαν
b_2802960295,2.XER093,Xer_053_486v,15,νίσσα
b_7032836325,1.Zavorda,zavorda_8103_68v,78,ἡγεμονικ(ὸν)
b_7032836325,1.Zavorda,zavorda_8104_70r,25,καρπίζ(ου)σ(ιν)
b_2802960295,2.XER093,Xer_036_453r,10,θεόγητος
b_2802960295,2.XER093,Xer_018_417r,15,δέος
b_5553899179,3.EBE1082,EBE1082_053_33v,1,βαλαντιοτόμος
b_7032836325,1.Zavorda,zavorda_8105_70v,96,κέηται
b_7032836325,1.Zavorda,zavorda_8104_70r,22,καθαπτό(μενος)
b_7032836325,1.Zavorda,zavorda_8102_68r,83,ἔτει
b_7032836325,1.Zavorda,zavorda_8103_69r,18,θαίν(ω)
b_7032836325,1.Zavorda,zavorda_8106_72r,21,μῆν(ις)
b_7032836325,1.Zavorda,zavorda_8107_72v,143,ὁμειρό(μενοι)
b_7032836325,1.Zavorda,zavorda_8090_57r,34,ἀβραὰμ
b_2802960295,2.XER093,Xer_010_400v,20,ἀπατηλὸν
b_2802960295,2.XER093,Xer_015_411r,13,βλιχρὰ
b_7032836325,1.Zavorda,zavorda_8104_69v,155,ἰωσήφ
b_2802960295,2.XER093,Xer_040_460v,13,κάθαρσις
b_7032836325,1.Zavorda,zavorda_8093_60r,122,ἀνεκόμισ(εν)
b_7032836325,1.Zavorda,zavorda_8099_65v,20,δωδωναῖ(ος)
b_7032836325,1.Zavorda,zavorda_8106_71v,191,μετέλαχ(ον)
b_2802960295,2.XER093,Xer_037_455r,13,θρύψις
b_5553899179,3.EBE1082,EBE1082_066_47r,16,διαπύρω
b_7032836325,1.Zavorda,zavorda_8105_71r,54,κόρ(ος)
b_2802960295,2.XER093,Xer_049_478v,12,μέδων
b_2802960295,2.XER093,Xer_051_482v,17,μύσος
b_7032836325,1.Zavorda,zavorda_8107_73r,151,παρ<α>βολή
b_7032836325,1.Zavorda,zavorda_8097_64r,111,δάντ(ες)
b_7032836325,1.Zavorda,zavorda_8098_64v,9,δεῖν
b_7032836325,1.Zavorda,zavorda_8097_63v,63,βρυγμ(ὸς)
b_5553899179,3.EBE1082,EBE1082_052_32v,13,ἄωρον
b_5553899179,3.EBE1082,EBE1082_068_49r,27,διωρία
b_2802960295,2.XER093,Xer_049_479r,18,μέμνησο
b_7032836325,1.Zavorda,zavorda_8102_67v,146,ἕρπυ
b_7032836325,1.Zavorda,zavorda_8108_74r,71,σαίν(ειν)
b_5553899179,3.EBE1082,EBE1082_069_49v,25,δοκοῦντες
b_2802960295,2.XER093,Xer_080_540v,22,φαίωμαι
b_2802960295,2.XER093,Xer_069_518v,17,σκηύσαλμος
b_7032836325,1.Zavorda,zavorda_8099_66r,133,ἐλεγιν<ὰ>
b_7032836325,1.Zavorda,zavorda_8104_70r,49,[[λεγε]]κατευν<α>ρ(ῶν)
b_7032836325,1.Zavorda,zavorda_8107_73r,11,ὀρόβ(οις)
b_2802960295,2.XER093,Xer_059_498v,13,πάλιν δρομεῖν
b_7032836325,1.Zavorda,zavorda_8103_68v,38,ἔφθης
b_7032836325,1.Zavorda,zavorda_8097_63v,123,βυσσοδομ(οῦν)τ(ες)
b_7032836325,1.Zavorda,zavorda_8099_65v,133,ἐισήλλατο
b_2802960295,2.XER093,Xer_078_537r,4,ὑπόδηκος
b_5553899179,3.EBE1082,EBE1082_064_44v,2,δελεάστρα
b_2802960295,2.XER093,Xer_004_389r,15,"ἀκτιστο
συμπλαστουργο σύνθρονον"
b_7032836325,1.Zavorda,zavorda_8092_59r,102,ἀλάλημαι
b_2802960295,2.XER093,Xer_048_477r,21,μαρμαίρει
b_7032836325,1.Zavorda,zavorda_8093_59v,93,ἀμφ αυτοὺς<(οις)>
b_7032836325,1.Zavorda,zavorda_8093_59v,44,α<’>[[ʽ]]λκύ(ων)
b_7032836325,1.Zavorda,zavorda_8092_58v,125,ἀκήδ(ης)
b_2802960295,2.XER093,Xer_030_440v,8,ἐρανίζει
b_2802960295,2.XER093,Xer_022_425r,18,ἔδνα
b_7032836325,1.Zavorda,zavorda_8104_69v,153,ἰχῶρι
b_7032836325,1.Zavorda,zavorda_8102_67v,148,ἐρυθαίν(ω)
b_2802960295,2.XER093,Xer_057_494v,13,ὀμβροβλητῆς μοι
b_2802960295,2.XER093,Xer_011_402v,14,ἀπωσμ(ένον)
b_5553899179,3.EBE1082,EBE1082_069_49v,6,δμωΐς
b_7032836325,1.Zavorda,zavorda_8095_61v,89,ἀπωκείλαντ(ες)
b_7032836325,1.Zavorda,zavorda_8110_75r,32,ὑποδέτινε(ν)
b_2802960295,2.XER093,Xer_011_402v,10,ἀπλ(ῶν)
b_7032836325,1.Zavorda,zavorda_8107_72v,33,νωχελῆ
b_7032836325,1.Zavorda,zavorda_8091_57v,5,ἄγον(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,129,ἀόχθι(ον)
b_7032836325,1.Zavorda,zavorda_8110_74v,98,τέγρις
b_7032836325,1.Zavorda,zavorda_8096_63r,94,ἀχυρμιὰ
b_7032836325,1.Zavorda,zavorda_8097_64r,54,γιγλισμ(οῖς)
b_7032836325,1.Zavorda,zavorda_8103_68v,158,θαλερ(ὸν)
b_5553899179,3.EBE1082,EBE1082_053_34r,11,βραχύς
b_7032836325,1.Zavorda,zavorda_8107_72v,87,ὀιακίζει
b_7032836325,1.Zavorda,zavorda_8102_67v,106,ἐπισπέρχ(ειν)
b_7032836325,1.Zavorda,zavorda_8091_58r,36,ἀεικέα
b_2802960295,2.XER093,Xer_007_394v,6,ἀμφίβολον
b_7032836325,1.Zavorda,zavorda_8094_60v,106,ἀντιλαζύσθαι
b_7032836325,1.Zavorda,zavorda_8101_66v,136,ἐξέστη
b_2802960295,2.XER093,Xer_058_496v,28,οὐκ έκρυψεν
b_7032836325,1.Zavorda,zavorda_8103_68v,53,ἐωνή(μενα)
b_2802960295,2.XER093,Xer_082_545r,13,ψάλτηξ
b_5553899179,3.EBE1082,EBE1082_067_47v,22,διαφορά
b_7032836325,1.Zavorda,zavorda_8095_61v,79,ἀπάδω
b_7032836325,1.Zavorda,zavorda_8108_73v,79,ποιν(αῖς)
b_5553899179,3.EBE1082,EBE1082_050_30v,14,αὐτοματίζουσιν
b_2802960295,2.XER093,Xer_076_533r,7,τριβώνες
b_2802960295,2.XER093,Xer_031_443r,25,εὐθύνας
b_7032836325,1.Zavorda,zavorda_8098_65r,6,διερειδο(με<΄>να)
b_7032836325,1.Zavorda,zavorda_8095_62r,68,ἀποτμήξ(ας)
b_5553899179,3.EBE1082,EBE1082_049_30r,15,αὐροί
b_7032836325,1.Zavorda,zavorda_8108_74r,44,ῥοπυῖα
b_2802960295,2.XER093,Xer_066_512v,17,πύνακες
b_7032836325,1.Zavorda,zavorda_8095_61v,15,ἀποφοιτῆσ<αι>
b_7032836325,1.Zavorda,zavorda_8093_59v,139,ἀμφίλαφ(ος)
b_2802960295,2.XER093,Xer_078_537r,19,ὑποληφθεῖσα
b_2802960295,2.XER093,Xer_073_527r,22,τεκμήριον
b_7032836325,1.Zavorda,zavorda_8093_59v,94,ἀμαιμακέτη(ν)
b_7032836325,1.Zavorda,zavorda_8101_66v,32,ἐνδερυτήρησ(ιν)
b_7032836325,1.Zavorda,zavorda_8106_72r,164,νήθόνη
b_2802960295,2.XER093,Xer_080_541r,4,φθίσις
b_7032836325,1.Zavorda,zavorda_8092_59r,98,ἁλουργὶς
b_2802960295,2.XER093,Xer_020_420v,14,διασκέδασον
b_7032836325,1.Zavorda,zavorda_8097_64r,7,γεννάρχ(ου)
b_5553899179,3.EBE1082,EBE1082_067_48r,25,διἐσκευασμ(έν)οι
b_2802960295,2.XER093,Xer_021_422v,19,δόρπον
b_7032836325,1.Zavorda,zavorda_8098_65r,65,δόκησ(ις)
b_2802960295,2.XER093,Xer_064_509r,14,προσβολῆ
b_2802960295,2.XER093,Xer_033_447r,18,ζωροπόται
b_5553899179,3.EBE1082,EBE1082_051_32r,6,ἀχανῆ
b_2802960295,2.XER093,Xer_060_501r,26,παροχημ(ένος)
b_7032836325,1.Zavorda,zavorda_8090_57r,80,ἀγυὰς
b_2802960295,2.XER093,Xer_059_499r,10,πάχος
b_2802960295,2.XER093,Xer_058_496v,5,ὁρωρεῖ
b_7032836325,1.Zavorda,zavorda_8091_57v,23,ἀγχέμαχ(ος)
b_2802960295,2.XER093,Xer_019_418v,16,διαθρύψαι
b_7032836325,1.Zavorda,zavorda_8093_60r,27,ἀμφοῖν
b_5553899179,3.EBE1082,EBE1082_051_31v,4,ἀφίληκες
b_2802960295,2.XER093,Xer_018_416v,8,δαείμονας
b_2802960295,2.XER093,Xer_038_457r,23,ἱκμάλαιον
b_7032836325,1.Zavorda,zavorda_8095_62r,134,ἀρχήσ(ω)σ(ιν)
b_7032836325,1.Zavorda,zavorda_8099_65v,28,ἐαλ(ὸν)
b_2802960295,2.XER093,Xer_079_539r,21,φὰ
b_7032836325,1.Zavorda,zavorda_8096_63r,60,ἀφίκται
b_2802960295,2.XER093,Xer_018_416v,26,δεῖ
b_7032836325,1.Zavorda,zavorda_8098_65r,34,διαφαν(ῶν)
b_7032836325,1.Zavorda,zavorda_8095_62r,41,ἀπώμοτ(ον)
b_2802960295,2.XER093,Xer_010_401r,14,ἄπειρον
b_5553899179,3.EBE1082,EBE1082_065_46r,28,διαπρύσιος
b_7032836325,1.Zavorda,zavorda_8090_57r,107,ἄγροικ(ος)
b_2802960295,2.XER093,Xer_024_428v,26,ἐκβληθῆσαν
b_2802960295,2.XER093,Xer_010_401r,4,ἀπέραντα
b_7032836325,1.Zavorda,zavorda_8091_58r,60,ἀηδῶν
b_2802960295,2.XER093,Xer_027_434v,24,ἐξηρημ(ένη)
b_5553899179,3.EBE1082,EBE1082_056_36v,25,βουφάγος
b_7032836325,1.Zavorda,zavorda_8098_64v,95,διήση
b_7032836325,1.Zavorda,zavorda_8108_73v,38,πελιδν<ά>
b_7032836325,1.Zavorda,zavorda_8096_63r,45,ἀυτοτελὴς
b_7032836325,1.Zavorda,zavorda_8097_64r,81,γοργ(ὸς)
b_7032836325,1.Zavorda,zavorda_8105_71r,152,κώμη
b_2802960295,2.XER093,Xer_053_487r,7,νοσφιζόμ(ενος)
b_7032836325,1.Zavorda,zavorda_8091_58r,71,ἄθρησ(ις)
b_2802960295,2.XER093,Xer_063_507r,1,πόριμα
b_2802960295,2.XER093,Xer_047_474v,25,λοβὰς
b_2802960295,2.XER093,Xer_039_459r,21,ἰσχυρὸς
b_2802960295,2.XER093,Xer_075_530v,28,τομῆ
b_7032836325,1.Zavorda,zavorda_8092_59r,14,ἄκρ(ως)
b_5553899179,3.EBE1082,EBE1082_069_50r,14,δόνος
b_2802960295,2.XER093,Xer_030_441r,27,ἐσταλμέν(ων)
b_2802960295,2.XER093,Xer_004_388v,9,ἄκιος
b_7032836325,1.Zavorda,zavorda_8099_65v,100,ἐρήσασθαι
b_7032836325,1.Zavorda,zavorda_8107_73r,124,παπαῖ
b_7032836325,1.Zavorda,zavorda_8094_60v,57,ἀνασκάπτ(ων)
b_2802960295,2.XER093,Xer_007_395r,1,ἀνακομηδῆ
b_7032836325,1.Zavorda,zavorda_8098_65r,41,διάνιζε
b_7032836325,1.Zavorda,zavorda_8103_69r,31,θαιρὸς
b_5553899179,3.EBE1082,EBE1082_068_49r,9,διοπτήρ
b_7032836325,1.Zavorda,zavorda_8108_73v,30,πεπρ(ω)(μένη)
b_7032836325,1.Zavorda,zavorda_8105_70v,162,κλίνει
b_5553899179,3.EBE1082,EBE1082_049_30r,23,αὐτήμαρ
b_2802960295,2.XER093,Xer_033_446v,1,ἐφηνούμ(ενος)
b_2802960295,2.XER093,Xer_063_507r,5,πόῤῥω
b_2802960295,2.XER093,Xer_073_527r,13,τάρβος
b_7032836325,1.Zavorda,zavorda_8104_69v,146,ἴτ(ης)
b_7032836325,1.Zavorda,zavorda_8099_66r,124,ἔλαστρ(ον)
b_7032836325,1.Zavorda,zavorda_8110_74v,118,τανταλ<ά>ττει
b_2802960295,2.XER093,Xer_032_444v,23,εὐσθενὴς
b_5553899179,3.EBE1082,EBE1082_050_30v,7,αὐτοκαύδαλος
b_5553899179,3.EBE1082,EBE1082_070_50v,25,δραχμαὶ ἑκατὸν
b_2802960295,2.XER093,Xer_026_432v,31,ἔνερθεν
b_7032836325,1.Zavorda,zavorda_8091_57v,7,ἀγύρτ(ης)
b_5553899179,3.EBE1082,EBE1082_068_48v,18,δικασπόλος
b_7032836325,1.Zavorda,zavorda_8091_58r,25,ἀείρ(ας)
b_2802960295,2.XER093,Xer_064_509r,15,προσεδρία τοῦ καλοῦ
b_2802960295,2.XER093,Xer_066_512v,19,πυροῦμαι
b_7032836325,1.Zavorda,zavorda_8104_70r,160,κατεστόρησε
b_2802960295,2.XER093,Xer_035_450v,27,ἡπιόνες
b_7032836325,1.Zavorda,zavorda_8110_75r,20,ὑπομνηματιεῖσθαι
b_7032836325,1.Zavorda,zavorda_8098_64v,136,διαύλ(ους)
b_2802960295,2.XER093,Xer_011_403r,3,ἀποστηγοῦντες
b_2802960295,2.XER093,Xer_078_537r,25,ὑποκήσετ(αι)
b_7032836325,1.Zavorda,zavorda_8092_59r,122,ἀλλόθρω(ος)
b_2802960295,2.XER093,Xer_022_424v,16,δυσσώνυμος
b_2802960295,2.XER093,Xer_047_474v,10,λικμύζει
b_2802960295,2.XER093,Xer_074_528v,24,τέτρηται
b_2802960295,2.XER093,Xer_030_440v,9,ἐρανίζων
b_2802960295,2.XER093,Xer_026_433r,3,ἐνθάπτει
b_7032836325,1.Zavorda,zavorda_8099_65v,48,ἔγγι(ον)
b_7032836325,1.Zavorda,zavorda_8095_61v,74,ἀπαίσι(ον)
b_5553899179,3.EBE1082,EBE1082_062_42v,1,γρύξαι
b_7032836325,1.Zavorda,zavorda_8106_71v,100,λυμετ(ὼν)
b_7032836325,1.Zavorda,zavorda_8094_61r,72,ἀνῆκα
b_7032836325,1.Zavorda,zavorda_8104_70r,39,κατερυνη(μένοις)
b_7032836325,1.Zavorda,zavorda_8091_57v,114,ἀδήλως
b_2802960295,2.XER093,Xer_080_541r,21,φιλοφρονούμ(ενον)
b_7032836325,1.Zavorda,zavorda_8102_67v,75,ἐπικ<η>ήρ(ω)
b_7032836325,1.Zavorda,zavorda_8092_59r,13,ἀκροσφαλλ(οῖς)
b_2802960295,2.XER093,Xer_024_429r,1,ἐλιπαρεῖ
b_7032836325,1.Zavorda,zavorda_8106_71v,72,λιγυρ(ὸν)
b_5553899179,3.EBE1082,EBE1082_065_46r,26,διάδημα
b_7032836325,1.Zavorda,zavorda_8102_68r,124,ἐύων(ον)
b_7032836325,1.Zavorda,zavorda_8096_62v,60,ἀσχάλων
b_7032836325,1.Zavorda,zavorda_8102_68r,42,ἔσθ<¨>ότε
b_2802960295,2.XER093,Xer_032_445r,12,ἔφασαν
b_7032836325,1.Zavorda,zavorda_8092_59r,105,ἁλοῖεν
b_7032836325,1.Zavorda,zavorda_8099_65v,23,ἐάφθη
b_5553899179,3.EBE1082,EBE1082_052_33r,24,βάκυλος
b_2802960295,2.XER093,Xer_067_514v,11,ῥεῖθρον
b_7032836325,1.Zavorda,zavorda_8102_68r,57,ἑταῖρ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,6,ἀντιφέροντ(ες)
b_5553899179,3.EBE1082,EBE1082_055_35v,13,βίος
b_2802960295,2.XER093,Xer_049_478v,9,μεγαλουργείας
b_2802960295,2.XER093,Xer_017_414v,19,γηραλαιὸν
b_7032836325,1.Zavorda,zavorda_8108_74r,39,ῥεραδιουργήκασι(ν)
b_7032836325,1.Zavorda,zavorda_8094_61r,83,ἀνδριείκελ(ος)
b_7032836325,1.Zavorda,zavorda_8105_71r,5,κνίσσ<α>
b_7032836325,1.Zavorda,zavorda_8098_65r,58,διατμῆξ<αι>
b_7032836325,1.Zavorda,zavorda_8105_70v,116,κῆδ(ος)
b_7032836325,1.Zavorda,zavorda_8107_73r,142,παλίμβαλ(ης)
b_2802960295,2.XER093,Xer_022_424v,9,δυσμενῆς
b_7032836325,1.Zavorda,zavorda_8097_63v,11,βάπταν
b_7032836325,1.Zavorda,zavorda_8090_57r,125,ἀγορῆται
b_7032836325,1.Zavorda,zavorda_8107_73r,123,πλαινοδί<α>
b_7032836325,1.Zavorda,zavorda_8105_70v,68,κευθμ(ῶ)να
b_2802960295,2.XER093,Xer_038_457r,30,ἱμαντες
b_7032836325,1.Zavorda,zavorda_8105_70v,67,κελ<α>δ(οῦ)σ(ιν)
b_2802960295,2.XER093,Xer_004_388v,16,ἀκλόνητον
b_7032836325,1.Zavorda,zavorda_8092_58v,62,ἀιπολί(ου)
b_2802960295,2.XER093,Xer_014_409r,8,ἀφύκτοις
b_2802960295,2.XER093,Xer_059_499r,23,παραιτοῦμαι
b_7032836325,1.Zavorda,zavorda_8107_72v,75,ὀιακ(εῖς)
b_7032836325,1.Zavorda,zavorda_8095_62r,94,ἀρδεία
b_2802960295,2.XER093,Xer_042_464v,11,κατερεύγεσθαι
b_2802960295,2.XER093,Xer_068_517r,6,σέλας
b_7032836325,1.Zavorda,zavorda_8105_70v,80,κέλυφ(ος)
b_7032836325,1.Zavorda,zavorda_8099_66r,46,ἐκφῦναι
b_2802960295,2.XER093,Xer_056_493r,5,ὅλεθρος
b_7032836325,1.Zavorda,zavorda_8104_69v,117,ἰσόρροπ(ον)
b_2802960295,2.XER093,Xer_059_498v,24,πάναγνον
b_5553899179,3.EBE1082,EBE1082_053_34r,9,βαρυκάρδιος
b_2802960295,2.XER093,Xer_064_508v,13,προϊὸν
b_7032836325,1.Zavorda,zavorda_8093_59v,68,ἀλληγορ(οῦν)τα
b_5553899179,3.EBE1082,EBE1082_058_38v,9,γάδειρα
b_2802960295,2.XER093,Xer_081_543r,10,φύσις
b_2802960295,2.XER093,Xer_070_520v,4,σπῶσαι
b_7032836325,1.Zavorda,zavorda_8098_64v,113,διετήσατο
b_2802960295,2.XER093,Xer_012_405r,1,ἀσήμαντρον
b_2802960295,2.XER093,Xer_043_467r,3,κήδεται
b_7032836325,1.Zavorda,zavorda_8107_73r,143,παρεβάθη
b_7032836325,1.Zavorda,zavorda_8101_67r,130,ἐπέγρετο
b_2802960295,2.XER093,Xer_082_544v,24,χρανθῆναι
b_7032836325,1.Zavorda,zavorda_8105_70v,44,κεδν(ὸς)
b_7032836325,1.Zavorda,zavorda_8094_60v,89,ἀνάτλα<ν>τοι
b_2802960295,2.XER093,Xer_026_433r,22,ἐντυχία
b_7032836325,1.Zavorda,zavorda_8105_71r,157,κωκύουσι(ν)
b_2802960295,2.XER093,Xer_030_440v,2,ἐππτρύνει
b_2802960295,2.XER093,Xer_026_433r,6,ἐνθουσιόν(τες)
b_2802960295,2.XER093,Xer_007_394v,14,ἀναβολὰς
b_2802960295,2.XER093,Xer_063_507r,9,πότερον
b_2802960295,2.XER093,Xer_020_420v,11,διάθρυπτε
b_2802960295,2.XER093,Xer_024_428v,3,εἰσι
b_7032836325,1.Zavorda,zavorda_8107_72v,99,ὀῖμ<α>
b_7032836325,1.Zavorda,zavorda_8105_70v,130,κλῶσμ<α>
b_7032836325,1.Zavorda,zavorda_8093_60r,131,ἀναφανδ(ὸν)
b_2802960295,2.XER093,Xer_017_414v,17,γηθῆναι
b_2802960295,2.XER093,Xer_023_426v,7,εἰδείης
b_7032836325,1.Zavorda,zavorda_8105_70v,83,κεχυ(μένον)
b_2802960295,2.XER093,Xer_017_415r,23,γωερῶς
b_7032836325,1.Zavorda,zavorda_8096_62v,17,ἄρδην
b_5553899179,3.EBE1082,EBE1082_069_49v,4,διώκησε
b_7032836325,1.Zavorda,zavorda_8091_58r,74,ἀθεσί(αν)
b_7032836325,1.Zavorda,zavorda_8097_64r,57,γνάπια
b_7032836325,1.Zavorda,zavorda_8107_73r,88,πατάσσ<ττ>ει
b_7032836325,1.Zavorda,zavorda_8093_60r,92,ἀμαλλοδέται
b_7032836325,1.Zavorda,zavorda_8099_66r,24,ἐκόπασ(εν)
b_2802960295,2.XER093,Xer_037_454v,25,θογοκοὺς
b_2802960295,2.XER093,Xer_075_530v,24,τμᾶται
b_2802960295,2.XER093,Xer_031_443r,9,εὐλόγησεν
b_2802960295,2.XER093,Xer_041_462v,2,"κατα
ἀναλογί(αν)"
b_7032836325,1.Zavorda,zavorda_8103_68v,75,ζακότ(ους)
b_7032836325,1.Zavorda,zavorda_8104_69v,83,ἱμᾶσαι
b_7032836325,1.Zavorda,zavorda_8103_69r,48,θεόφιν
b_7032836325,1.Zavorda,zavorda_8098_64v,96,δίαυλ(ος)
b_7032836325,1.Zavorda,zavorda_8107_72v,173,ὀρ<΄>εστέρ(ους)
b_2802960295,2.XER093,Xer_073_527r,14,ταῤῥωθεὶς
b_7032836325,1.Zavorda,zavorda_8103_68v,113,ἦμαρ
b_7032836325,1.Zavorda,zavorda_8101_66v,21,ἐμβατεύσ(ας)
b_7032836325,1.Zavorda,zavorda_8098_64v,110,διαρκ(ῶς)
b_7032836325,1.Zavorda,zavorda_8096_63r,93,ἄφιξ(ιν)
b_7032836325,1.Zavorda,zavorda_8096_62v,130,ἀτρέκ(ει)α
b_2802960295,2.XER093,Xer_078_536v,12,ὑπερῶα
b_2802960295,2.XER093,Xer_075_530v,25,τμητὸν
b_7032836325,1.Zavorda,zavorda_8097_63v,139,γαστρίζεσθαι
b_7032836325,1.Zavorda,zavorda_8090_57r,127,ἀγνὸς
b_7032836325,1.Zavorda,zavorda_8108_73v,41,πεπαρ(μένος)
b_2802960295,2.XER093,Xer_036_453r,25,θεοστηβοὺς
b_7032836325,1.Zavorda,zavorda_8092_59r,129,ἀλυσκάζω
b_7032836325,1.Zavorda,zavorda_8103_69r,43,θέσφατ(ον)
b_7032836325,1.Zavorda,zavorda_8092_59r,71,ἀλαπαδν(ὸς)
b_5553899179,3.EBE1082,EBE1082_068_49r,8,διοπετές
b_7032836325,1.Zavorda,zavorda_8099_66r,85,ἔκυκα
b_5553899179,3.EBE1082,EBE1082_067_48r,27,διεὐκρινήσ(ας)
b_2802960295,2.XER093,Xer_015_411r,15,βόρθος
b_2802960295,2.XER093,Xer_059_499r,7,πανοικεῖ
b_5553899179,3.EBE1082,EBE1082_056_37r,12,βραδύς
b_5553899179,3.EBE1082,EBE1082_054_34v,10,βαυΐζει
b_7032836325,1.Zavorda,zavorda_8104_70r,116,κα(τα)φ(ω)ράσ<αι>
b_7032836325,1.Zavorda,zavorda_8097_63v,102,βροτ(ὸς)
b_7032836325,1.Zavorda,zavorda_8110_75r,2,ὑπωπιασθ(εὶς)
b_2802960295,2.XER093,Xer_025_430v,20,ἐμειώθη
b_7032836325,1.Zavorda,zavorda_8106_71v,124,μαλ<α>κί<α>
b_2802960295,2.XER093,Xer_063_507r,24,προάγειν
b_2802960295,2.XER093,Xer_076_532v,16,τράπομαι
b_7032836325,1.Zavorda,zavorda_8096_62v,83,ἄστησ(ον)
b_2802960295,2.XER093,Xer_057_495r,15,ὁπάζει
b_2802960295,2.XER093,Xer_080_540v,14,φάσεως
b_2802960295,2.XER093,Xer_034_449r,30,ἡμίβετο
b_2802960295,2.XER093,Xer_028_437r,8,ἐπεριδόμ(ενος)
b_2802960295,2.XER093,Xer_025_431r,12,ἐμφαίνει
b_2802960295,2.XER093,Xer_026_432v,17,ἐνὸν
b_2802960295,2.XER093,Xer_045_471r,16,κοκυτὸς
b_2802960295,2.XER093,Xer_038_456v,24,ιἑρία
b_7032836325,1.Zavorda,zavorda_8102_68r,31,ἕστοτο
b_2802960295,2.XER093,Xer_010_401r,13,ἀπέχθεια
b_7032836325,1.Zavorda,zavorda_8092_59r,60,ἀκρέμον(ες)
b_2802960295,2.XER093,Xer_057_495r,8,ὁνικὸς
b_7032836325,1.Zavorda,zavorda_8106_72r,109,νασμ(ῶν)
b_7032836325,1.Zavorda,zavorda_8097_63v,122,βραβεῖ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,64,ἀνίσχουσ<α>
b_2802960295,2.XER093,Xer_067_514v,18,ῥητρεύειν
b_2802960295,2.XER093,Xer_064_509r,2,προμηθία
b_5553899179,3.EBE1082,EBE1082_064_44v,22,δεινάζειν
b_7032836325,1.Zavorda,zavorda_8096_63r,107,ἀχθηδονεῖται
b_2802960295,2.XER093,Xer_060_501r,11,παρεῖται
b_7032836325,1.Zavorda,zavorda_8105_71r,127,κυδιάνειρ<α>
b_7032836325,1.Zavorda,zavorda_8093_60r,21,ἀμφιτρί(ων)
b_2802960295,2.XER093,Xer_065_511r,21,προῦπτον
b_7032836325,1.Zavorda,zavorda_8108_74r,141,σταγόν(ες)
b_7032836325,1.Zavorda,zavorda_8101_67r,44,ἐξομοῦμ<αι>
b_2802960295,2.XER093,Xer_013_406v,15,ἄπρακτος
b_7032836325,1.Zavorda,zavorda_8092_59r,109,ἀλγε(ῶν)
b_7032836325,1.Zavorda,zavorda_8097_64r,38,γεννικ(ῶς)
b_2802960295,2.XER093,Xer_076_532v,1,τολμηρ(ὸν)
b_7032836325,1.Zavorda,zavorda_8103_68v,21,ἐφίεντ<αι>
b_7032836325,1.Zavorda,zavorda_8106_71v,16,λέπαδν<α>
b_7032836325,1.Zavorda,zavorda_8106_72r,158,νηδύϊ
b_7032836325,1.Zavorda,zavorda_8098_64v,49,δηώσαν(τες)
b_7032836325,1.Zavorda,zavorda_8105_71r,19,κοί(ας)
b_2802960295,2.XER093,Xer_002_385r,26,ἀεικαῖς
b_7032836325,1.Zavorda,zavorda_8105_71r,103,κύκλ(ω)π(ες)
b_7032836325,1.Zavorda,zavorda_8097_64r,142,δέλτ(ος)
b_7032836325,1.Zavorda,zavorda_8106_72r,70,μυχέτατ(ον)
b_7032836325,1.Zavorda,zavorda_8107_73r,83,παρη[[΄]](μένος)
b_7032836325,1.Zavorda,zavorda_8091_58r,27,ἀέξ(ων)
b_7032836325,1.Zavorda,zavorda_8097_64r,65,γλίσχρ(ος)
b_2802960295,2.XER093,Xer_025_430v,29,ἐμμελῶς
b_2802960295,2.XER093,Xer_005_391r,4,ἀλογίστου
b_7032836325,1.Zavorda,zavorda_8102_68r,64,ἔτειρ(εν)
b_2802960295,2.XER093,Xer_018_417r,9,δεξιὼς
b_7032836325,1.Zavorda,zavorda_8101_67r,72,ἐπιεικ(ὲς)
b_7032836325,1.Zavorda,zavorda_8093_60r,34,ἀμύθ(ων)
b_5553899179,3.EBE1082,EBE1082_062_42v,10,γρύτες
b_2802960295,2.XER093,Xer_080_541r,27,φοίβος
b_2802960295,2.XER093,Xer_003_387r,27,αἴτιος
b_7032836325,1.Zavorda,zavorda_8101_66v,107,ἐνίκασθαι
b_2802960295,2.XER093,Xer_057_495r,19,ὁπῆ
b_7032836325,1.Zavorda,zavorda_8096_62v,54,ἆσσον
b_7032836325,1.Zavorda,zavorda_8101_66v,51,ἔντευξ(ις)
b_7032836325,1.Zavorda,zavorda_8101_66v,74,ἔνειμ(εν)
b_2802960295,2.XER093,Xer_008_397r,17,ἀνακεισόμεθα
b_7032836325,1.Zavorda,zavorda_8103_68v,120,ἡνί(αις)
