BookID,BookName,PageName,IDAnnot,LemmaTranscription,DefinitionTranscription
b_7032836325,1.Zavorda,zavorda_8094_60v,110,ἀνενέαζ(εν),ἤκμασ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,111,ἀντέκτισ(ιν),ἀνταπόδοσ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_60v,112,ἀνίστη,ἤγειρ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,113,ἀν<τι>τισα[[΄]]σθαι,ἀνταποδόσ<αι>
b_7032836325,1.Zavorda,zavorda_8094_60v,114,ἀναζωπυρίθησ(αν),ἀνεγεννήθησ(αν)
b_7032836325,1.Zavorda,zavorda_8094_60v,115,ἀντερεῖ,ἀντιλέγει
b_7032836325,1.Zavorda,zavorda_8094_60v,116,ἀντόμαι σε,(παρα)καλ(ῶ) σε
b_7032836325,1.Zavorda,zavorda_8094_60v,117,ἀνεπιστάτευτ(ον),ἀφύλακτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,118,ἀντραννύχη,τόπ(ος) · σπήλαι(ον) σκοτώδ<ες>
b_7032836325,1.Zavorda,zavorda_8094_60v,119,ἀντϊπαρεξάγει,ἀντιτάττει
b_7032836325,1.Zavorda,zavorda_8094_60v,12,ἀνακ(ῶς),βασιλικ(ῶς)
b_7032836325,1.Zavorda,zavorda_8094_60v,120,ἀνέρεζα,ἔπραξα
b_7032836325,1.Zavorda,zavorda_8094_60v,121,άνίαι,<’>ασθένειαι
b_7032836325,1.Zavorda,zavorda_8094_60v,122,ἀνει(με<΄>ναι),(παρα)λελυ(μέναι)
b_7032836325,1.Zavorda,zavorda_8094_60v,123,ἀνείψατο,προσήφερ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,124,ἀνη(μένον),"ἄνετον
καθόλ(ου)"
b_7032836325,1.Zavorda,zavorda_8094_60v,125,ἀνάκτορ(ον),ἱερ(ὸν)
b_7032836325,1.Zavorda,zavorda_8094_60v,126,ἀνεσκολοπίσθη,ἐσταυρώθη
b_7032836325,1.Zavorda,zavorda_8094_60v,127,ἀνεγνάμφθη,ἀνεκάμφθη
b_7032836325,1.Zavorda,zavorda_8094_60v,128,ἀνακρούσασθαι,ἀνακινῆσ<αι>
b_7032836325,1.Zavorda,zavorda_8094_60v,13,ἀναδύναι,ἀναχωρῆσ<αι>
b_7032836325,1.Zavorda,zavorda_8094_60v,14,ἀντιώντων,υπαντ(ῶν)τ(ων)
b_7032836325,1.Zavorda,zavorda_8094_60v,15,ἀνάλεξαι,συλλέξαι
b_7032836325,1.Zavorda,zavorda_8094_60v,16,αντώ(μεναι),προυπαντῶσαι
b_7032836325,1.Zavorda,zavorda_8094_60v,17,ἀνίωχμ(ον),κατὰ ταραχήν
b_7032836325,1.Zavorda,zavorda_8094_60v,18,ἀντίλυτρ(ον),ἀντίδο<τ(ον)>
b_7032836325,1.Zavorda,zavorda_8094_60v,19,ἀμποχάζοντο,ἀνεχώρουν
b_7032836325,1.Zavorda,zavorda_8094_60v,2,ἀνέρπυ,ἀνέρχεται
b_7032836325,1.Zavorda,zavorda_8094_60v,20,ἀναφοιτῆσαι,ἀνελθ(εῖν)
b_7032836325,1.Zavorda,zavorda_8094_60v,21,ἀνασχασ<ά>(μεναι),"ἀνα
χωρήσασ<αι> · (καὶ) κωλύσασ<αι>"
b_7032836325,1.Zavorda,zavorda_8094_60v,22,ἀνεπιλήπτ(ως),ἀτιμωρήτ(ως)
b_7032836325,1.Zavorda,zavorda_8094_60v,23,ἀντέκτισ(ιν),"ἀντα
πόδοσ(ιν)"
b_7032836325,1.Zavorda,zavorda_8094_60v,24,ἀνθηρη(μένους),ἀντιλαμβανομέν(ους)
b_7032836325,1.Zavorda,zavorda_8094_60v,25,ἀναιμὶξ,μεμιγ(μένος)
b_7032836325,1.Zavorda,zavorda_8094_60v,26,ἀνῶ,ἀφῶ
b_7032836325,1.Zavorda,zavorda_8094_60v,27,ἀμοιμώξ(ας),ὀλολύξ(ας)
b_7032836325,1.Zavorda,zavorda_8094_60v,28,ἀναδύεσθαι,ἀναβἀλεσθαι
b_7032836325,1.Zavorda,zavorda_8094_60v,29,ἀναματτό(μενον),ἀποτυπού(μενον)
b_7032836325,1.Zavorda,zavorda_8094_60v,3,ἄντ(ην),ἐναντί(ας)
b_7032836325,1.Zavorda,zavorda_8094_60v,30,ἀναφῆναι,ἀναφανῆναι
b_7032836325,1.Zavorda,zavorda_8094_60v,31,ἀνειμένο(ν),ἐξηρτη(μένον)
b_7032836325,1.Zavorda,zavorda_8094_60v,32,ἀν(έν)τ(ας),ἀφέντ(ας)
b_7032836325,1.Zavorda,zavorda_8094_60v,33,ἀνεχαίτισ(εν),ἀνέκρουσ(εν) ἀνέκοψ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,34,ἀνάρτησ(ον),κρέμασ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,35,ἀνίσχει,ἀνατέλλει
b_7032836325,1.Zavorda,zavorda_8094_60v,36,ἀνάλυσ(ις),ἀνακομϊ[[η]]δὴ · ἀναγωγή
b_7032836325,1.Zavorda,zavorda_8094_60v,37,ἀνεξελέγκτ(ως),ἀδοκίμ(ως)
b_7032836325,1.Zavorda,zavorda_8094_60v,38,ἀνάτλ(ας),ἀνυπομόνητ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,39,ἀνδρῶν(ας),οἶκ(ος) ἔνθ<α> ἄνδρ(ες) πρ(οσ)μεν(ου)σ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_60v,4,ἀνοσιουργία,ἄδικ(ος) ἐργασί<α>
b_7032836325,1.Zavorda,zavorda_8094_60v,40,ἀνῆλ(εν),ἐφόνευσεν · κ<α>τέκοψ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,41,ἄν(ες),ἄφ(ες)
b_7032836325,1.Zavorda,zavorda_8094_60v,42,ἀνέκαθ(εν),μακρόθ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,43,ἀπαρχ(ῆς),ἐκ πολλοῦ
b_7032836325,1.Zavorda,zavorda_8094_60v,44,ἀνάβαλ(ος),ἄφρ(ων)
b_7032836325,1.Zavorda,zavorda_8094_60v,45,ἀνεκαλαμήσατο,ἀνεθέρισ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,46,ἀνε[[΄]]λεύθερ(ον),τὸ ἐκτ(ὸς) ἀληθεί(ας)
b_7032836325,1.Zavorda,zavorda_8094_60v,47,ἀναίσιμου,τρώγοντ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,48,ἀνδράγχος,ὁ τοὺς ἄνδρ(ας) πνίγ(ων)
b_7032836325,1.Zavorda,zavorda_8094_60v,49,ἀνδρ(ά)ποδ(ες),οἱ δοῦλοι
b_7032836325,1.Zavorda,zavorda_8094_60v,5,ἀνήρχθη,ἀνεστάλη
b_7032836325,1.Zavorda,zavorda_8094_60v,50,ἀνδρομάι(ου),ἀνθρ(ω)πίν(ου)
b_7032836325,1.Zavorda,zavorda_8094_60v,51,ἀνδριφόντ(ης),ἀνδροφόν(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,52,ἀνδρ(εί)(ων),γενναι(ων)
b_7032836325,1.Zavorda,zavorda_8094_60v,53,ἄναρθρ(α),"ἀτύπωτα · (καὶ) μὴ ῥηθέν(τα)
καλ(ῶς)"
b_7032836325,1.Zavorda,zavorda_8094_60v,54,ἀναπηγάζει,ἀναδίδει
b_7032836325,1.Zavorda,zavorda_8094_60v,55,ἀνέδ(ην),ἀθρό(ως) τρώγ(ων)
b_7032836325,1.Zavorda,zavorda_8094_60v,56,ἀνασκαλεύ(ων),ἀνακιν(ῶν)
b_7032836325,1.Zavorda,zavorda_8094_60v,57,ἀνασκάπτ(ων),ἀνακιν(ῶν)
b_7032836325,1.Zavorda,zavorda_8094_60v,58,ἀνῆκα,ἀπέλυσ<α> · ἀφῆκα
b_7032836325,1.Zavorda,zavorda_8094_60v,59,ἀνταγώνι[[ι]]στ(ον),ἀνίκη<τ(ον)>
b_7032836325,1.Zavorda,zavorda_8094_60v,6,ἀντιφέροντ(ες),ἐναντιού(μενοι)
b_7032836325,1.Zavorda,zavorda_8094_60v,60,ἀναψυχὴ,ἀνάπαυσ(ις)
b_7032836325,1.Zavorda,zavorda_8094_60v,61,ἀνάλωμ<α>,"ὕψω<μα>
στήριγμα"
b_7032836325,1.Zavorda,zavorda_8094_60v,62,ἀνατάξασθαι,συγγρ(ά)ψασθαι
b_7032836325,1.Zavorda,zavorda_8094_60v,63,ἄνανδρ(ον),ἀσθεν(ές)
b_7032836325,1.Zavorda,zavorda_8094_60v,64,ἀνίσχουσ<α>,ἀνατέλλ(ου)σ<α>
b_7032836325,1.Zavorda,zavorda_8094_60v,65,ἀνεπίφθον(ον),τὸ μὴ φθονού(μενον)
b_7032836325,1.Zavorda,zavorda_8094_60v,66,ἀνεζεύγνυ(ον),ὤδευ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,67,ἀνελῶ,φονεύσω
b_7032836325,1.Zavorda,zavorda_8094_60v,68,ἀνείρετο,ἠρώτα
b_7032836325,1.Zavorda,zavorda_8094_60v,69,ἀνάπτ(ειν),ἀνατιθέναι
b_7032836325,1.Zavorda,zavorda_8094_60v,7,ἀνιέρους,βεβήλ(ους)
b_7032836325,1.Zavorda,zavorda_8094_60v,70,ἀνήκεστα,ἀνίατ<α>
b_7032836325,1.Zavorda,zavorda_8094_60v,71,ἀνέστιοι,"οἱ μὴ ἔχον(τες)
οἰκ(ους)"
b_7032836325,1.Zavorda,zavorda_8094_60v,72,ἀντρ(ώ)δη,σπηλαιώδη
b_7032836325,1.Zavorda,zavorda_8094_60v,73,ἄναπτ(ος),ποταμ(ὸς) ποτὲ μὴ φρϊ[[υ]]ττό(μενος)
b_7032836325,1.Zavorda,zavorda_8094_60v,74,ἀν<α>κωχὴ,ἀνάπαυσ(ις)
b_7032836325,1.Zavorda,zavorda_8094_60v,75,ἀναμυούσ(ας),ἀν(α)βλεπ(ού)σ(ας)
b_7032836325,1.Zavorda,zavorda_8094_60v,76,ἀνάματται,φύρασ<αι> · ἢ ζύμωσαι
b_7032836325,1.Zavorda,zavorda_8094_60v,77,ἀνταναιρέθη,ἠφανίσθη
b_7032836325,1.Zavorda,zavorda_8094_60v,78,ἀν<ε>αδέκτ(ω),ἀνεδείχθη
b_7032836325,1.Zavorda,zavorda_8094_60v,79,ἀνυπαίτι(ος),ἀναίτι(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,8,ἀνέφικτ(ον),ἀ(κατά)ληπτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,80,ἀνθοσμί(αν),οἶν(ον) εὔοσμ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,81,ἄντικρυς,κα<τέν(αν)ντι>
b_7032836325,1.Zavorda,zavorda_8094_60v,82,ἀναδού(μενοι),ἀναδεδε(μένοι)
b_7032836325,1.Zavorda,zavorda_8094_60v,83,ἀνίατ(ον),ἀθεράπευτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,84,ἀνάυδ(ως),ἀφών(ως)
b_7032836325,1.Zavorda,zavorda_8094_60v,85,ἀνίησ(ιν),ἄφεσ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_60v,86,ἀνεμέσιτ(ον),ἄμεμπτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,87,ἀνεμεσίτως,ἀμέμπτ(ως)
b_7032836325,1.Zavorda,zavorda_8094_60v,88,ἀνασφ(εῖ)λαι,ὑγιάναι
b_7032836325,1.Zavorda,zavorda_8094_60v,89,ἀνάτλα<ν>τοι,ἀνυπομόνητοι
b_7032836325,1.Zavorda,zavorda_8094_60v,9,ἄνωθ(εν),μακρόθ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,90,ἀνέτρ(α)πτο,ἀνατροπ(ὴν) ἔπαθ(εν)
b_7032836325,1.Zavorda,zavorda_8094_60v,91,ἄνεισ(ιν),ἀνέρχεται
b_7032836325,1.Zavorda,zavorda_8094_60v,92,ἄντρ(ον),σπήλαι(ον)
b_7032836325,1.Zavorda,zavorda_8094_60v,93,ἂν τρέ(ας),ἂν φοβηθῆς
b_7032836325,1.Zavorda,zavorda_8094_60v,94,ἀναδαμάσεαι,ἀναμερίσασθαι
b_7032836325,1.Zavorda,zavorda_8094_60v,95,ἀναστ<οι>χειου(μένοις),ἀναπλαττο(μένοις)
b_7032836325,1.Zavorda,zavorda_8094_60v,96,ἀνασκευάσο(μεν),ἀναπλάσο(μεν)
b_7032836325,1.Zavorda,zavorda_8094_60v,97,ἀνθεμώδη,τὰ ἄνθ(ος) ἔχον(τα)
b_7032836325,1.Zavorda,zavorda_8094_60v,98,ἀνάμισθ(ος),ἄμισθ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,99,ἀνύπυστα,"ἀνήκοα ·
(καὶ) ἀφόρητα"
b_7032836325,1.Zavorda,zavorda_8094_61r,1,ἀναου[[΄]]λαμι(ο<ˋ>ν),ἀντεπιφέρει
b_7032836325,1.Zavorda,zavorda_8094_61r,10,ἀνεκήκι(εν),ἀνεδίδοτο
b_7032836325,1.Zavorda,zavorda_8094_61r,100,ἀναδράσ<αι>,ἀναπράξαι
b_7032836325,1.Zavorda,zavorda_8094_61r,101,ἀνάξασθαι,βεβασιλευμέν(ως)
b_7032836325,1.Zavorda,zavorda_8094_61r,102,ἀνίαι,λύπαι
b_7032836325,1.Zavorda,zavorda_8094_61r,103,ἀνημ(μένος),ὁ ἀν(α)πτό(μενος)
b_7032836325,1.Zavorda,zavorda_8094_61r,104,ἀνει(μένος),ὁ ἐκλελυ(μένος)
b_7032836325,1.Zavorda,zavorda_8094_61r,105,ἀνιεῖς,ἀφεῖς
b_7032836325,1.Zavorda,zavorda_8094_61r,106,ἀνέχων,ἀνακρού(ων)
b_7032836325,1.Zavorda,zavorda_8094_61r,107,ἀνασχ(ὼν),ἐμακροθύμησ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,108,ἀντιπαθῆ,τὰ ἐναντί<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,109,ἀνήνυτ(ον),ἀνωφελ(ές)
b_7032836325,1.Zavorda,zavorda_8094_61r,11,ἀντολὴ,ἀνατολή
b_7032836325,1.Zavorda,zavorda_8094_61r,110,ἀναπόδραστ(ον),τὸ ἄπρακτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,111,ἀνέγρητον,ἀνέγερτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,112,ἀνέδην,φανερ(ῶς)
b_7032836325,1.Zavorda,zavorda_8094_61r,113,ἀνέκαθ(εν),"ἄνω<θ(εν)> ·
ἢ προτούτ(ου) · ἠ ἐξαρχ(ῆς) ἢ μακρό<θ(εν)>"
b_7032836325,1.Zavorda,zavorda_8094_61r,114,ἀνειλ(οῦν)το,συνεστέλλοντο
b_7032836325,1.Zavorda,zavorda_8094_61r,115,ἀντί(ον),"τ(ὸν) κανόν<α> νόησ(ον) τ(οῦ)
ζυγοῦ · ἢ ἐριδί(ας) φανερ(ῶς) ἀντί(ον)"
b_7032836325,1.Zavorda,zavorda_8094_61r,116,ἀναρριπισθ(έ)τ(α),σεισθ(έν)τα · κινηθέν(τα)
b_7032836325,1.Zavorda,zavorda_8094_61r,117,ἄξαντ(ες),κλάσαντ(ες)
b_7032836325,1.Zavorda,zavorda_8094_61r,118,ἀξιῶ,λιτάζω
b_7032836325,1.Zavorda,zavorda_8094_61r,119,ἀξιό[[ξ]]χρε(ος),ἀξιόπιστ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,12,ἀντίρρησ(ις),ἀντιλο<γία>
b_7032836325,1.Zavorda,zavorda_8094_61r,120,ἀξιάγαστ(ον),θαυμαστόν
b_7032836325,1.Zavorda,zavorda_8094_61r,121,ἀξιέραστ(ος),"ἀξίως
ἀγαπώ(μενος)"
b_7032836325,1.Zavorda,zavorda_8094_61r,122,ἀξεμέναι,προσελθοῦσαι
b_7032836325,1.Zavorda,zavorda_8094_61r,123,ἄξονα,ξύλ(ον) τ(ῶν) τροχ(ῶν) ἀδράκτι(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,124,ἄξεται,ἄγετ<αι>
b_7032836325,1.Zavorda,zavorda_8094_61r,125,ἀξύλω,ἐπίρρ(ημα) · (ἀντὶ) τ(οῦ) πολυξύλ(ω)
b_7032836325,1.Zavorda,zavorda_8094_61r,126,ἄξαν(τες),κλ<ά>σαν(τες)
b_7032836325,1.Zavorda,zavorda_8094_61r,127,ἀορίστ(ως),ἀπολύτ(ως)
b_7032836325,1.Zavorda,zavorda_8094_61r,128,ἀοίδιμ(ος),(περι)βόητ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,129,ἀόχθι(ον),ποῖ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,13,ἀνθότου,ἀντὶ τινὸς
b_7032836325,1.Zavorda,zavorda_8094_61r,130,ἀορτάνυγγ(ες),ξίφ(ος) ἐκτετα(μένον)
b_7032836325,1.Zavorda,zavorda_8094_61r,131,ἀορὶ,ξίφος · (καὶ) ἄορ · (μένοι)
b_7032836325,1.Zavorda,zavorda_8094_61r,132,ἆ <’>οίδ(ης),ὦ οἶδ(ας)
b_7032836325,1.Zavorda,zavorda_8094_61r,133,ἀοδοπόλ(οις),τ(οῖς) ἐν δάσει οἰκοῦσ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_61r,134,ἀορτήρεσ(ιν),ἀναφωρεῦσ(ιν) · ἤγ(ουν) λώρ(οις) τ(οῦ) ξ ίφ(ους)
b_7032836325,1.Zavorda,zavorda_8094_61r,14,ἀντίγον(ον),ἀκακί(αν)
b_7032836325,1.Zavorda,zavorda_8094_61r,15,ἄνηβ(ος),ἀνήλικ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,16,ἀνήρημαι,πεφόνευμαι
b_7032836325,1.Zavorda,zavorda_8094_61r,17,ἀνήρειτο,ἐφονεύετο
b_7032836325,1.Zavorda,zavorda_8094_61r,18,ἀνθυποφορὰ,ἀνταπόκρισ(ις)
b_7032836325,1.Zavorda,zavorda_8094_61r,19,ἀνιμᾶσθαι,ἀντλ(εῖν) · ἢ (καὶ) πιπίζ(ειν)
b_7032836325,1.Zavorda,zavorda_8094_61r,2,ἀναθΐστια,τὰ ἅρ(μενα)
b_7032836325,1.Zavorda,zavorda_8094_61r,20,ἄνιγρ(ος),κακί<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,21,ἀνιῶμαι,δάκνο(μαι) · λυποῦ(μαι)
b_7032836325,1.Zavorda,zavorda_8094_61r,22,ἀνθέμι(ον),"χρυ<σίον · >
ἔκκυκλ(ον)"
b_7032836325,1.Zavorda,zavorda_8094_61r,23,ἀνούστατ(ος),ἀφρονέστατ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,24,ἀνιεῖς,ἀφιεῖς
b_7032836325,1.Zavorda,zavorda_8094_61r,25,ἄνταγες,καμάραι
b_7032836325,1.Zavorda,zavorda_8094_61r,26,ἀνταν<α>κλ(ά)σ(εις),"φων(ῶν) ἀντηχή(μα)(τα) · καὶ τ(οῦ)
φωτ(ὸς) ἀκτίναι · (καὶ) ὑδάτ(ων) σύστρεμμ<α>"
b_7032836325,1.Zavorda,zavorda_8094_61r,27,ἄνωγ(εν),ἐκέλευ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,28,ἀνίαι,ἀσθένειαι
b_7032836325,1.Zavorda,zavorda_8094_61r,29,ἄνεται,ἀνάκειται
b_7032836325,1.Zavorda,zavorda_8094_61r,3,ἀνέχαζ(εν),ἀνεπόδιζεν
b_7032836325,1.Zavorda,zavorda_8094_61r,30,ἄνε<΄>ρ(ες),ἄνδρ(ες)
b_7032836325,1.Zavorda,zavorda_8094_61r,31,ανέστι(ος),ἄοικ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,32,ἀνακτ(ω)(μένου),ἀναψύχοντ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,33,ἀνείηξ(αν),ἀνώρμησ(αν)
b_7032836325,1.Zavorda,zavorda_8094_61r,34,ἀνηκούστησ(εν),παρήκ(ου)σ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,35,ανει<¨>μί<η>σ(ας),ἀντλήσ(ας)
b_7032836325,1.Zavorda,zavorda_8094_61r,36,ἀνθην(ὸν),βαπτ(ὸν)
b_7032836325,1.Zavorda,zavorda_8094_61r,37,ἀνείργει,κωλύει
b_7032836325,1.Zavorda,zavorda_8094_61r,38,ἀναιμωτὶ,χωρ(ὶς) αἵματ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,39,ἀνισοφυ(ὲς),ἀνόμοι(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,4,ἀνέεργ(εν),ἐκώλυ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,40,ἀντεπεῖ,ἀντεπήρχετο
b_7032836325,1.Zavorda,zavorda_8094_61r,41,ἀνώγμ(ους),ἐπι στοίχ(ων) φυτεί(ας)
b_7032836325,1.Zavorda,zavorda_8094_61r,42,ἀνέβραχ(εν),ἤχησ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,43,,(κατὰ) τὸ ἄθροισμ<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,44,ἀναφήριστ(ον),ἀναμφίβολ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,45,ἀνηκ(ού)στησε,ταχέ(ως) ἤκουσ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,46,ἀναβιώσκεσθ<αι>,ἀναζῆν
b_7032836325,1.Zavorda,zavorda_8094_61r,47,ἀνιερώσαν(τες),ἀναθ(έν)τ(ες)
b_7032836325,1.Zavorda,zavorda_8094_61r,48,ἀνώχθη,(παρα)κέλευ[[΄]]εν
b_7032836325,1.Zavorda,zavorda_8094_61r,49,ανάστατ(ος),ὁ κατεστραμ(μένος)
b_7032836325,1.Zavorda,zavorda_8094_61r,5,ἀνωκισ(μένος),"οικ(ῶ)ν
ἀνωτέρως"
b_7032836325,1.Zavorda,zavorda_8094_61r,50,ἀντοίσω(μεν),φέρωμ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,51,ἀνεζωοποιήθη,διεθερμ(άν)θη
b_7032836325,1.Zavorda,zavorda_8094_61r,52,ἀνέδ(ην),μεταλαβεῖν · ἀφειδ(ῶς) τρώγ(ων) βαλ(ῶν)
b_7032836325,1.Zavorda,zavorda_8094_61r,53,ἀντείχοντο,κατείχοντο
b_7032836325,1.Zavorda,zavorda_8094_61r,54,ἀναινῶ,ἀρνοῦμ<αι>
b_7032836325,1.Zavorda,zavorda_8094_61r,55,ἀνάντη,δύσβα(τα) πλάγια
b_7032836325,1.Zavorda,zavorda_8094_61r,56,ἀντίβι(ον),ἐναντί(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,57,ἀμπάνευθ(εν),"ἄποθ(εν)
(καὶ) χωρ(ίς)"
b_7032836325,1.Zavorda,zavorda_8094_61r,58,ἀνυπόστολ(ος),ἄφοβ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,59,ἀνήνασ(θαι),ἀρνήσασθαι
b_7032836325,1.Zavorda,zavorda_8094_61r,6,ἀνεπίπληκτ(ον),ἄμεμπτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,60,ἀνάρσιοι,ἐχθροὶ πο<λέμιοι>
b_7032836325,1.Zavorda,zavorda_8094_61r,61,ἀνθερεῶν(ος),φάρυγγος γεν(εί)(ου)
b_7032836325,1.Zavorda,zavorda_8094_61r,62,ἀντισχό(μενος),ὁ ἀντιλαμβανό(μενος)
b_7032836325,1.Zavorda,zavorda_8094_61r,63,ἄνευθ(εν),ἄνευ
b_7032836325,1.Zavorda,zavorda_8094_61r,64,ἀνοίνοθ(εν),ἀνήνεγκ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,65,ἀναπότριπτ(ον),ἀνεξάλειπτ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,66,ἀνέσσυτο,ἀνήρχετο
b_7032836325,1.Zavorda,zavorda_8094_61r,67,ἀνακεχυ(μένη),ἄνεσος
b_7032836325,1.Zavorda,zavorda_8094_61r,68,ἀναπεμπαζό(μενοι),ἀριθμούμενοι · ἢ σκωπτό(μενοι)
b_7032836325,1.Zavorda,zavorda_8094_61r,69,ἀνέβραχ(εν),ἤχησ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,7,ἀνίαχ(εν),ἐβόησ(εν)
b_7032836325,1.Zavorda,zavorda_8094_61r,70,ἄνδι[[΄]]χα,διχῶς
b_7032836325,1.Zavorda,zavorda_8094_61r,71,ἀν<α>πτύσσ(ων),σαφηνίζ(ων) · ἢ ἑρμηνεύ(ων)
b_7032836325,1.Zavorda,zavorda_8094_61r,72,ἀνῆκα,ἀφῆκα
b_7032836325,1.Zavorda,zavorda_8094_61r,73,ἀνεκηρύσσετο,διὰ κήρυκ(ος) ἐλέγετο
b_7032836325,1.Zavorda,zavorda_8094_61r,74,ἀνατλάν(τες),ὑπομείναν(τες)
b_7032836325,1.Zavorda,zavorda_8094_61r,75,ἀνεβίω,<’>ανέζησε(ν) | πάλ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_61r,76,ἀναπιμπλᾶσθαι,ἀναπληρώνεσθαι
b_7032836325,1.Zavorda,zavorda_8094_61r,77,ἀνδραποδισμ(ὸς),ἀιχμαλ(ω)σί(α) πᾶσ<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,78,ἀναιμ(ω)τὶ,χωρ(ὶς) αἵματ(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,79,ἀντιβολοῦντ(ες),ἱκέτευον
b_7032836325,1.Zavorda,zavorda_8094_61r,8,άνώγει,παρ(α)κελεύει
b_7032836325,1.Zavorda,zavorda_8094_61r,80,ἀνάχει,ἀναρέει
b_7032836325,1.Zavorda,zavorda_8094_61r,81,ἀναμαξά(μενη),ἀνακιρν(ῶ)σ<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,82,ἀντεβιβασμ(ὸς),ἀντεπεισαγωγή
b_7032836325,1.Zavorda,zavorda_8094_61r,83,ἀνδριείκελ(ος),ὁ ἀνδρὶ ὅμοι(ος)
b_7032836325,1.Zavorda,zavorda_8094_61r,84,ἀναδοῦμαι,φέυγω
b_7032836325,1.Zavorda,zavorda_8094_61r,85,ἀντομματοῖν,ἀντιβλέπ(ειν)
b_7032836325,1.Zavorda,zavorda_8094_61r,86,ἀνεθείη,"κ(ου)φι
σθείη"
b_7032836325,1.Zavorda,zavorda_8094_61r,87,ἀνέπαφ(ον),ἀψηλάφητ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,88,ἀνωμώξε(ν),"[[πάλ(ιν)]]
ἐθρήνησ(εν) · ἀνεστέναξ(εν)"
b_7032836325,1.Zavorda,zavorda_8094_61r,89,ἀνάρρησ(ις),ἀν<α>κήρυξ(ις)
b_7032836325,1.Zavorda,zavorda_8094_61r,9,ἀνίαι,λύπαι
b_7032836325,1.Zavorda,zavorda_8094_61r,90,ἀναμίλλητ(ον),ἀνέριστ(ον)
b_7032836325,1.Zavorda,zavorda_8094_61r,91,ἀναδού(μενος),"στέφαν(ον)
τιθέ(μενος)"
b_7032836325,1.Zavorda,zavorda_8094_61r,92,ἀντυγών χνοὰς,"οἱ τροχοὶ τ(ῶν) ἁμαξ(ῶν) ·
(καὶ) ἅρματ(ος) περιφέρια"
b_7032836325,1.Zavorda,zavorda_8094_61r,93,άντρ(ον),σπήλαιον
